date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2016/5/1,346489.6173,261393,20152,1254,6.1308,3044.023827,0.011,237535937.6,0.006812,241733
2016/5/2,708317.2861,444572,23155,6820,5.16116,5050.099322,0.011,236797081.3,0.006791,585826
2016/5/3,492243.4774,239738,20981,1611,4.7012,2781.682821,0.011,234178051,0.006716,329125
2016/5/4,681907.4595,501873,22693,1740,4.5906,5563.523561,0.011,228660843.6,0.006558,563556
2016/5/5,746942.6487,567624,22833,1561,5.0584,6250.269648,0.011,220465047.7,0.006323,509188
2016/5/6,747939.1047,580057,24322,1680,4.3386,6470.158848,0.011,216101890.4,0.006198,680334
2016/5/7,464372.2896,379132,21709,1179,5.116,4331.80384,0.011,222971118.7,0.006395,351537
2016/5/8,394288.0523,429531,21660,1268,3.245,4839.983592,0.011,226292075.5,0.00649,389914
2016/5/9,423319.8952,427938,21185,1631,3.8412,4860.48882,0.011,223222308.8,0.006402,351209
2016/5/10,13250544.88,580654,20984,1329,4.4793,6772.884618,0.011,223139976.9,0.006399,404295
2016/5/11,3399258.175,570495,21775,1781,3.136,6469.189684,0.011,218678689.6,0.006272,476708
2016/5/12,603209.2788,366484,21315,1544,4.3316,4197.412215,0.011,215769487.4,0.006188,362896
2016/5/13,634712.6442,390136,21828,1317,3.7002,4556.432637,0.011,215050281.8,0.006167,478095
2016/5/14,388329.4137,345553,20177,1420,5.4999,3944.520839,0.011,213097236.5,0.006111,274107
2016/5/15,380001.6229,286155,20494,1398,3.6432,3292.407689,0.011,211712491.1,0.006072,304621
2016/5/16,577549.0773,482180,21989,1353,4.8488,5507.586288,0.011,211336609.7,0.006061,389621
2016/5/17,728813.0898,378722,21601,1277,4.2154,4249.877704,0.011,209986160.2,0.006022,319996
2016/5/18,676874.4646,569754,25192,1266,3.6132,6326.321052,0.011,209992076.1,0.006022,701256
2016/5/19,1335964.744,565955,25117,1391,3.7355,6313.3522,0.011,210089714.4,0.006025,797005
2016/5/20,1454458.2,186406,24149,1397,4.2196,2381.734291,0.012,210180799.6,0.006028,549413
2016/5/21,188879.9543,212377,18811,1046,5.481,2965.022498,0.013,212339622.3,0.00609,217884
2016/5/22,501793.8333,312711,18745,1063,5.3901,4112.133599,0.013,208839075.4,0.005989,273758
2016/5/23,563681.7264,299113,23543,1333,4.748,4073.894489,0.012,206948764.5,0.005935,507430
2016/5/24,600378.951,232195,21819,1298,4.1377,2977.342933,0.012,206103233.1,0.005911,471659
2016/5/25,979665.2486,257533,22912,1330,4.1734,3328.242438,0.012,207885622,0.005962,517124
2016/5/26,392675.1659,398320,18663,1310,3.4542,4997.445506,0.012,200736863.3,0.005757,678744
2016/5/27,339604.8478,514942,10236,1223,2.268,6438.201009,0.012,197713071.7,0.00567,1073760
2016/5/28,186625.869,486943,9719,817,2.838,6069.411694,0.012,197903130.1,0.005676,889921
2016/5/29,227060.6368,504372,8026,951,3.06828,6003.298701,0.011,198141332.2,0.005682,829452
2016/5/30,130461.8927,443543,7875,1098,2.832,5161.971547,0.011,197502385.2,0.005664,476095
2016/5/31,232994.9545,459340,9556,1132,2.93046,5387.263898,0.011,200361050.3,0.005746,847636
2016/6/1,339542.9135,464017,10421,1158,2.33741,5424.820672,0.011,198799687.8,0.005701,1018470
2016/6/2,1003059.481,476932,24535,1246,2.9045,5693.529868,0.011,202538458.8,0.005809,611429
2016/6/3,20920596.8,458707,22890,1215,2.883,5354.643567,0.011,201038659.2,0.005766,437813
2016/6/4,869698.4922,431780,24649,1038,4.0803,5217.698333,0.011,203255862.5,0.005829,617159
2016/6/5,919002.4482,442541,23237,1034,4.0453,5216.573276,0.011,201500535.8,0.005779,544201
2016/6/6,836344.9968,556592,24229,1374,3.477,6557.400196,0.011,202072053.8,0.005795,690096
2016/6/7,827524.3937,573508,24896,1416,2.3056,6293.921866,0.011,200969854.8,0.005764,783409
2016/6/8,915220.821,563816,22949,1271,3.468,2482.352922,6.00E-05,201556336.4,0.00578,754945
2016/6/9,800663.1003,483702,20279,1242,5.1921,1656.93601,0.000166,201142120.5,0.005769,520793
2016/6/10,983778.0055,429873,20319,1234,4.0495,1086.895398,0.00012,201719179.1,0.005785,526917
2016/6/11,246550.7148,342602,19637,937,6.3107,618.368413,2.00E-05,200039185.6,0.005737,398757
2016/6/12,373390.6489,576503,23715,1102,3.4596,569.403352,6.00E-05,201053493.3,0.005766,1133540
2016/6/13,1682387.838,628572,29074,1398,3.10156,880.137906,0.000117,204048358.9,0.005852,1537720
2016/6/14,6306792.533,699469,47979,2176,2.914,1759.029816,6.00E-05,203220098.5,0.005828,9904250
2016/6/15,2603785.882,555747,35588,2446,3.5465,1376.953334,6.00E-05,247312770.1,0.007093,3269290
2016/6/16,51087444.97,722953,37551,1503,3.10005,1485.190566,6.00E-05,241868147.5,0.006889,3072370
2016/6/17,1406918.766,554341,25851,1533,4.0086,1217.039857,6.00E-05,234566442.2,0.006681,2143830
2016/6/18,634172.5726,544978,20420,1290,4.0158,890.564495,0.0001,234980743.6,0.006693,1190870
2016/6/19,1311222.59,638151,14225,1371,3.951,1259.658315,0.000124,231172045.4,0.006585,2413110
2016/6/20,1262696.308,689331,17096,1417,3.409,1247.65823,0.0001,239369657.3,0.006818,1710410
2016/6/21,2912415.003,757200,23158,1405,3.978,1553.345394,0.000124,232758402.4,0.00663,3258040
2016/6/22,3800094.479,765837,23185,1613,4.63425,1639.328782,0.000133,216927338.4,0.006179,5052140
2016/6/23,1390434.771,687870,18054,1603,4.5633,1961.794831,0.000228,228854684.9,0.006519,3207640
2016/6/24,1128606.639,582291,13392,1497,2.1054,1716.462115,0.000254,223981377.9,0.00638,2408230
2016/6/25,880335.4522,440481,17879,1106,1.2854,1138.807276,0.00023,225626794.1,0.006427,1175110
2016/6/26,1403114.774,508358,20083,1056,2.5636,1750.678222,0.000258,226530638.4,0.006409,1236360
2016/6/27,672467.3703,483522,31243,1337,0.6402,1367.956005,6.00E-05,226302316.8,0.006402,1136160
2016/6/28,913152.0913,696824,23783,1583,0.6407,2159.401681,0.000258,226450682.4,0.006407,3149120
2016/6/29,1505083.658,685198,9999,1329,2.981,2618.111163,0.000337,239475752.1,0.006775,2063960
2016/6/30,643398.4907,691463,9167,1443,4.7446,1918.147048,0.000322,239579676.1,0.006778,1046580
2016/7/1,454909.6554,516497,8786,1339,2.6604,1612.996443,0.000313,235076707.1,0.006651,993538
2016/7/2,211289.6676,624621,7375,937,4.7516,1474.102907,0.000319,239937410.9,0.006788,503769
2016/7/3,196450.2063,673742,7256,916,2.6856,1408.221917,0.000303,237329378.3,0.006714,536311
2016/7/4,479617.8121,809942,8862,1332,2.6484,2298.873512,0.000338,234015357,0.006621,875970
2016/7/5,361189.2797,761625,14181,1373,4.2174,1409.975165,6.00E-05,248441645,0.007029,598865
2016/7/6,502318.1631,650816,15036,1289,2.6864,1509.268386,6.00E-05,237371130.1,0.006716,600195
2016/7/7,490148.0029,564647,17965,1295,3.3445,1600.765104,6.00E-05,236443539.4,0.006689,789693
2016/7/8,295594.3687,570727,16135,1276,3.9654,1297.937398,6.00E-05,233616835.5,0.006609,604076
2016/7/9,285081.0137,594605,13080,762,6.0453,1362.253765,0.000118,237421737,0.006717,577447
2016/7/10,254533.5788,508418,13819,1038,6.672,709.59802,6.00E-05,235832564.8,0.006672,571047
2016/7/11,677016.4627,620873,22759,1403,3.66905,1596.532477,0.000113,235789370,0.006671,722627
2016/7/12,701798.7228,487452,25307,1394,3.267,1313.189288,6.00E-05,230938578.9,0.006534,977958
2016/7/13,702370.8864,622440,25330,1337,5.08,1169.249359,6.00E-05,224433968.1,0.00635,942245
2016/7/14,588485.8495,661014,24369,1362,4.4856,1370.802602,6.00E-05,227085509.7,0.006408,682894
2016/7/15,2190820.371,608372,24591,1880,4.4716,1490.828239,6.00E-05,226379941.1,0.006388,753167
2016/7/16,507320.2673,506434,19765,1143,3.221,1309.590297,0.00012,228291171.6,0.006442,659904
2016/7/17,244152.4616,414844,6992,874,5.2568,785.207981,0.000107,232864434.7,0.006571,529265
2016/7/18,617951.0036,463369,20405,1261,4.5766,936.778254,0.0001,231691038.7,0.006538,442793
2016/7/19,497332.2834,544892,22175,1345,5.1832,1229.105196,6.00E-05,229613433.4,0.006479,550843
2016/7/20,748389.074,599806,25448,1478,3.8424,1447.065255,0.000108,226938084.3,0.006404,790117
2016/7/21,1992086.022,591030,25988,1479,4.473,1539.679719,0.000109,227177095.7,0.00639,811193
2016/7/22,2463319.108,290112,17875,1284,5.1336,999.042757,6.00E-05,228122732.3,0.006417,780192
2016/7/23,291136.174,294237,6829,860,8.8242,868.569685,6.00E-05,224062617.1,0.006303,356569
2016/7/24,616384.6437,432556,7633,1044,3.164,1028.782391,6.00E-05,224943766.6,0.006328,315687
2016/7/25,2108303.089,562377,18287,1464,3.1465,1528.141126,0.000104,223727793,0.006293,881632
2016/7/26,2696356.799,650348,31501,1433,3.123,1224.63439,6.00E-05,222032123.8,0.006246,1547830
2016/7/27,1781191.446,664313,32001,1440,3.5976,1297.853073,6.00E-05,213159012.5,0.005996,1370090
2016/7/28,1830405.335,705903,31328,1389,2.4937275,1832.445465,0.000108,212327465.1,0.005973,1264650
2016/7/29,1275445.454,589760,25234,1303,4.1818,1340.229766,6.00E-05,212368876.5,0.005974,779667
2016/7/30,187406.0191,496125,15158,863,3.6672,911.629615,6.00E-05,217268597.1,0.006112,442025
2016/7/31,223537.7839,560082,16712,943,3.42608,1155.930309,6.00E-05,217492449.7,0.006118,648205
2016/8/1,281872.1933,674154,18977,1191,2.3768,1803.75452,0.000113,211248217.3,0.005942,958956
2016/8/2,1164193.173,684877,23526,1732,2.3644,1942.780454,6.00E-05,210122460.9,0.005911,1553690
2016/8/3,434484.6041,712844,22554,1325,1.93392,1576.986617,6.00E-05,202203811.1,0.005688,1570660
2016/8/4,699338.3814,635825,17372,1223,2.823,1380.098121,6.00E-05,200746001.6,0.005646,1007960
2016/8/5,274596.8874,629808,17339,1240,2.3284,1262.88594,6.00E-05,206989180.1,0.005821,697388
2016/8/6,1044559.268,780171,27407,1264,2.51472,2927.690181,0.000969,229262758.9,0.006448,2164530
2016/8/7,1348775.694,741668,39914,1187,1.2674,2898.185257,6.00E-05,225321916.9,0.006337,1303100
2016/8/8,233336.8689,703143,13028,1117,3.0184,2992.182566,0.001163,219028565.9,0.00616,722628
2016/8/9,622588.2853,684744,15484,1160,1.8081,2809.670789,0.001073,214309448.8,0.006027,1105300
2016/8/10,1373158.71,580946,23097,1268,0.6147,2257.347934,0.00106,218586306.7,0.006147,865808
2016/8/11,295220.3265,485381,7730,1148,5.5764,1956.999429,0.00123,220332610.2,0.006196,407711
2016/8/12,629935.139,559056,11483,1089,0.6188,2189.524565,0.001151,220024569.5,0.006188,646843
2016/8/13,358359.1755,621083,24476,806,0.6119,2421.492078,0.00025,217592903.6,0.006119,602600
2016/8/14,406446.1854,660009,16693,1103,0.6092,2527.539924,6.00E-05,216623235.7,0.006092,499048
2016/8/15,572974.3839,613881,19008,1534,0.5993,2331.936312,0.0001,213097612.9,0.005993,488337
2016/8/16,2142026.884,610420,26011,1222,0.6045,2545.745007,0.0003,214954695.5,0.006045,1249860
2016/8/17,1738554.316,571008,29976,1083,0.6144,2425.744858,0.001024,218465779.3,0.006144,1352830
2016/8/18,1895598.627,521520,23903,1359,0.61,2255.124015,0.00104,216918018.7,0.0061,1080170
2016/8/19,3106057.127,454998,22229,1108,0.612,1904.467828,0.0003,217653762.3,0.00612,1356390
2016/8/20,313360.5213,341441,14206,875,0.6126,1520.080097,0.001204,217851838.1,0.006126,399635
2016/8/21,412332.5206,376533,10464,950,0.6116,1585.247098,0.00025,217486860.9,0.006116,411952
2016/8/22,289910.972,435758,605,940,0.6055,1070.046426,6.00E-05,215333738.9,0.006055,686434
2016/8/23,323040.8763,479502,8347,1143,3.001,1162.9494,0.000864,213458105.6,0.006002,979256
2016/8/24,556942.8141,466851,9653,1108,2.7669,1223.960364,0.001047,213888553.8,0.006015,1118660
2016/8/25,3657773.49,352055,12169,1297,1.8147,955.42418,0.00015,215123202,0.006049,716326
2016/8/26,2496363.596,354199,22986,1140,4.8664,1084.043225,0.001,216334546,0.006083,578722
2016/8/27,899623.0439,253814,19728,955,4.2126,815.049669,0.001037,214006481.7,0.006018,233262
2016/8/28,448538.3629,379176,23358,988,4.1818,995.713545,6.00E-05,212445338.2,0.005974,592108
2016/8/29,1098420.09,463983,29114,1316,3.5766,1212.105666,6.00E-05,211991164.5,0.005961,1527760
2016/8/30,894414.9348,393119,25093,1423,4.284,994.3327,6.00E-05,217650050,0.00612,928043
2016/8/31,953032.522,402669,25457,1279,3.6216,1070.2853,6.00E-05,214669851.1,0.006036,1169040
2016/9/1,478340.6383,411775,24374,1244,4.2091,1037.832372,6.00E-05,212350414.4,0.006013,660021
2016/9/2,619146.8361,382792,22914,1250,4.1853,879.574539,6.00E-05,211156041.5,0.005979,583636
2016/9/3,662128.5664,428843,25163,1043,3.5802,981.925227,6.00E-05,210745670.6,0.005967,698318
2016/9/4,484748.246,481469,24818,1078,2.982,1056.549925,6.00E-05,210622043.7,0.005964,800373
2016/9/5,705218.4338,538278,25416,1301,4.1636,1148.741354,6.00E-05,210066882.7,0.005948,784460
2016/9/6,1077051.289,552027,25790,1411,3.5598,1261.7196,6.00E-05,209525436.5,0.005933,773525
2016/9/7,607863.5821,511053,25395,1313,3.549,1091.401532,6.00E-05,208912422.1,0.005915,686254
2016/9/8,1762698.071,545111,28054,1303,3.5352,1227.095168,6.00E-05,208076362.4,0.005892,869389
2016/9/9,807875.6985,380344,26933,1340,2.9505,824.347585,6.00E-05,208412228.9,0.005901,849260
2016/9/10,691916.7565,326422,21752,1088,3.5232,649.289463,6.00E-05,207379876.5,0.005872,310034
2016/9/11,405926.9286,320281,23185,1034,4.6928,741.436361,6.00E-05,207177885.2,0.005866,533904
2016/9/12,1094049.199,360576,25642,1378,3.5064,812.938548,6.00E-05,206405727.5,0.005844,680932
2016/9/13,849521.8333,366333,27284,1373,3.18546,791.338659,6.00E-05,208338041.7,0.005899,836942
2016/9/14,607523.7181,418760,17422,1383,3.5328,839.240318,6.00E-05,207958963.4,0.005888,1048560
2016/9/15,7106260.294,638368,24785,2572,0.5969,2106.474769,0.0003,211650072.3,0.005969,15967600
2016/9/16,14109660.06,908137,46700,2178,0.8286,1986.944947,6.00E-05,293802382.9,0.008286,12342800
2016/9/17,1490780.991,559695,2176,1329,29.564,972.593673,6.00E-05,262078892.9,0.007391,1646260
2016/9/18,18191266.58,635797,25554,1174,28.068,1251.756847,6.00E-05,248791607.5,0.007017,2231350
2016/9/19,877436.4934,640884,17018,1260,0.6855,1434.017765,0.001019,243073338.2,0.006855,2930120
2016/9/20,483400.7919,685183,21191,1259,0.6865,1251.73641,6.00E-05,243427320,0.006865,1365440
2016/9/21,838633.9097,679801,23049,1283,0.6809,1217.266375,6.00E-05,241426344.1,0.006809,1719470
2016/9/22,709610.8768,648952,23592,1242,0.6833,1258.611252,6.00E-05,242278043.5,0.006833,1491330
2016/9/23,1346473.241,656691,19183,1309,0.6848,1354.227877,6.00E-05,242808422,0.006848,3104540
2016/9/24,637969.9738,570778,11238,1222,0.7234,1347.029359,0.001062,256511399.4,0.007234,2170050
2016/9/25,1389358.389,691445,28791,1287,0.7356,1392.884838,6.00E-05,260819238.4,0.007356,4699860
2016/9/26,3435949.702,921568,42066,1920,0.7872,3005.625755,0.001118,279138221.5,0.007872,9102940
2016/9/27,2179773.065,949551,39906,1645,0.7959,2750.743753,0.0011,282222945.4,0.007959,6131430
2016/9/28,2516306.266,802077,23310,1720,0.822,1805.862284,6.00E-05,291465244.2,0.00822,7558520
2016/9/29,2418789.859,717314,23142,1921,2.946125,1579.138359,6.00E-05,321582659.7,0.009065,5974090
2016/9/30,2671788.143,641026,27277,1805,3.3858,2334.527357,0.001056,316095458.6,0.00891,7561150
2016/10/1,2748147.199,821279,27945,1604,3.00526,4715.643017,0.0001,313555710.5,0.008839,5895530
2016/10/2,711724.4055,797188,20745,1644,4.9182,3104.946191,0.00103,290790901.1,0.008197,2072840
2016/10/3,1441000.203,765703,24954,1982,3.7559,3068.038762,0.001052,289662502,0.008165,2776300
2016/10/4,1261997.489,698438,30287,2022,3.48945,4041.167737,0.001055,287873890.9,0.008115,2642950
2016/10/5,2198263.547,882857,39023,2731,2.51936,6093.499001,0.001086,279280071.6,0.007873,4840340
2016/10/6,1348250.565,687305,32925,3188,2.9716,3937.994397,0.0001,263560443.5,0.007429,2826190
2016/10/7,1249026.614,623866,35777,4752,2.2131,3309.157849,0.001062,261687609,0.007377,3042600
2016/10/8,703905.1074,448363,30635,4011,3.53808,1511.699122,0.001,261508592.1,0.007371,2019560
2016/10/9,1459815.505,625913,29881,3917,2.6316,5283.686749,6.00E-05,259328800.2,0.00731,3390900
2016/10/10,4429987.128,725632,37383,4058,2.41344,10740.16422,6.00E-05,267569901.2,0.007542,6150610
2016/10/11,1625723.365,879277,41638,3996,2.3979,6066.603342,0.001058,283570139.3,0.007993,4003630
2016/10/12,2374304.7,862543,38156,3494,2.29824,10924.16414,0.001159,291178056.5,0.008208,2943130
2016/10/13,826689.6948,585939,26096,3036,3.1804,2133.916058,0.001066,282050911.2,0.007951,1009720
2016/10/14,1494765.597,606498,29168,3185,5.187,3512.643657,0.001086,283097316.7,0.00798,1915430
2016/10/15,699795.9178,520698,18325,3007,3.5076,1496.300189,0.001095,311074072.3,0.008769,781979
2016/10/16,460637.7385,486289,8103,2189,3.90576,6220.027893,0.001112,288663151.3,0.008137,608355
2016/10/17,3123365.432,491252,30747,2891,4.0395,2174.112784,6.00E-05,286623763.8,0.008079,2485290
2016/10/18,2395689.444,512676,34015,3103,3.2128,9307.264461,6.00E-05,284942435.5,0.008032,3782990
2016/10/19,1265048.721,535142,34075,3150,3.3392,3488.520399,6.00E-05,296155532,0.008348,3360180
2016/10/20,3326414.474,650858,38222,3540,3.97256,11110.86069,0.0001,306471415.9,0.008636,5895540
2016/10/21,4336576.931,393438,33898,3059,3.636,13532.37287,0.001302,322593856.3,0.00909,4055710
2016/10/22,746784.6958,296913,8684,2312,5.4162,2254.054281,0.001161,320367023.6,0.009027,1649580
2016/10/23,758023.7695,328053,8231,2415,8.88723,1165.924218,6.00E-05,318574229.2,0.008977,974189
2016/10/24,3664864.762,544279,25371,2925,5.6592,1740.712221,6.00E-05,334721423.8,0.009432,1717690
2016/10/25,1697238.947,611531,31654,2865,4.26055,2486.348725,0.001032,321692983.9,0.009065,2780690
2016/10/26,1950810.739,804064,33466,2762,4.442,4420.467354,0.000149,315264730.2,0.008884,2969280
2016/10/27,2089298.049,922671,37778,2671,3.5332,6526.738125,0.000141,313830136.8,0.008833,4302920
2016/10/28,2268003.787,902624,33997,2345,3.64769,7899.585248,0.000131,301415352.7,0.008483,3881320
2016/10/29,1411587.168,863604,5811,2274,4.0785,7736.620663,0.000132,289839032.9,0.008157,3471390
2016/10/30,556234.4744,723458,1374,2090,0.394638,4395.35314,0.000128,274950149,0.007738,2071780
2016/10/31,12501161.56,830267,1567,2447,0.56098,5393.71492,0.000142,284744355.5,0.008014,2515480
2016/11/1,3362693.596,808448,1252,2170,6.5576,5424.951816,0.000122,291260143.3,0.008197,1875440
2016/11/2,2339396.22,772688,1219,2207,6.296808,3274.828635,0.000114,287955097.1,0.008104,1739300
2016/11/3,830255.2566,915493,6683,2302,4.1105,7271.051086,0.000124,293078764.8,0.008221,3114110
2016/11/4,1383825.305,953112,11529,2935,4.88915,4900.210546,0.000118,285724294.2,0.008015,2707110
2016/11/5,377982.0378,961827,8466,2345,5.7099,3681.697884,6.00E-05,290811205.3,0.008157,967011
2016/11/6,480111.1972,937106,8791,2501,5.761,2970.225621,6.00E-05,293410281.5,0.00823,784787
2016/11/7,966699.5724,985636,32488,2876,3.77062,4771.337189,6.00E-05,292235739.8,0.008197,2308500
2016/11/8,2985914.471,926238,32726,3152,4.0555,5795.350393,6.00E-05,289163525.3,0.008111,2477080
2016/11/9,1392345.512,1057793,38084,2807,4.1025,5357.387766,0.00012,292497476.6,0.008205,3575540
2016/11/10,869999.5262,1043395,35127,2640,4.0405,5034.584253,0.00012,289016965,0.008081,2600650
2016/11/11,771209.5364,966711,33893,2980,4.0655,4016.453478,0.00015,290810253.9,0.008131,2039200
2016/11/12,383136.0613,988333,10156,2730,4.8366,6151.898121,0.00015,288302011.7,0.008061,1708000
2016/11/13,316361.3412,972125,9590,2380,4.0195,3839.514515,0.00015,287531216.8,0.008039,2201990
2016/11/14,1030505.357,952958,25274,2580,4.953,2777.293335,0.00015,295223663.9,0.008255,1283330
2016/11/15,1336467.025,1020831,33777,3449,4.0495,8012.85446,0.00015,289644160.9,0.008099,3078090
2016/11/16,880398.2891,978057,26013,2698,3.1552,16922.00435,0.00015,282101330.2,0.007888,2905840
2016/11/17,2268644.774,1010685,32240,2624,3.9255,10743.78329,0.00015,281563738.5,0.007851,2401030
2016/11/18,991958.511,988384,34446,2990,3.861,5818.23939,0.00015,276945631.3,0.007722,2487390
2016/11/19,629129.7,828053,11658,2361,2.64452,8924.811745,0.00015,278965859.7,0.007778,1296770
2016/11/20,636153.4387,893834,12244,2028,3.1196,6934.764308,0.00015,279716625.2,0.007799,1875290
2016/11/21,867796.2881,980024,32233,2376,3.21258,4067.038029,0.00015,274342985.9,0.007649,2594010
2016/11/22,2713981.643,882904,35137,2326,3.0268,6784.958457,0.00015,271387519.4,0.007567,2400100
2016/11/23,1412244.641,981630,42484,2493,3.12228,11262.96329,0.00015,266630175,0.007434,3730650
2016/11/24,885372.2419,939617,33540,2455,2.8248,8477.608355,0.00015,253343537.4,0.007062,1845880
2016/11/25,777061.5527,912092,32701,2142,2.7792,7571.47093,0.00015,249272181,0.006948,995869
2016/11/26,268088.7814,664351,10657,1475,2.758,2389.046399,0.00015,247362916,0.006895,560816
2016/11/27,282001.5614,716341,9495,1343,3.6925,4777.778561,0.00015,264934585.6,0.007385,525140
2016/11/28,771127.1005,780291,31663,2049,3.541,4502.485028,0.00015,254077115.3,0.007082,1818750
2016/11/29,373889.5825,800133,15901,2170,3.29423,4823.533185,0.00015,251467369.9,0.007009,1551670
2016/11/30,1003365.215,775315,11009,2118,2.7116,6725.443105,0.00015,243193480,0.006779,1495310
2016/12/1,830479.1411,724577,10658,2004,1.3446,5538.133476,0.00015,241951064.7,0.006723,1142000
2016/12/2,1398443.219,837695,8286,1919,1.3414,28311.96653,0.00015,241386153.6,0.006707,1756030
2016/12/3,995375.5982,703309,7045,1573,6.712,3824.809197,0.00015,241562617.2,0.006712,1213480
2016/12/4,503306.6371,710869,4358,1822,1.3184,7022.406953,0.00015,237226892.8,0.006592,1167110
2016/12/5,1944925.513,743846,5737,1894,3.915,4154.658498,0.00015,234802921.1,0.006525,867666
2016/12/6,2386621.472,856709,935,1613,24.7104,5366.687767,0.00015,231592660.2,0.006435,1396500
2016/12/7,573488.7947,988173,8570,1692,3.3265,6641.732605,0.00015,239427555.1,0.006653,2805260
2016/12/8,2496318.046,983677,23359,2149,2.7396,5695.867901,0.00015,246536807.6,0.006849,2789540
2016/12/9,581007.325,1007085,33299,1787,2.8364,3383.23976,0.00015,255225971.4,0.007091,2421860
2016/12/10,328082.1512,894268,8941,1268,4.9966,2459.291666,0.00015,256921607.2,0.007138,1297860
2016/12/11,299754.9317,876676,7228,1222,6.816,2514.864811,0.00015,245331619.2,0.006816,978511
2016/12/12,567536.2574,901712,28402,1555,2.6976,2986.804894,0.00015,242741559,0.006744,1449640
2016/12/13,518595.2015,883681,31872,1695,2.712,4205.569163,0.00015,244051820.8,0.00678,1946660
2016/12/14,825253.4298,922546,30633,1696,2.6816,3464.402757,0.00015,241293467.5,0.006704,2002770
2016/12/15,491857.9012,781914,29834,2407,2.6796,1977.726375,0.00015,239790400.3,0.006699,1050570
2016/12/16,1295548.226,968764,37382,1863,2.6648,4755.174964,0.00015,238469522.7,0.006662,2575390
2016/12/17,336018.3106,873804,14843,1526,2.6816,3239.234234,0.00015,239951078.7,0.006704,1838990
2016/12/18,263322.0779,629983,8601,1103,2.6164,2085.723426,0.00015,234138392.4,0.006541,1194400
2016/12/19,6842582.358,478888,13090,1508,3.9492,1375.047261,0.00015,235585876.5,0.006582,1109670
2016/12/20,4710926.689,872400,19048,1763,3.27,2786.896765,0.00015,234080696.2,0.00654,2284690
2016/12/21,726542.1155,967951,21091,2170,3.249,5014.435579,0.00015,232600749.5,0.006498,2300840
2016/12/22,1959966.032,995135,22071,2042,3.226,9865.731001,0.00015,232302505.8,0.006452,2897110
2016/12/23,802645.6597,1065003,24484,1722,2.5448,12373.61887,0.00015,229053058.6,0.006362,3514540
2016/12/24,544832.3132,1031515,11395,1419,1.8825,8065.688029,0.00015,225939292.6,0.006275,2495670
2016/12/25,674832.8293,1009625,11170,1353,1.905,5985.288832,0.00015,228622128.4,0.00635,2188780
2016/12/26,454425.9614,825802,10736,1614,2.5772,4783.885111,0.00015,231961271,0.006443,1640840
2016/12/27,742308.0237,997143,12098,1929,2.207052836,8267.942666,0.00015,227765731.9,0.006326,2471000
2016/12/28,623389.1557,1006659,4113,1866,0.006601738,11370.28402,0.00015,222964132.1,0.006193,2064130
2016/12/29,448789.8578,920352,2827,1877,6.18E-09,6353.212805,0.00015,224550693.7,0.00618,1345050
2016/12/30,626008.554,922003,3079,1706,6.35E-09,6029.710784,0.00015,230829247.3,0.006352,1379470
2016/12/31,212726.1583,694713,2628,1382,6.42E-09,3557.135084,0.00015,233172107.1,0.006417,272884
2017/1/1,264387.8196,808040,2604,1269,6.52E-09,4777.266376,0.00015,237041226.9,0.006523,418978
2017/1/2,265233.8112,835867,2908,1610,6.39E-09,5966.73743,0.00015,232037854.9,0.006386,1046250
2017/1/3,23610523.46,792598,3230,1900,6.29E-09,5826.51437,0.00015,228558029,0.00629,1014830
2017/1/4,557031.4225,1035964,9826,1960,1.277,18209.8373,0.00015,232012239.7,0.006385,1642730
2017/1/5,1383825.694,1116963,28614,2408,1.9716,33026.66189,0.00015,238814506.1,0.006572,4058170
2017/1/6,1682258.204,1120557,16673,2475,1.2394,26623.98067,0.00015,225174852.4,0.006197,1746150
2017/1/7,536619.4339,1030084,9994,2374,2.5404,15520.2734,0.00015,230789931.8,0.006351,1351030
2017/1/8,323610.0839,1009365,8919,1811,1.9149,8757.471293,0.0003,231949939.4,0.006383,554133
2017/1/9,1511182.937,1023580,28672,2261,2.4956,12961.20509,0.0003,226696247.2,0.006239,702255
2017/1/10,1716240.321,926641,36366,2185,2.58594,34351.25544,0.0003,223744851.4,0.006157,2510530
2017/1/11,1511948.983,984665,42351,2282,2.0124,176977.3738,0.0003,243758399,0.006708,3436270
2017/1/12,1534664.263,874591,22984,2252,1.9251,108355.2485,0.0003,235959005.5,0.006417,5013190
2017/1/13,1622500.709,696870,10390,2295,3.8604,27524.68154,0.0003,236603189.3,0.006434,2059340
2017/1/14,6882185.982,646335,8740,1783,3.305,6559.980602,0.000335,243075796.2,0.00661,1307810
2017/1/15,1102217.875,916686,9617,2973,6.867,2711.151578,0.0003,252513178,0.006867,780822
2017/1/16,541200.9657,829145,15331,2510,3.3735,2349.307298,0.0003,248096479.5,0.006747,699284
2017/1/17,1131597.953,912392,17702,2149,4.0632,5295.914105,0.0003,249033340.8,0.006772,1842150
2017/1/18,713548.0592,1004401,16952,1875,4.074,10555.1778,0.0003,249692911.6,0.00679,1342730
2017/1/19,389978.8163,993510,15844,1909,5.3704,6497.902391,0.0003,247401407.8,0.006713,760684
2017/1/20,407477.2347,948566,14734,1836,4.2192,5613.655722,0.0003,259181994.3,0.007032,620052
