date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),reward,activeAddresses,medianTxValue(USD)
2017/9/30,19408169.68,1365,437061572.2,1,117411000,0,,
2017/10/1,23034694.73,1050,435866645.3,0.997266,103007000,0,,
2017/10/2,31449266.65,1566,436967494.6,0.998088,126009000,0,,
2017/10/3,24464380.62,1438,437114020,1,137567008,0,,
2017/10/4,28766448.25,1257,437607899,1,114903000,0,,
2017/10/5,32977025.03,1590,437192691,1,119952000,0,,
2017/10/6,26500684.97,1559,437537969,1,92153696,0,,
2017/10/7,20574766.7,982,436881507.5,0.999588,89544096,0,,
2017/10/8,16763802.14,1106,436235530.6,0.99811,123005000,0,,
2017/10/9,40507327.67,1464,436579498.6,0.998897,178567008,0,,
2017/10/10,23403209.64,1436,437061577.4,1,137687008,0,,
2017/10/11,12873742.87,1228,436170845.2,0.997962,85384600,0,,
2017/10/12,33133201.86,1542,436992958,0.999843,216202000,0,,
2017/10/13,38275894.77,1896,437083430,1,319484992,0,,
2017/10/14,32243290.17,1530,437061676.9,1,139468000,0,,
2017/10/15,24783653.65,1304,437061676.8,1,209190000,0,,
2017/10/16,44151360.43,1627,436187553.4,0.998,204158000,0,,
2017/10/17,45063986.75,2278,436297693.2,0.998252,216808000,0,,
2017/10/18,28912119.9,1825,437771104.4,0.998946,253904000,0,,
2017/10/19,34505080.07,1579,437350138,1,150674000,0,,
2017/10/20,58210691.69,1832,437507375,1,185163008,0,,
2017/10/21,30173874.78,1330,437467634,1,171818000,0,,
2017/10/22,45108191.6,1156,437869662.6,0.99992,166215008,0,,
2017/10/23,56047106.17,2021,437061166.9,1,203487008,0,,
2017/10/24,56274629.21,2655,435901285.2,0.994611,257372000,0,,
2017/10/25,37275064.45,1856,438049427,1,171432992,0,,
2017/10/26,26828432.23,1652,437061667.1,1,162258000,0,,
2017/10/27,27940497.32,1370,437055546.2,0.999916,144634000,0,,
2017/10/28,30793042.01,1106,438721346.6,0.999838,120414000,25000000,,
2017/10/29,83697105.29,1969,452563456,1,618257024,0,,
2017/10/30,30288148.06,1770,452323863,1,169424992,0,,
2017/10/31,30927012.99,1781,451625794.9,0.998327,184182000,0,,
2017/11/1,50655049.56,2345,452762363,1,246324000,0,,
2017/11/2,72088881.17,3317,452447209.5,0.999853,425129984,0,,
2017/11/3,93853104.68,2265,484832312.8,0.999063,358886016,25048400,,
2017/11/4,82656442.14,2497,495094256,1,285312000,0,,
2017/11/5,19434121.76,2122,494061667,1,234616000,0,,
2017/11/6,41444396.38,2185,495731596,1,308963008,0,,
2017/11/7,56811907.4,3079,511792330.1,0.999882,255132992,20000000,,
2017/11/8,79489097.75,3206,495020440.6,1,526848992,20000000,,
2017/11/9,73910838.72,3748,538430292,1.01,358188000,0,,
2017/11/10,143432561.6,3225,567451678,1.01,756446016,30000000,,
2017/11/11,75012940.41,1548,599402282,1.01,746227968,30000000,,
2017/11/12,17312779.97,1088,601469616,1.01,1466060032,0,,
2017/11/13,102716949.7,3534,593635842.6,1,767884032,0,,
2017/11/14,49843519.72,2608,598075276,1.01,429857984,0,,
2017/11/15,54892935.72,2575,595907109,1,449671008,0,,
2017/11/16,123092988.1,4266,621473048.5,1.01,650278976,20000000,,
2017/11/17,85175457.3,3214,642177594.7,0.995758,639398016,60000000,,
2017/11/18,63255379.13,2847,645504498,1,588136000,0,,
2017/11/19,120294043.1,3049,676613749,1,485752992,0,,
2017/11/20,50600923.58,3399,676262766,1,449595008,0,,
2017/11/21,93165090.94,2601,674966829.9,1,622649024,0,,
2017/11/22,49049510.79,1457,673331124.8,0.997427,499812000,0,,
2017/11/23,56036579.66,1709,674061024.4,0.998658,735883008,0,,
2017/11/24,100305476.2,3335,676539502,1,848627968,0,,
2017/11/25,51287854.46,3186,671899405.9,1,651987968,0,,
2017/11/26,68099500.16,3031,674085703,1,636451968,20001000,,
2017/11/27,130722519.5,3837,682596933.5,1.01,784436992,30000000,,
2017/11/28,128761818.9,4972,675062335,1,794764032,45000000,,
2017/11/29,178431328.5,4867,739018347.4,1,1672120064,24999000,,
2017/11/30,198601875.4,5207,762580087.1,1,1043969984,0,,
2017/12/1,83909111.85,3584,771489437,1.01,749395968,25000000,,
2017/12/2,189342262.1,4965,822157521.5,1.01,679950016,25000000,,
2017/12/3,159480589.7,4218,814554599,1,946748992,0,,
2017/12/4,84258449.88,4158,817004791,1,668510016,0,,
2017/12/5,108637518.5,4573,815620962,1,814145984,0,,
2017/12/6,170323886.5,5275,813749465.1,0.99976,1281490048,0,,
2017/12/7,136491797.6,5971,823482551.8,1.01,1671609984,0,,
2017/12/8,108643172.9,3610,844586093.3,1.04,1993030016,0,,
2017/12/9,170199435.9,4283,827961465,1.02,1598909952,0,,
2017/12/10,160807940.7,3932,828466156,1.02,1649500032,0,,
2017/12/11,133343090.5,4638,846211181.5,1.01,1542119936,25000000,,
2017/12/12,81526228.55,6655,854117795.7,1.02,2240839936,0,,
2017/12/13,278880325.6,5945,957491362.8,1.08,2198139904,50000000,,
2017/12/14,390390003.4,6895,1047706924,1.03,2336179968,130000000,,
2017/12/15,224522074.1,7299,1025272316,1.01,2044499968,0,,
2017/12/16,256590011.8,7208,1138482045,1.02,1592729984,100000000,,
2017/12/17,220896592.4,9135,1129357068,1.01,1931020032,0,,
2017/12/18,173350145,8631,1133586954,1.01,2517230080,0,,
2017/12/19,283939892.5,8496,1181535444,1.01,3073860096,50000000,,
2017/12/20,146611994.1,7300,1180953023,1.01,3751790080,50000000,,
2017/12/21,242575286,5698,1217137073,1,3106720000,0,,
2017/12/22,251280933.4,11051,1227798132,1.01,4687949824,0,,
2017/12/23,277750388.6,8767,1224716942,1.01,2353740032,0,,
2017/12/24,279406763.2,5952,1282793693,1.05,2611589888,0,,
2017/12/25,151870608.2,5300,1256036229,1.03,1708380032,0,,
2017/12/26,262451970.3,6823,1235277937,1.01,1854780032,0,,
2017/12/27,228820753.6,6212,1222548045,1,1939949952,0,,
2017/12/28,273010602.3,6167,1263808464,1,2211409920,50000000,,
2017/12/29,333344558.7,5976,1375805863,1.01,1929090048,100000000,,
2017/12/30,290289056.9,6820,1383599550,1.01,2711059968,0,,
2017/12/31,112036824.7,3812,1398574129,1.02,1927010048,0,,
2018/1/1,129564452.3,4507,1378049531,1.01,1685299968,0,,
2018/1/2,263433457.5,6998,1388541412,1.01,2635859968,0,,
2018/1/3,341173774.2,7921,1386476964,1.01,2471689984,0,,
2018/1/4,498918127.5,11848,1486522145,1.01,3200130048,100000000,,
2018/1/5,257743618.8,8008,1468089837,1,3096620032,0,,
2018/1/6,175801134.9,7615,1466621747,1,2620080128,0,,
2018/1/7,152327337,6778,1485098685,1.01,2338180096,0,,
2018/1/8,350021047.6,8014,1481772434,1.01,3815749888,0,,
2018/1/9,270496990.8,7888,1476883695,1.01,2766180096,0,,
2018/1/10,313432059.3,7363,1484668682,1.01,3189860096,0,,
2018/1/11,338281578.9,7090,1470564976,0.999976,3841110016,0,,
2018/1/12,338487170.4,7344,1477015823,1.01,2668219904,0,,
2018/1/13,184991442.4,6957,1471055378,1,2759879936,0,,
2018/1/14,289377395.8,6115,1462505338,1,2960410112,50000000,,
2018/1/15,509469087.1,8123,1492440359,1.02,2557179904,100000000,,
2018/1/16,569436476,10409,1640856419,1.01,5552929792,100000000,,
2018/1/17,632516600.9,11005,1674108647,1.03,5588839936,100000000,,
2018/1/18,820469610,10705,1655484902,1.02,4302300160,100000000,,
2018/1/19,464389542.8,7545,1657945694,1.02,2876989952,100000000,,
2018/1/20,294412085,6740,1636085773,1.01,2942779904,100000000,,
2018/1/21,523153952.3,7111,1618090823,1,3302010112,0,,
2018/1/22,268484360.2,7543,1610144555,1,3274899968,0,,
2018/1/23,487824354.4,7911,1610160576,1,3126830080,100000000,,
2018/1/24,315052833.3,8065,1618090823,1,2620630016,0,,
2018/1/25,302976146.8,8548,1634271731,1.01,2571930112,0,,
2018/1/26,377742901.7,8065,1620843105,0.997571,2957009920,0,,
2018/1/27,213205719.5,5366,1618090823,1,2051980032,0,,
2018/1/28,441041738.6,7457,2270226854,0.996548,2546639872,0,,
2018/1/29,319968982.1,7024,2251756093,0.98844,2031160064,0,,
2018/1/30,717658520.2,7179,2244156611,0.998672,3108630016,0,,
2018/1/31,502541362.3,6462,2200596509,0.992538,2663930112,-30000000,,
2018/2/1,381475718.1,7725,2198423710,0.991558,3498899968,0,,
2018/2/2,418455070.5,7392,2186752682,0.986294,4785869824,0,,
2018/2/3,253832266.6,7299,2206882620,0.994071,2488529920,0,,
2018/2/4,223104166.5,7739,2217426188,1,2504640000,0,,
2018/2/5,424323865.5,8857,2207815520,0.995794,4078980096,0,,
2018/2/6,384143593.8,9607,2169665605,0.9785,6247249920,0,,
2018/2/7,277695334.8,6603,2220244811,1,3307539968,0,,
2018/2/8,342075750.9,4225,2203631215,0.99497,2466619904,0,,
2018/2/9,170852641,3792,2266255361,1.02,1631139968,0,,
2018/2/10,246396133.7,4977,2225344235,1,2628379904,0,,
2018/2/11,253457921.2,3879,2217140813,1,2431739904,0,,
2018/2/12,213837154.3,3951,2217340356,1,2457489920,0,,
2018/2/13,159920241.5,3676,2219579668,1,2226759936,0,,
2018/2/14,173358245.7,3963,2213777944,0.997715,3066190080,0,,
2018/2/15,213390497.1,4227,2229135545,1.01,3286909952,0,,
2018/2/16,136119342.6,3909,2244014777,1.01,2605819904,0,,
2018/2/17,168641570.9,3626,2225344235,1,2797600000,0,,
2018/2/18,139038721,3361,2206581954,1,3124179968,0,,
2018/2/19,130930893.1,3172,2218493269,1,2546439936,0,,
2018/2/20,198163192.4,3863,2218493269,1,3126220032,0,,
2018/2/21,267847535,5523,2241484354,1.01,3459830016,0,,
2018/2/22,801500150.2,4322,2226208919,1,2904620032,0,,
2018/2/23,244155141.1,4551,2242827942,1.01,2815280128,0,,
2018/2/24,243160888.9,3542,2223437493,1,2417710080,0,,
2018/2/25,102619010.1,2377,2217894641,1,1968850048,0,,
2018/2/26,190250960.6,6283,2211961573,0.997664,2362210048,0,,
2018/2/27,171089780.8,7388,2215358924,0.998677,2473019904,0,,
2018/2/28,145495582.4,3722,2217140813,1,2414230016,0,,
2018/3/1,168506870.1,4360,2217732648,0.999847,2285570048,0,,
2018/3/2,164351218.8,3435,2213125572,0.998189,2172250112,0,,
2018/3/3,123518128.6,3063,2208524707,0.995248,2181489920,0,,
2018/3/4,118973184.6,2493,2217140813,1,2133910016,0,,
2018/3/5,246768727.1,3609,2211644522,0.997521,2227680000,0,,
2018/3/6,279575695.1,9940,2240431878,1.01,2491849984,0,,
2018/3/7,294398824.2,16480,2218980859,0.998354,3037380096,0,,
2018/3/8,272498011.8,5394,2208162491,1,2636689920,0,,
2018/3/9,338077556.3,6887,2220206100,0.999723,3131620096,0,,
2018/3/10,164877040.7,4061,2201301604,0.997607,2218810112,0,,
2018/3/11,194444873.5,4422,2225654634,1,2394810112,0,,
2018/3/12,195616576.4,9180,2222351094,1,2155559936,0,,
2018/3/13,274895331.1,12506,2217140813,1,1890040064,0,,
2018/3/14,248779719.6,5874,2215636700,0.996581,2151670016,0,,
2018/3/15,455499650.5,6636,2219978754,1,2259869952,0,,
2018/3/16,318982163.5,4840,2211617915,0.997509,1872050048,0,,
2018/3/17,275038142.6,3661,2220732582,1,1687920000,0,,
2018/3/18,342601640.3,5937,2246209303,1.01,2639470080,0,,
2018/3/19,513286612.6,7284,2177662405,0.982194,2638089984,0,,
2018/3/20,335153513.2,5571,2239312221,1.01,2506319872,300000000,,
2018/3/21,416977640.8,6449,2210351928,0.996938,2353890048,0,,
2018/3/22,638245687.6,5857,2285905757,0.99946,2171849984,0,,
2018/3/23,329169778.1,5500,2285359130,0.999221,1995699968,0,,
2018/3/24,125880690.2,4270,2285102767,1,1785500032,0,,
2018/3/25,114475592.1,3842,2287140813,1,1511320064,0,,
2018/3/26,260992726.8,5267,2287137168,0.9966,2183960064,0,,
2018/3/27,345059932.1,6407,2290823110,1,2051079936,0,,
2018/3/28,316454889.4,4700,2287140813,1,1857049984,0,,
2018/3/29,275591847.5,5396,2287140814,1,2486609920,0,,
2018/3/30,461237410.2,6846,2277756675,0.995897,2596849920,0,,
2018/3/31,137558566.8,3948,2282067251,0.997014,1763719936,0,,
2018/4/1,153496514,4292,2277310683,0.995702,1832530048,0,,
2018/4/2,172498000.6,3433,2287438142,1,1550880000,0,,
2018/4/3,151372142.8,4040,2282466143,0.997587,1753520000,0,,
2018/4/4,289707368,4232,2289039140,1,1772329984,0,,
2018/4/5,127763175.8,3525,2292927280,1,1609469952,0,,
2018/4/6,105111882.4,3181,2289633797,1,1257110016,0,,
2018/4/7,154342649.4,3044,2287140813,1,1332259968,0,,
2018/4/8,105281099.5,5925,2287140813,1,1090880000,0,,
2018/4/9,176401033.8,5804,2281516734,0.997541,1678770048,0,,
2018/4/10,112104478.6,6299,2280171895,0.996953,1253949952,0,,
2018/4/11,175570213,4305,2282206075,0.997593,1741699968,0,,
2018/4/12,345645336.4,10816,2278925403,0.996408,3636590080,0,,
2018/4/13,327844945.6,11193,2277624021,0.995839,3218919936,0,,
2018/4/14,190676699,4976,2287140814,1,2060220032,0,,
2018/4/15,140804388.3,4685,2278696690,0.996308,2057859968,0,,
2018/4/16,211599040.1,5510,2284588364,0.998884,2125180032,0,,
2018/4/17,186466551.9,5898,2280775700,0.997217,2075650048,0,,
2018/4/18,198306407.8,5529,2287140814,1,2112089984,0,,
2018/4/19,181325649.6,6634,2282353828,0.997907,2217799936,0,,
2018/4/20,279573150.1,7788,2281537318,0.99755,3458870016,0,,
2018/4/21,403101018.9,7526,2280441778,0.997071,3570040064,0,,
2018/4/22,271410734.3,7882,2287140814,1,3176019968,0,,
2018/4/23,353379936.9,12022,2276002437,0.99513,3075480064,0,,
2018/4/24,358605962.9,13004,2295669828,0.998974,5033249792,0,,
2018/4/25,676602317.4,8856,2441312222,1.01,6126580224,0,,
2018/4/26,359570548.6,8985,2417140813,1,4206320128,0,,
2018/4/27,345178777.1,8818,2427171948,1,4060179968,0,,
2018/4/28,619007834.8,27581,2417140814,1,4066050048,0,,
2018/4/29,423246703.1,11583,2414399776,0.998866,5167799808,0,,
2018/4/30,336626401.1,9143,2411226070,0.997553,4498440192,0,,
2018/5/1,190120793.1,7595,2425576635,1,3901110016,0,,
2018/5/2,468948500.7,9341,2317140813,1,3711889920,0,,
2018/5/3,463649070.1,11473,2308490927,0.996267,4307829760,0,,
2018/5/4,578468683.5,10624,2289812222,1.01,3844979968,0,,
2018/5/5,347349861.1,11011,2265889352,0.999448,3848780032,0,,
2018/5/6,371897437.7,8359,2188145720,0.995906,3948859904,0,,
2018/5/7,625975769,9462,2147112265,0.995351,4137240064,0,,
2018/5/8,562139161,15548,2108957884,0.998745,3317769984,0,,
2018/5/9,649494039.3,8851,2108215455,1,3236689920,0,,
2018/5/10,506609438.8,9402,2108744823,0.999422,3430200064,0,,
2018/5/11,508808738.2,11088,2111881880,1,4733060096,0,,
2018/5/12,548917907.8,9717,2209016276,0.99975,4539990016,0,,
2018/5/13,216180675.2,6157,2214314021,1,3179099904,0,,
2018/5/14,323700980.3,8743,2209943882,1,3820280064,0,,
2018/5/15,316805467.6,8581,2209656954,1,3315440128,0,,
2018/5/16,521212927,10138,2307140813,1,3238190080,0,,
2018/5/17,347038197.3,8229,2307579170,1,3026749952,0,,
2018/5/18,760648183.6,9309,2509923740,1,3051709952,250000000,,
2018/5/19,157724456.1,6470,2508043384,1,2569299968,0,,
2018/5/20,156827602.2,5418,2507140813,1,2610939904,0,,
2018/5/21,270942016.3,7119,2513561070,0.999592,2406449920,0,,
2018/5/22,269025336.9,6433,2514587022,1,2417590016,0,,
2018/5/23,553239407.4,10222,2517219520,1,3360600064,0,,
2018/5/24,396919708.2,7888,2507140813,1,3122710016,0,,
2018/5/25,318328632.1,7017,2506468118,0.999292,2375610112,0,,
2018/5/26,121329103.5,5256,2507140813,1,1872140032,0,,
2018/5/27,307714416.4,5052,2507140813,1,1885900032,0,,
2018/5/28,575923263.4,11068,2513383594,1,2582710016,0,,
2018/5/29,421874799.2,9331,2507014212,0.99927,3003919872,0,,
2018/5/30,239187330.4,7969,2505854650,0.999487,2429060096,0,,
2018/5/31,300466668.5,8360,2507140813,1,2613339904,0,,
2018/6/1,283787494.4,7240,2507334107,0.999088,2486080000,0,,
2018/6/2,199065601.6,6549,2507140813,1,3187569920,0,,
2018/6/3,181084251.7,6544,2487407618,0.99203,2796300032,0,,
2018/6/4,276393828.3,7815,2502710223,0.997714,2798279936,0,,
2018/6/5,238673352.3,7727,2507848450,0.999263,2796069888,0,,
2018/6/6,282085379.1,8648,2503644763,0.997917,2508359936,0,,
2018/6/7,244320120.6,10076,2505794479,0.999463,2554540032,0,,
2018/6/8,194057003.5,8421,2511477898,0.99994,2219579904,0,,
2018/6/9,199293078,8368,2497409662,1,2006880000,0,,
2018/6/10,380814666.4,10911,2532211749,1.01,3845029888,0,,
2018/6/11,499738185.4,13152,2537098917,1.01,2913220096,0,,
2018/6/12,517747177,12930,2509070844,1,2702340096,0,,
2018/6/13,670567224.9,15092,2515990551,1,3056750080,0,,
2018/6/14,456676258.8,14278,2517043550,1,3104209920,0,,
2018/6/15,472479392.2,12839,2599267298,1,2376110080,0,,
2018/6/16,230898416.4,9546,2618194621,1,1797939968,0,,
2018/6/17,231780226.9,9724,2595472748,1,1548390016,0,,
2018/6/18,316673720.7,10973,2614518553,1,2073910016,0,,
2018/6/19,334227386,12957,2607713917,1,2253370112,0,,
2018/6/20,334169670.6,13373,2607140345,1,2215259904,0,,
2018/6/21,312832051.6,14323,2608522130,1,2017639936,0,,
2018/6/22,442213525.8,14967,2614961767,1,3747810048,0,,
2018/6/23,237459259.3,11563,2612302484,1,2500859904,0,,
2018/6/24,371625571.4,12739,2591573039,0.998875,3952620032,0,,
2018/6/25,508999476.4,13827,2708818773,1,3956019968,250000000,,
2018/6/26,303515390.8,11480,2705498051,0.998834,2025110016,0,,
2018/6/27,364153361.9,11184,2707140346,1,2055360000,0,,
2018/6/28,268673087.9,10709,2703954042,0.998823,2331049984,0,,
2018/6/29,307027787.8,10878,2705418162,0.996047,2482319872,0,,
2018/6/30,269251572.6,11231,2707140345,1,2540620032,0,,
2018/7/1,211461961.2,11991,2699893331,0.997323,3653040128,0,,
2018/7/2,303760185.5,15548,2705521475,0.999402,2787729920,0,,
2018/7/3,432166457.7,14256,2701087674,0.997445,2786769920,0,,
2018/7/4,288936655.7,16058,2704046085,0.998857,2638139904,0,,
2018/7/5,328126197,14905,2696794245,1,3606159872,0,,
2018/7/6,377551351.9,13423,2641532698,1.01,2460250112,0,,
2018/7/7,273716156.5,11511,2597357116,1,2134790016,0,,
2018/7/8,191212432.4,11092,2618220692,1,2142080000,0,,
2018/7/9,344758147.1,13980,2600687028,1,2358560000,0,,
2018/7/10,333151839.7,13548,2636371603,1.01,2974149888,0,,
2018/7/11,310416403.7,13935,2610164628,1,2524790016,0,,
2018/7/12,331388401.8,11466,2707140346,1,2404160000,0,,
2018/7/13,240814509.5,11179,2709295542,0.999377,2279970048,0,,
2018/7/14,860232351.9,11149,2714314268,1,1620770048,0,,
2018/7/15,163783982.1,8310,2707140345,1,1919559936,0,,
2018/7/16,288709531.6,11601,2704341163,0.998966,2864659968,0,,
2018/7/17,381102058.6,12985,2707492274,1,3620499968,0,,
2018/7/18,380531277.3,15572,2711701449,0.999476,4082030080,0,,
2018/7/19,353623742.9,12422,2707140345,1,3188349952,0,,
2018/7/20,400403383.2,11715,2657007193,0.998921,3072349952,0,,
2018/7/21,159160711.8,8796,2657246631,1,2164900096,0,,
2018/7/22,182721946.1,7657,2657140346,1,2209939968,0,,
2018/7/23,471033675.7,10317,2607140345,1,2808819968,0,,
2018/7/24,712129312.1,14013,2501920479,0.997918,4417310208,0,,
2018/7/25,359697811.2,13362,2488015879,0.992372,3514560000,0,,
2018/7/26,365979289.9,11645,2498967068,0.99674,2894500096,0,,
2018/7/27,247790803.6,12242,2506019654,0.999553,3092310016,0,,
2018/7/28,164004644.9,8177,2496123971,0.995606,2298899968,0,,
2018/7/29,220882400,7312,2498122162,0.996403,2404489984,0,,
2018/7/30,350924070.1,10005,2505427969,0.999317,4311410000,0,,
2018/7/31,518276606.2,11322,2461421400,0.999708,3253100000,0,,
2018/8/1,292276964.4,11127,2395258591,0.999215,3059190000,0,,
2018/8/2,320129497.2,9709,2415702563,0.998746,2539460000,0,,
2018/8/3,425716477.2,11727,2437140346,1,2843800000,0,,
2018/8/4,205637161,6938,2437140346,1,2526060000,0,,
2018/8/5,126902189.1,8549,2432197825,0.997972,2204100000,0,,
2018/8/6,221797199.7,9465,2439455629,1,2336390000,0,,
2018/8/7,275872367.5,10400,2439468060,0.999416,2942000000,0,,
2018/8/8,494773486.1,12711,2411208413,1,3421800000,0,,
2018/8/9,283227640.4,9348,2417346621,1,2626630000,0,,
2018/8/10,262251186,8606,2410943627,1,2887490000,0,,
2018/8/11,305250279.6,8816,2406782850,1,2630390000,0,,
2018/8/12,135441392.2,6748,2432403042,1.01,4066320000,0,,
2018/8/13,379995086.2,9306,2416600407,1,2596380000,0,,
2018/8/14,460433959.1,11873,2407140346,1,3917750000,0,,
2018/8/15,505237209.8,11516,2398170829,0.99503,3277720000,0,,
2018/8/16,299444644.8,9159,2410077057,1,2741290000,0,,
2018/8/17,284473814.2,9464,2702140335,1,3783430000,0,,
2018/8/18,191389386.4,7905,2729925657,1,3247510000,0,,
2018/8/19,163219634.9,6022,2750791407,1.01,2622560000,0,,
2018/8/20,230291053.7,7955,2709715517,1,2596870000,0,,
2018/8/21,353342366.7,8261,2852356992,1.01,2350790000,0,,
2018/8/22,468059716.5,9825,2823128085,1,3325510000,0,,
2018/8/23,311211982.8,8911,2792140336,1,2392970000,0,,
2018/8/24,297346309.2,7503,2792716085,0.998429,2850500000,0,,
2018/8/25,171064651.4,6666,2790843490,0.998537,1958700000,0,,
2018/8/26,82279649.68,5602,2792140335,1,1946530000,0,,
2018/8/27,397771664.7,8433,2812140335,1,2718980000,0,,
2018/8/28,318498706,9613,2805588049,0.99767,2991530000,0,,
2018/8/29,398459118.6,10221,2783976548,1,3024040000,0,,
2018/8/30,434684108,9155,2781486511,0.999735,2764870000,0,,
2018/8/31,316587604.7,8537,2751765248,1,2659230000,0,,
2018/9/1,247955705.8,10432,2742140335,1,2910380000,0,,
2018/9/2,388758071.4,8576,2833230225,0.996865,2844130000,0,,
2018/9/3,312577168.8,9016,2789239281,0.995396,2530750000,0,,
2018/9/4,345324689.8,8807,2766108192,0.999627,2758550000,0,,
2018/9/5,554877387.8,11064,2750430899,0.999856,4000180000,0,,
2018/9/6,407370929.8,12450,2786519380,1.01,3695980000,0,,
2018/9/7,269824872.4,9076,2746487701,1,2778320000,0,,
2018/9/8,169394676.9,8107,2795901413,1.01,2345090000,0,,
2018/9/9,147735918.4,9815,2770148716,1,2470930000,0,,
2018/9/10,366226656.8,9341,2756723574,0.998831,2300220000,0,,
2018/9/11,201829748.4,10399,2759106168,0.99645,2375530000,0,,
2018/9/12,324059316.7,11423,2759867263,1,2512200000,0,,
2018/9/13,247171503.9,10010,2746460410,1,3009780000,0,,
2018/9/14,181135840.2,9440,2760094891,0.998975,2804570000,0,,
2018/9/15,145238859.2,7638,2786380181,1.01,2112840000,0,,
2018/9/16,100894161,5934,2759067900,1,2103110000,0,,
2018/9/17,314763235.3,9712,2765021627,0.999014,2854420000,0,,
2018/9/18,295525377.2,9612,2790249922,1.01,2687350000,0,,
2018/9/19,258761631.1,12800,2785906904,1.01,2635660000,0,,
2018/9/20,214742029.1,10277,2759156540,0.999453,2689090000,0,,
2018/9/21,596390252.6,13935,2802764968,0.998697,5090540000,0,,
2018/9/22,288991692,8854,2786658020,0.992045,3352660000,0,,
2018/9/23,184169257.1,7160,2795653496,0.996163,2804770000,0,,
2018/9/24,182287454.8,7626,2806530141,0.999409,2852810000,0,,
2018/9/25,423870090,10665,2835733127,1.01,3572280000,0,,
2018/9/26,193636336.3,9809,2812399414,1,3380990000,0,,
2018/9/27,216931374.5,10613,2806421736,1,3408680000,0,,
2018/9/28,352715527.9,11738,2795756203,0.994787,3447280000,0,,
2018/9/29,307586739.5,9770,2806421736,1,3249000000,0,,
2018/9/30,172625808.2,10254,2807432047,1,3307320000,0,,
2018/10/1,192383489.4,10195,2797491702,0.996818,3069480000,0,,
2018/10/2,236525287,9030,2793456067,0.99538,2818190000,0,,
2018/10/3,318387965.8,8843,2806421736,1,2812780000,0,,
2018/10/4,177000285.2,8295,2801763076,0.99834,2374680000,0,,
2018/10/5,143827912,7294,2795743301,0.996195,2330830000,0,,
2018/10/6,95436716.1,7463,2796607679,0.996503,2238520000,0,,
2018/10/7,148904176.8,6798,2800634894,0.997938,2187670000,0,,
2018/10/8,283410586.3,11022,2795838719,0.996229,2594100000,0,,
2018/10/9,382510453,10811,2696608250,0.996374,2183500000,0,,
2018/10/10,229332956.9,11728,2693788159,0.995332,2295300000,0,,
2018/10/11,514573498.5,14014,2687298159,0.992934,3772600000,0,,
2018/10/12,350011101.3,10939,2702914213,0.998704,2962380000,0,,
2018/10/13,204358563.3,7692,2692987058,0.995036,1961540000,0,,
2018/10/14,314214440.9,7263,2476016334,0.987869,2008170000,0,,
2018/10/15,982968394.9,19574,2489087323,0.993084,5891700000,0,,
2018/10/16,726892424.2,14399,2209585189,0.979243,2585550000,0,,
2018/10/17,373292117.6,13539,2155846136,0.977078,2569210000,0,,
2018/10/18,341240330.2,11919,2067991919,0.972522,2485030000,0,,
2018/10/19,249292650.4,11383,2037573961,0.981291,2322570000,0,,
2018/10/20,167278430.4,9784,2052005093,0.988241,2094040000,0,,
2018/10/21,85091623.62,9989,2043921582,0.984348,2188330000,0,,
2018/10/22,241943753.9,11076,2046782892,0.985726,2213350000,0,,
2018/10/23,428419499.6,11762,1995849111,0.984913,2111740000,0,,
2018/10/24,657317808.5,12890,1998074122,0.986011,1781560000,-500000000,,
2018/10/25,325513181.7,14514,1908010923,0.990443,1677800000,0,,
2018/10/26,160445402.3,11590,1904404661,0.988571,1881270000,0,,
2018/10/27,203511349.1,9418,1902877009,0.987778,1671750000,0,,
2018/10/28,150580158.5,10803,1917219219,0.995223,1729890000,0,,
2018/10/29,233990011.6,14418,1919417266,0.996364,2296810000,0,,
2018/10/30,389395481.8,17022,1818979067,0.995925,1983070000,0,,
2018/10/31,321824321.1,19216,1773835265,0.998544,2152470000,0,,
2018/11/1,217632334.7,17133,1754013952,0.987386,2043660000,0,,
2018/11/2,343079269.3,17175,1759925884,0.990714,2373920000,0,,
2018/11/3,143098675.7,9031,1764160873,0.993098,2117390000,0,,
2018/11/4,156231132.3,8619,1774680842,0.99902,2955200000,0,,
2018/11/5,204444319.5,12811,1758389279,0.989849,2757810000,0,,
2018/11/6,246326838,12120,1768832620,0.994805,3076640000,0,,
2018/11/7,266096694.3,10893,1764917628,0.993524,3266710000,0,,
2018/11/8,195232567.1,10021,1762661573,0.992254,2951660000,0,,
2018/11/9,226586598.7,9806,1766445351,0.994384,2643090000,0,,
2018/11/10,122497960.3,7672,1768244866,0.995397,2558040000,0,,
2018/11/11,185976641.3,7685,1701648874,0.997203,2634060000,0,,
2018/11/12,173252418.1,10356,1689821665,0.990272,2716680000,0,,
2018/11/13,197707477.8,9568,1685666528,0.987837,2679670000,0,,
2018/11/14,268997300.1,10925,1677753850,0.9832,4749050000,0,,
2018/11/15,485219600.7,16815,1659628239,0.972578,4956910000,0,,
2018/11/16,252845177.6,11581,1677718015,0.983179,3454560000,0,,
2018/11/17,186323070.7,7804,1738780236,0.989956,2909490000,0,,
2018/11/18,91513514.68,6926,1730454797,0.985216,3037000000,0,,
