date,txCount,marketcap(USD),price(USD),exchangeVolume(USD),fees,generatedCoins,activeAddresses,medianFee,averageDifficulty,paymentCount,blockCount,blockSize
2016-09-12,1865,137348861.40179464,10.66,12411600.0,90.225540374903,7498.059156944218,30842,0.02699728,4208313023.651558,15067,706,5000699
2016-09-13,1586,132285722.90625,10.26,14308800.0,80.229256569505,7476.099897240068,27633,0.03,3962726210.4468083,13721,705,4285286
2016-09-14,1410,141453839.2388202,10.97,5468580.0,75.728090042957,7912.095312327043,25641,0.03,4014358790.748327,12413,747,4245808
2016-09-15,1513,135934921.16684377,10.53,7678600.0,84.362413858238,7952.371464451853,27107,0.03,4055179922.5319147,12765,752,4735300
2016-09-16,1507,122678260.66217734,9.5,7175750.0,83.311318774196,7054.648451545804,27903,0.03,4300874623.573353,13011,668,4813486
2016-09-17,1289,114728395.51239671,8.88,4720550.0,115.397884376062,7403.743202304341,44664,0.035,3841159506.5299144,11613,702,8803596
2016-09-18,1153,125305003.4984127,9.69,2709710.0,66.768464297318,7804.61585939661,21635,0.03139939,3888430249.9811068,10556,741,3800985
2016-09-19,1323,122279088.45170452,9.45,8092940.0,88.509080353446,7093.796924389625,34467,0.035,3867149121.108148,12573,675,5251954
2016-09-20,1640,136366437.75964123,10.54,11094000.0,121.07950424262,7522.58868568742,41131,0.03716773,3556044373.2580194,14586,717,7838928
2016-09-21,1566,145636175.27721775,11.25,6586410.0,128.123837968334,7618.222636911666,41806,0.031000685,3598464253.991747,13776,727,7929770
2016-09-22,1289,128997502.70078741,9.96,3966670.0,69.710472036079,7688.942506533927,24619,0.03,3606930919.617166,11757,734,4243372
2016-09-23,1398,131184513.23305477,10.12,3564780.0,72.023590916161,7563.478409083839,25908,0.03,3829959294.1950207,12506,723,4302813
2016-09-24,1248,140097365.30573848,10.8,1720410.0,68.286379263213,7459.361937564517,23598,0.03,3683359462.162465,10904,714,4058083
2016-09-25,1069,137912992.85742188,10.62,2085389.9999999998,66.568111999826,7688.322407099274,21386,0.03,3863270599.3514247,9146,737,5090686
2016-09-26,1499,133101703.2180851,10.25,7477270.0,84.559114326006,6887.029901093808,29011,0.03173929,3816659684.470499,14272,661,4815977
2016-09-27,1312,121599336.10311492,9.36,2349090.0,72.626448430236,7990.467821569766,26361,0.03,3628803686.5611978,12473,768,4608807
2016-09-28,1432,121301859.02553192,9.33,1900470.0,76.165266651323,7065.044515358677,30266,0.02,3756648450.3985295,14765,680,6034179
2016-09-29,1721,122278267.14121698,9.4,5237580.0,66.964851412159,7862.742413607841,33694,0.02,3666216377.291557,17583,758,5942804
2016-09-30,1660,112631196.41498217,8.65,5300920.0,64.194091217003,7583.495008782997,34516,0.02,3794252491.4248633,17389,732,5745505
2016-10-01,1650,109644968.86684783,8.42,8319930.0,61.509671174862,7056.225528825138,33055,0.02,3911246943.228739,17196,682,5256003
2016-10-02,1401,95577459.63855422,7.33,4709360.0,49.201386252714,8017.950401851966,27477,0.019980542,3849931593.292526,14440,776,4334548
2016-10-03,1530,108343580.72452831,8.31,3249380.0,57.4880761794,6623.970860045624,33062,0.012259005,4049738149.728972,17790,642,5262583
2016-10-04,1457,103732592.45098038,7.95,2425600.0,52.102971560124,7852.130750394876,29614,0.02,3525770188.3766403,15458,762,4789501
2016-10-05,1698,100004220.09171599,7.66,9101390.0,62.378562408744,6841.471189969264,35202,0.02,3859179528.532331,17309,665,5645523
2016-10-06,1599,87582771.24094708,6.71,4738590.0,53.046740034277,7551.503204165723,46249,0.010000010071,3478100217.5646257,16256,735,10483364
2016-10-07,1405,93972965.02322207,7.19,4458730.0,28.14594045154,7070.49135954846,30839,0.01,3434173713.6763425,14779,689,5058441
2016-10-08,1153,90083822.75145349,6.89,1795650.0,23.564492064733,7922.853007935267,26156,0.01,3624544569.141009,12413,773,4419148
2016-10-09,1352,90242211.77807486,6.9,2820040.0,30.003169799607,6875.956930200393,32276,0.01,3720645016.004464,13711,672,5658726
2016-10-10,1525,98942233.1239193,7.56,3179780.0,27.24910553421,7421.54589451581,31308,0.01,3415148945.2768593,16306,726,4977107
2016-10-11,1701,90607719.6043956,6.92,5966020.0,37.760315914251,7337.172984085749,37099,0.01,3481968410.9137692,19372,719,7312157
2016-10-12,1690,95421312.30642956,7.28,2034800.0,31.538764229394,7500.487252150606,33996,0.01,3508709654.6983695,16701,736,6498752
2016-10-13,1523,95521798.6917511,7.28,2079340.0,26.634015978815,7248.360184021185,28023,0.01,3721897422.102528,15765,712,4704841
2016-10-14,1459,91108251.80346821,6.94,1682900.0,26.53949497584,7906.35850502416,28280,0.01,3685181109.3830333,15528,778,5827352
2016-10-15,1467,90889731.53658538,6.92,1709700.0,32.715918894591,6617.496281105409,29101,0.01,3882034859.309816,14516,652,6146325
2016-10-16,1511,86269397.19122258,6.57,2548440.0,28.987431375125,7572.975568624875,29219,0.01,3643789458.1070952,14452,747,5290283
2016-10-17,1778,84042328.04140127,6.39,3659990.0,32.783435546412,6914.635764453588,34249,0.01,3702812549.68082,18137,683,5515149
2016-10-18,1460,82657294.97260274,6.29,2342430.0,25.465959523528,7549.737440476472,31775,0.01,3690986497.4002676,15328,747,5445808
2016-10-19,1264,86432452.77643505,6.57,2304340.0,20.428420086597,7077.798979913403,26997,0.01,3670122366.0898714,14094,701,4361808
2016-10-20,1420,87241035.91006097,6.63,2510020.0,22.07385581004,7319.90304418996,29874,0.01,3528398227.950413,15242,726,4729560
2016-10-21,1334,86778729.59292035,6.59,1960270.0,23.708989472351,7219.168810527649,28293,0.01,3756389931.4755926,14318,717,4663432
2016-10-22,1196,89430538.05214724,6.79,2274680.0,23.962085399905,7448.294714600095,28850,0.01,3790861186.2510123,13041,741,5000162
2016-10-23,1085,86037938.02764978,6.52,561283.0,24.607250724857,7390.534159275143,39003,0.01,3938568377.2309785,13885,736,7142303
2016-10-24,1476,85830596.10280374,6.51,628370.0,22.270302431363,6928.280897568637,31469,0.01,3997445169.5557165,16423,691,4682453
2016-10-25,1407,84744170.77832513,6.42,2973160.0,27.017204858678,7189.137195141322,31134,0.01,3882824005.667131,15496,718,5031140
2016-10-26,1347,80491577.3776337,6.09,1630120.0,21.752433735595,6977.620266264405,28173,0.01,3583947819.684814,14329,698,4676972
2016-10-27,1386,81590352.20128824,6.17,2043670.0,20.332510283383,7508.407089716617,26495,0.01,3633873691.12633,15062,752,4033239
2016-10-28,1339,82171928.2617801,6.22,3034820.0,22.753333884705,6641.446266115295,28246,0.01,3683296508.1906905,15168,666,4718805
2016-10-29,1484,75719552.74708171,5.72,10900200.0,26.141024757777,6959.435675242223,38466,0.01,3421453307.6523604,16851,699,6462493
2016-10-30,1521,68070814.84739676,5.14,5648010.0,47.998768760077,7265.154831239923,88879,0.01,3306681851.753762,15353,731,18828867
2016-10-31,1410,73355111.8671875,5.54,3111700.0,22.193594059102,6852.578505940898,31278,0.01,3226858057.001449,16116,690,4992781
2016-11-01,1480,67615866.05095541,5.1,3841800.0,25.514910244604,7340.174289755396,32368,0.01,3047538213.5945945,16408,740,5458641
2016-11-02,1377,62652283.707317084,4.73,2473050.0,21.841309388499,6813.867790611501,28682,0.01,3069203372.393895,14937,688,4869800
2016-11-03,1303,60211937.54192229,4.54,4438690.0,20.04848703075,6746.47271296925,29209,0.01,2937482292.252199,14856,682,4684907
2016-11-04,1179,64448464.00824743,4.86,2611470.0,18.811432416331,7606.54165856367,25739,0.01,2866579215.3415585,13545,770,4268365
2016-11-05,871,64142246.0557769,4.83,602968.0,14.364485512202,6964.546914487798,19857,0.01,3072574636.076487,10371,706,3498924
2016-11-06,969,66089859.56136821,4.98,666680.0,15.936252831729,7200.873647168271,20597,0.01,3013208391.9589605,11596,731,3417390
2016-11-07,1426,66042125.41463414,4.97,3690120.0,25.419541054833,6932.922158945167,33317,0.01,3017148898.9971633,17106,705,5066079
2016-11-08,1888,76684183.75949366,5.77,9416390.0,47.687757150404,6826.732542849596,59873,0.01,2998997239.7485633,20977,696,12968165
2016-11-09,1451,83921066.22455572,6.31,8149530.0,24.221589470863,7396.154810529137,31178,0.01,3012123820.474801,16096,754,4892943
2016-11-10,1332,82430948.36557378,6.19,3175600.0,21.203570989799,6808.520929010201,30309,0.01,2954994505.8791366,17064,695,4434695
2016-11-11,1273,81915574.46902655,6.15,4256380.0,25.159774777449,7317.123025222551,32275,0.01,2914062414.378342,14480,748,5558820
2016-11-12,1610,90829366.83333334,6.82,7239650.0,24.582021766443,7054.706778233557,33449,0.01,3145363861.0263157,18397,722,4895578
2016-11-13,1899,98969882.92957747,7.42,8454760.0,30.587312782304,7161.058587217696,38874,0.01,3406172454.859673,20244,734,6058275
2016-11-14,1704,94869280.54085603,7.11,5270540.0,27.91306666731,7121.94473333269,35275,0.01,3363458763.102599,19722,731,5367703
2016-11-15,1585,103270807.92328767,7.74,3711090.0,23.76488129724,6790.71001870276,33725,0.01,3316931216.7163324,18193,698,5402315
2016-11-16,1703,98062806.04255319,7.34,9338200.0,31.016835585617,7034.870364414383,37351,0.01,3346508291.668508,19720,724,5896836
2016-11-17,1356,87503480.5964654,6.55,4696950.0,23.179397147401,7333.954902852599,28255,0.01,3420230332.075397,15174,756,4980126
2016-11-18,1542,90506892.86309524,6.77,3854500.0,27.617070904248,6618.390429095752,38284,0.01,3481604157.8726206,16685,683,7609238
2016-11-19,1182,89918274.24732824,6.72,2490080.0,18.758031015912,7692.576868984088,23902,0.01,3682036064.9748425,13257,795,3654317
2016-11-20,1289,87839426.8693009,6.56,3534630.0,17.515626845327,6763.566673154673,25447,0.01,3943855677.28,14466,700,3633360
2016-11-21,1329,88080330.92352942,6.58,1586190.0,19.483380351075,6899.630519648925,28049,0.01,3854770464.251748,16337,715,3922034
2016-11-22,2009,91212023.3016905,6.81,9996320.0,31.333214797509,6686.230485202491,46595,0.01,3836576560.501441,23267,694,7604067
2016-11-23,1506,102719549.2920354,7.66,4170450.0000000005,25.269126826462,6909.244073173538,32607,0.01,3655913755.3593316,17520,718,5408611
2016-11-24,1515,106422820.12035853,7.94,5756150.0,26.828728945183,7130.385671054817,34579,0.01,3702038533.598383,16324,742,5765543
2016-11-25,1380,104585215.30238727,7.79,2450680.0,21.22508314603,6833.36151685397,27792,0.01,3787459742.0674157,16440,712,3712104
2016-11-26,1143,101404746.54199474,7.55,1632680.0,19.637317687715,7310.503182312285,26577,0.01,4038502716.1546526,14192,763,4178200
2016-11-27,1241,102453514.56872636,7.63,2604180.0,19.046493910177,6344.292506089823,25877,0.01,4019929416.6772246,14396,663,3655438
2016-11-28,1645,106480604.62357415,7.92,1931140.0,23.930477561845,7216.067322438155,34592,0.01,3699037787.042384,20643,755,5154898
2016-11-29,1357,106383897.43026316,7.91,2468920.0,19.571275865085,6623.379924134915,29157,0.01,3902689805.462536,16061,694,4246520
2016-11-30,1856,102600685.02122904,7.63,11077200.0,28.73486403554,6755.77933596446,42000,0.01,3833051260.112835,21514,709,6531751
2016-12-01,1828,120126242.3904429,8.93,5605070.000000001,38.230438550667,6858.072061449333,56794,0.01,3690518984.9778085,21140,721,10472372
2016-12-02,1546,114477124.17982988,8.5,6249910.0,25.763391525622,7156.590508474378,36539,0.01,3781594055.7928286,18775,753,5602002
2016-12-03,1347,110628511.05441356,8.21,2100120.0,20.053707504615,7079.723992495385,29478,0.01,4040287199.5911527,16338,746,4323864
2016-12-04,1306,111257240.82307692,8.26,2491800.0,18.65429378101,6720.37390621899,26668,0.01,4303652082.011284,14923,709,3839362
2016-12-05,1494,105580494.09102401,7.83,2413870.0,21.831992875166,6540.786207124834,31472,0.01,4138999872.1881332,18197,691,4218184
2016-12-06,1658,106760360.45490716,7.91,3566450.0,31.565128581767,6791.818371418233,41124,0.01,3937270019.2044506,18743,719,7009286
2016-12-07,1517,101688833.07731305,7.54,1800020.0,23.14985352481,6715.37634647519,35108,0.01,3834495694.344101,17662,712,5243745
2016-12-08,1432,106333118.74326059,7.87,1391520.0,23.499996919964,7079.464503080036,28784,0.01,3948623521.3089213,16008,751,4366781
2016-12-09,1398,105314220.52830188,7.8,1230840.0,20.783815054401,6702.474284945599,29162,0.01,4067707303.172753,16170,712,4128338
2016-12-10,1220,107437074.56298201,7.95,954105.0,19.486042061889,7096.078357938111,27966,0.01,4326915848.511258,14057,755,4473539
2016-12-11,1426,105120556.91150442,7.77,1511400.0,21.331676071241,6551.904023928759,32017,0.01,4656499079.17192,16758,698,4964261
2016-12-12,1608,107058252.6695652,7.91,1037600.0,23.561076069221,6655.667723930779,34263,0.01,4310298313.633802,19748,710,4978292
2016-12-13,1558,109230838.20591862,8.07,892392.0,25.376513358444,6814.863086641556,37880,0.01,4314977931.89011,19517,728,5650231
2016-12-14,1727,111478032.33412604,8.23,3268750.0,32.441128623994,6737.148071376006,39111,0.01,4178355717.618585,19556,721,6405168
2016-12-15,1445,114290164.52137768,8.43,1224190.0,24.180972000353,6542.379327999647,30675,0.01,4292085953.57204,17161,701,4429888
2016-12-16,1712,114327400.46298471,8.43,960469.0,27.268514967145,7056.205585032855,38423,0.01,4213323881.0792603,19780,757,5801427
2016-12-17,1628,115128414.23076923,8.48,1046610.0,24.912179624937,6801.468020375063,35453,0.01,4803454531.387141,18630,731,5415261
2016-12-18,1649,113093859.72357725,8.33,2073320.0,21.306602510028,6757.813797489972,34642,0.01,4829550522.203576,18696,727,5274091
2016-12-19,1926,116821422.41019697,8.6,1948360.0,24.979904620845,6879.667795379155,43977,0.01,4791572849.159245,22828,741,6419849
2016-12-20,1804,117244965.68327403,8.63,2093870.0,23.668725386247,6367.428174613753,39144,0.01,5067874638.669578,21434,687,5648288
2016-12-21,1850,114871733.9673913,8.45,2788170.0,25.003787053948,6546.182212946052,39006,0.01,4485888982.572843,21028,707,5687360
2016-12-22,2196,112854932.13483147,8.3,4342540.0,28.285669638878,6675.553830361122,46689,0.01,4618355053.67313,24820,722,7059307
2016-12-23,2091,120998156.73612565,8.89,4014090.0,26.60814251112,6656.63575748888,44767,0.01,4662328696.5520115,23563,721,6879434
2016-12-24,1787,130900683.04145077,9.61,1553340.0000000002,23.262101457639,7015.717498542361,37932,0.01,4710054121.487516,20550,761,5676776
2016-12-25,1774,131436332.37410071,9.65,2456860.0,22.590277651716,6342.554022348284,43421,0.01,5026091494.21045,20294,689,6750220
2016-12-26,2163,132463488.969815,9.72,2243850.0,25.286366901521,6684.159833098479,45160,0.01,4882840162.035764,24926,727,6301840
2016-12-27,3247,140010961.79511425,10.27,10888000.0,43.4694228177,6736.1913771823,70470,0.01,4931367801.805177,34605,734,11149050
2016-12-28,4066,171125179.6053939,12.54,13579500.0,55.91283281099,7030.17016718901,87085,0.01,5473306407.4921875,41448,768,14021181
2016-12-29,3608,193027319.6923077,14.14,8200849.999999999,43.98556754745,6469.49223245255,73547,0.01,5977859375.942008,36789,707,10978415
2016-12-30,2689,178745055.1310717,13.09,3491280.0,27.22226672901,6455.50913327099,50936,0.01,5789307860.565156,27692,706,7063637
2016-12-31,2085,177104878.1190131,12.96,4421340.0,20.933677703543,6821.907622296457,37384,0.007,5571478012.646586,19036,747,5612216
2017-01-01,2497,188522978.45597705,13.79,3923549.9999999995,26.259540017886,6556.276259982114,48187,0.01,5751793860.62726,25690,719,6898816
2017-01-02,4241,192430418.6,14.07,12171300.0,52.500793292889,6939.053106707111,90996,0.01,6247565197.57536,42506,763,14299997
2017-01-03,4254,219903047.54692358,16.07,16381900.0,47.51749834054,6714.12036665946,86620,0.01,6712623474.242219,42382,739,13013777
2017-01-04,4419,220812951.3869401,16.14,10179100.0,47.008994984236,6352.703205015764,85897,0.01,6912058175.812857,42858,700,13233814
2017-01-05,3597,253786499.46571958,18.55,8528910.0,42.398233371432,6401.596966628568,78919,0.0086,6517189480.267326,35493,707,12579927
2017-01-06,3422,221531677.29436922,16.19,9256850.0,62.344337821515,6294.301662178485,128863,0.01,6604852256.959943,32792,699,24506883
2017-01-07,2747,192844109.84839204,14.09,9904390.0,28.328076408955,6800.310023591045,53560,0.00797138,6296494124.644947,27784,752,7877182
2017-01-08,2798,178042758.8648849,13.01,3741330.0000000005,30.121625320914,6411.789374679086,54805,0.0082906379045,6588565634.73662,29697,710,8156920
2017-01-09,2763,184808118.79257643,13.51,4649000.0,33.509241259301,6194.918958740699,58102,0.01,6348156791.363901,29479,687,8878572
2017-01-10,1982,187478606.64675128,13.7,3943650.0000000005,37.039069066804,6323.034142414834,33233,0.026,5835206285.714893,17716,705,18542100
2017-01-11,1787,183033010.0670103,13.38,4338380.0,35.256687670338,6754.593102686961,23552,0.023397067616,6113796500.537135,13348,754,20633181
2017-01-12,2324,159530673.30379745,11.61,2923060.0,52.509214543762,6511.417885145908,28106,0.02336353994,6155822884.847945,15963,730,28820713
2017-01-13,1956,162726978.6122449,11.84,6063910.0,50.300550900416,6036.645355637074,27162,0.023334004317,6466807304.104566,11676,679,27748573
2017-01-14,3049,155086996.97745717,11.28,3439219.9999999995,51.967922548317,6405.122065881293,44743,0.023296315289,5735799753.683772,29651,721,28979931
2017-01-15,3305,152337303.9618959,11.07,7417420.0,59.220437462732,6164.382672068544,59012,0.023258735747,5884228381.501437,30559,696,34602505
2017-01-16,2715,148247234.08082706,10.77,3507559.9999999995,61.808522643995,6657.569379203086,35845,0.023235040192,5584052904.600533,18982,751,31792161
2017-01-17,2813,147214593.04519773,10.69,4403350.0,58.630210109242,6141.328417138082,39194,0.023201390186,6172348913.355395,19791,695,33286252
2017-01-18,2826,171235946.13609958,12.43,4232060.0,63.525477185774,6528.977031219569,46526,0.023178993474,5996271393.784553,22113,738,33581277
2017-01-19,2485,166083636.55967078,12.05,3546870.0,53.08198527922,6395.428943288141,35940,0.02313782822,5960547522.327348,16877,724,31193655
2017-01-20,2953,167812368.08648193,12.17,3768400.0000000005,58.945388603606,6632.044746274624,42458,0.023109471463,6153748658.634309,24492,752,32384372
2017-01-21,2657,164303587.2394015,11.91,2878010.0,55.150580006657,6303.935228990946,34127,0.023077747953,6674487471.333798,19970,716,30204574
2017-01-22,2596,165823688.0960591,12.01,2588540.0,51.378955479426,6013.970900457398,32895,0.023049070096,6530876145.152269,20566,683,28084194
2017-01-23,2601,168361157.05959183,12.19,2414740.0,50.986893251491,6342.573630880263,31040,0.023020851945,5926992718.654646,20338,721,27750591
2017-01-24,2560,169307469.8983912,12.25,3121430.0,51.36493669804,6500.266188947407,29992,0.022983852268,6046208030.27027,18546,740,29456080
2017-01-25,2509,163233026.1183432,11.81,1897140.0,56.319268681804,5886.006659451308,32430,0.022949932057,6241902858.514881,18780,672,29113881
2017-01-26,2947,163879128.89398998,11.85,2172210.0,52.270282792264,6555.815284336764,35906,0.022921850354,5821966910.443257,18633,749,29805236
2017-01-27,2770,165692190.94380167,11.98,4346850.0,50.669929473905,6234.385085655101,35803,0.0228961281055,6064492170.669004,17231,713,29786836
2017-01-28,2391,167723569.7929961,12.12,6585960.0,52.527142845073,6534.636169723152,26713,0.022861885046,6303420250.355615,14968,748,29370567
2017-01-29,1597,177875689.56161138,12.85,3027920.0,45.206509554344,6141.336136786406,8619,0.02282885202,6268445128.955903,2852,703,24722529
2017-01-30,2715,175209422.16758457,12.65,2171460.0,48.755030536806,6216.632138140699,14232,0.022801331111,6287703760.886555,4187,714,26671986
2017-01-31,2413,175956860.43879908,12.7,8919760.0,57.427977427776,6571.194047679031,25462,0.022764823926,6330186809.101851,10225,756,32873394
2017-02-01,2452,179791692.09947252,12.97,2715170.0,59.420728921998,6007.373900231268,15783,0.022719056789,6838553691.007225,6977,692,35072250
2017-02-02,2428,184308923.15296802,13.29,2841870.0,61.227787868165,6282.690092588463,12692,0.022699249612,6257263175.081379,3695,725,37219410
2017-02-03,3103,182280124.62674963,13.13,5732620.0,80.129786691922,6271.391304528707,16962,0.021814693147,6624687673.731405,4421,726,46583510
2017-02-04,2854,179161228.5249802,12.9,3475030.0,66.883272605767,6224.290341572577,22600,0.022646069849,6422130090.216066,4103,722,38986051
2017-02-05,2013,175196800.5328125,12.61,2054440.0,56.369063373128,6008.650102675867,10670,0.022607806611,6590376061.58046,2996,696,31996390
2017-02-06,2323,178360053.15916148,12.83,2124790.0,66.431331431321,6431.772066097561,13083,0.022582386645,6456062749.080429,3264,746,36805334
2017-02-07,2563,179492539.8679842,12.91,3523120.0,76.195767790811,6191.555262485728,16120,0.022530732237,6707299229.1125,3495,720,41488838
2017-02-08,2540,176279495.678125,12.67,2124700.0,72.617398239744,5989.753815483122,13599,0.022512312251,6767500703.222063,3454,698,40543510
2017-02-09,2541,178585896.7070957,12.83,4268990.0,74.207171834036,6384.810133660287,13607,0.022472966113,6439931202.434899,3482,745,40931760
2017-02-10,2768,169567328.79465774,12.18,2472350.0,71.538966315751,6168.193295688301,13597,0.020760285312,6555275243.45,3625,720,42904353
2017-02-11,1777,166920827.31535947,11.98,2190900.0,50.079187270833,6144.984472381257,9099,0.022425027651,6870766818.6750345,2635,717,29647190
2017-02-12,2252,170986881.33090025,12.27,2154250.0,64.969063485192,6069.460012880653,11682,0.022394600267,6823775948.616901,3507,710,38518346
2017-02-13,2541,171567487.9680328,12.31,1687590.0000000002,72.105314981038,6108.002732097538,22301,0.021365188156,6312856151.173184,3376,716,43201245
2017-02-14,2417,170190876.2586605,12.2,4166850.0,67.10489977922,6232.515635863663,18664,0.022332737557,6537011493.241096,3212,730,40060244
2017-02-15,2914,181423770.84361234,13.01,4811600.0,76.257580147286,5980.99447945727,18554,0.0206446047535,6836258470.493599,3847,703,46619066
2017-02-16,2483,190008646.2870229,13.62,3256190.0,66.007899829178,6158.277725095199,12513,0.021022317134,6362662687.399171,3391,724,39207287
2017-02-17,2439,182250332.36390975,13.07,1711010.0,67.660281077306,6296.376443050147,12245,0.022244065948,6832587669.0985155,3508,741,39776980
2017-02-18,2197,187071413.13323355,13.41,1871110.0,63.026129351501,6352.666433275366,10429,0.022213142614,7374796183.425134,3099,748,35345041
2017-02-19,1770,186685153.50577366,13.38,1663440.0,49.585460787768,5813.161994808466,8018,0.022185615855,7358370586.237956,2509,685,28553003
2017-02-20,2595,181477048.94026184,13.01,8429880.0,71.959510497262,6173.37233691169,12942,0.022149963186,6788001136.20137,3454,730,40587214
2017-02-21,2533,169013014.00648296,12.12,4476160.0,73.101465548603,6020.053471258865,11447,0.022118626166,7123169343.208976,3434,713,39797911
2017-02-22,2276,172361704.8457322,12.32,2486660.0,67.126680877732,6285.48914336182,9686,0.022087382616,7326858022.72043,3172,744,35632726
2017-02-23,2260,178969959.1748252,12.78,2875250.0,65.537228760153,6174.764460722102,10234,0.022062793116,7301803118.002728,3277,733,36753633
2017-02-24,2592,180591013.00838926,12.89,8707610.0,73.511063237148,6063.702223979862,16363,0.020953423101,7759144226.429363,3589,722,43159652
2017-02-25,2176,167015618.41687763,11.92,3102200.0,62.60982549222,5346.852755971868,13443,0.020510477728,7414749318.233909,3227,637,37218783
2017-02-26,2144,165971257.86375105,11.84,2039860.0000000002,60.723282788228,6223.633570013292,9674,0.0219731784285,6674962152.77058,2963,741,34075520
2017-02-27,2508,166493869.19983274,11.87,1343950.0,73.321957247441,6488.456395774464,12844,0.02194642489,7016429340.011628,3952,774,43085701
2017-02-28,2446,168194063.0757329,11.99,4316810.0,65.654515782808,5887.918763357299,12060,0.021821457902,7378157560.378378,3076,703,37294505
2017-03-01,2643,172676578.61313868,12.3,6449830.0,73.784693038601,5535.557397757985,13884,0.021649219662,7075854823.439759,3664,664,42676288
2017-03-02,2579,172220563.83676583,12.26,7161980.0,73.898949665192,6109.287542441495,12593,0.021848572837,6436817642.169399,3905,732,43274961
2017-03-03,2636,184055159.15887848,13.1,7926589.999999999,71.378813705192,6017.974745381195,13579,0.021809554819,6661376454.504155,3575,722,41955290
2017-03-04,1860,195829931.164594,13.93,2239270.0,63.227283226786,5739.519823310786,11241,0.021801095225,6571289151.37971,3402,690,35514733
2017-03-05,2065,192233774.34848484,13.67,5455280.0,57.797123487147,5895.661956767514,9977,0.021761733071,6206047341.949296,3052,710,34181381
2017-03-06,3138,214284069.99221283,15.23,6913360.0,79.254852617544,6242.987094205368,17746,0.019721811798,6152176624.776596,4076,752,49254240
2017-03-07,2343,217216606.19364375,15.43,5928550.0,66.217644105224,6091.563833579218,12050,0.0217045634,6542511391.113079,2981,734,36051924
2017-03-08,2477,190947373.53969526,13.56,4244610.0,71.255256568841,5808.447085922202,12278,0.021671012155,6826795824.237554,3692,703,41249585
2017-03-09,2365,175496188.2041443,12.46,3489930.0,66.081936796748,5788.06610297334,11607,0.0216437384605,6608163472.78,3317,700,38160559
2017-03-10,2530,183950552.55488268,13.05,10802800.0,73.41058586348,6274.057402093283,16113,0.021615452287,6374914599.4954,3662,761,42910407
2017-03-11,2319,184916102.27365553,13.12,6499310.0,63.988195749757,5930.110458942812,11664,0.021582147262,6663286605.930459,3052,719,36266605
2017-03-12,3117,207623765.91780823,14.72,17931000.0,89.538800951163,6026.130399070223,18262,0.019949536724,6990765982.291951,4295,733,50743133
2017-03-13,4065,237071644.16988418,16.8,19566500.0,106.117553876895,6055.725849045362,24267,0.014229348354,7285448858.993197,5407,735,65232727
2017-03-14,2976,255345351.2331081,18.09,10072300.0,82.815045947627,6067.944352621282,16341,0.019657396551,7460363873.484439,3900,739,46882147
2017-03-15,2863,251266888.86670178,17.79,12265200.0,77.429166846389,5896.535772923417,15660,0.019899212515,7997541782.408334,3661,720,44402372
2017-03-16,3951,269163520.9163701,19.05,31673800.0,99.231791950051,5859.854508366972,25537,0.016134656031,7745728047.997207,5166,716,63147817
2017-03-17,4186,318992289.1449664,22.57,36529400.0,93.627643437143,5505.102796143043,36217,0.012257685401,7832843425.388392,5222,672,67746600
2017-03-18,3091,314800289.1350274,22.27,16830500.0,83.844387794565,5838.773787200658,18507,0.019616416924,6902238666.093706,4150,715,49430625
2017-03-19,3832,284414058.3400601,20.11,22162500.0,84.152730779003,5830.898432616947,20996,0.016291055612,6607394996.987395,4616,714,57470056
2017-03-20,2522,329664059.96001774,23.3,10860900.0,72.783899127072,5893.198208719621,14405,0.021322210182,6761117515.766252,3503,723,40897689
2017-03-21,3232,320154106.88398314,22.62,18555800.0,94.690498074353,5818.647940179302,19271,0.019607160625,6681512773.752447,4370,715,51953456
2017-03-22,3470,302920217.9593837,21.39,9699960.0,84.208987518711,6064.921736653519,19166,0.01624701,7046903646.061663,4670,746,55319047
2017-03-23,2659,303926307.312099,21.45,7419900.0,78.973028197756,5616.536928024935,12994,0.0196585596675,7244744504.124277,3537,692,41469138
2017-03-24,2954,309619291.46682465,21.85,13807600.0,76.115753492738,5608.161300700272,14152,0.019295399656,6878219209.209235,3730,693,44955724
2017-03-25,3230,298824705.3326713,21.08,10858900.0,76.69062957766,5897.325617846487,15901,0.019202942109,6305943716.831276,4024,729,48859468
2017-03-26,2683,286001602.0724121,20.16,7408990.0,78.909612896459,6084.224211851046,13087,0.021149824826,6909875763.784861,3487,753,41455949
2017-03-27,2871,280295540.1322482,19.75,11887199.999999998,83.175583135228,5530.645011233271,15939,0.0191829169805,7022489642.6491995,4111,687,47347903
2017-03-28,2710,276656228.94598687,19.49,10061200.0,77.399869402258,6183.448139922704,13957,0.021076572543,7111523319.7213545,3942,768,44641401
2017-03-29,2848,282420352.5033112,19.88,6704720.0,100.784611509054,5915.404789599602,13258,0.019455345481,7382084297.679348,3876,736,44831930
2017-03-30,3158,299204025.36206895,21.06,5993880.0,78.808253278315,5368.916521473582,14533,0.01703177,7455450551.636228,4294,668,49679343
2017-03-31,2826,295612464.8101266,20.8,6955980.0,156.200205409605,5788.570499701356,14034,0.021006183562,6941692144.556017,4314,723,47535702
2017-04-01,2541,291730353.7395349,20.52,7622780.0,110.956845129789,6106.012864304419,14785,0.0209747968105,7123458900.093298,3593,761,41247054
