date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2017-08-14,54133178.416794665,35650,1351338440.459517,14.29,38585500.0,31364.21875,19.493367233498287,15194,14.422465584899998,0.00042,83745301925395.92,23690,7829692,6026
2017-08-15,40983903.63674864,34366,1329874461.488678,14.07,49456900.0,31632.65625,18.681867074127524,14542,14.20985264150604,0.00042,83797903039093.27,22752,7754550,6055
2017-08-16,26939415.225900814,33456,1294773953.5976038,13.69,77467600.0,31147.96875,18.812722873192637,14276,13.82052285575,0.00042,83827299899531.47,22072,7641950,5969
2017-08-17,38926065.59229985,35875,1346619018.2893038,14.23,50306000.0,31607.5,19.48949008304924,16092,14.411313897166774,0.00042,83122938600367.73,24547,7910678,6041
2017-08-18,30193728.9415392,35757,1315264539.723389,13.89,70150096.0,31635.78125,19.424611328916434,15330,14.0454510462,0.00042,84921553093332.66,24069,7859162,6056
2017-08-19,42467110.583654165,33276,1312213100.1766424,13.86,48175900.0,31475.625,18.065930097609566,14471,13.995156337842694,0.00042,84987009591753.98,22165,7559828,6025
2017-08-20,21587980.54231569,32274,1295658539.8704104,13.68,40155000.0,31877.5,17.04931952187091,13241,13.800655672923435,0.00042,86707805090646.86,20805,7489269,6105
2017-08-21,53637457.831701554,35019,1316063184.5233517,13.89,114021000.0,30709.375,19.276567730984862,14861,14.042379294917751,0.00042,83200419071806.81,22888,7707079,5838
2017-08-22,52939492.02988991,33829,1381234661.4635162,14.57,97160200.0,31994.375,18.35607560858457,13863,14.709951075641527,0.00042,81146246994672.58,22118,7712934,6111
2017-08-23,102651686.67786595,39405,1372165454.6278615,14.47,325316992.0,31981.5625,22.523114651156554,15937,14.677216283715577,0.00042,87668351467843.92,26322,8382376,6142
2017-08-24,86675167.193859,37868,1456885854.689564,15.36,105296000.0,31512.65625,20.82833548282112,15248,15.518943493103308,0.00042,89449572353251.16,25616,8120641,6028
2017-08-25,30879785.305359975,33846,1435772992.5746074,15.13,49610500.0,32035.46875,18.10059620112034,14629,15.23551149500678,0.00042,94768364079033.56,22082,7706373,6140
2017-08-26,25625111.02715444,30405,1449974669.697842,15.28,41284600.0,31141.71875,16.560933801477155,13120,15.390746782295201,0.00042,96762582249591.14,19509,7199463,5995
2017-08-27,41179029.50672214,36481,1449483638.8913856,15.27,150740000.0,31968.59375,28.78895375432934,16355,15.39154941963192,0.000441,97254511061897.53,23957,8153898,6108
2017-08-28,53037643.72104298,37330,1527058878.865738,16.09,96308800.0,31422.8125,20.064322132423445,15929,16.233993110700002,0.00042,99015646373029.84,25015,8065389,6028
2017-08-29,40394555.25196967,37559,1500195534.0,15.79,68677504.0,31348.4375,20.46716998018083,16413,15.949481677030597,0.00042,97455254465972.47,25223,8081948,6021
2017-08-30,49420666.30041944,37159,1502113394.5210729,15.8,66337400.0,31489.21875,19.560753977937406,16563,15.988460299962119,0.00042,95139788477450.28,25353,8043434,6029
2017-08-31,46114829.48386443,35588,1490803570.1880343,15.68,86584896.0,31495.46875,19.322061911083907,15291,15.820449338131155,0.00042,95153756124790.75,23391,7910334,6042
2017-09-01,232650983.77615473,50233,1559516693.527803,16.4,821440000.0,33827.65625,27.76919207107383,20014,17.639228607999996,0.00042,105055476644369.17,36090,9873911,6464
2017-09-02,196486701.28122,44689,2096852949.4083664,22.04,648787008.0,31813.4375,22.990961841439304,19714,22.4118723244,0.00042,132287564543397.11,31619,8954313,6097
2017-09-03,84333352.75105758,37932,1920506494.8432958,20.18,221985999.99999997,31275.9375,20.067598978701813,17981,20.332980827995158,0.00042,127551878473079.53,25551,8102911,6002
2017-09-04,91111086.82949057,40688,1764775475.1590908,18.54,243535008.0,31557.5,22.456654778837823,18569,18.786535707312147,0.00042,126135586622101.89,28272,8457890,6058
2017-09-05,84048413.92633614,39503,1506901188.1025333,15.82,218190000.0,31306.5625,21.4916341009785,18242,16.004861285792916,0.00042,125085833636077.58,27507,8267415,6010
2017-09-06,139719885.3310091,42888,1580641191.7870662,16.59,228007008.0,32081.875,22.620088424055957,20518,16.813491591720695,0.00042,125224584925374.83,30328,8759569,6144
2017-09-07,54734082.59432741,37275,1811372717.2431223,19.01,187200992.0,31287.34375,20.615979607786038,17473,19.150212496210084,0.00042,128725665438608.78,25914,7997785,5998
2017-09-08,81117201.96268265,37795,1702476965.05,17.86,269884000.0,31509.84375,20.781438971323063,17719,18.0390291758,0.00042,131665155284650.11,26467,8090563,6043
2017-09-09,72816433.09889689,39149,1443929921.355272,15.14,131721999.99999999,31053.28125,21.957001270693745,18529,15.317283509141065,0.00042,130232257835449.83,27803,8218095,5960
2017-09-10,124890855.20724458,38963,1415935345.9590044,14.84,210528000.0,31397.96875,22.140344897964606,17873,15.007284048399999,0.00042,124956139749696.8,26991,8222510,6024
2017-09-11,66850992.87999028,37721,1299428358.0,13.62,142588000.0,31469.6875,21.141811870109482,17866,13.763986238849137,0.00042,123769104050447.25,26817,8050197,6055
2017-09-12,80376776.8639647,36647,1400638371.4695292,14.67,167338000.0,31508.59375,25.83597304864908,16915,14.802034726307541,0.00042,125449290936095.48,25643,7946878,6055
2017-09-13,75227217.4495929,35444,1380029154.2168674,14.45,103257000.0,31536.09375,25.750824491306517,16516,14.572691805815541,0.00042,124454275377504.17,24125,7776359,6046
2017-09-14,103806244.97537246,38863,1342005381.5279298,14.05,220330000.0,31694.84375,24.360630692039503,17242,14.256215362500003,0.00042,125320410079544.47,27400,8230536,6059
2017-09-15,114414539.57568008,45196,868398315.7236328,9.09,434920992.0,30784.53125,27.029953153940234,19911,9.54335892511999,0.00042,118451917786358.72,33006,8913458,5906
2017-09-16,53595522.44987139,41382,978277488.4028199,10.24,146996000.0,31687.8125,23.948755197357237,19138,10.417340728629965,0.00042,114588226839162.52,30334,8529190,6083
2017-09-17,28125592.035879005,37306,948835404.9660679,9.92,55522700.0,31243.75,23.297283862456677,16464,10.034544049855654,0.00042,112356188924399.34,26424,8163596,6008
2017-09-18,56897816.07351093,40104,957516352.8379983,10.01,117958000.0,30959.21875,26.487568038258676,17516,10.145002751269987,0.00042,111081838502484.95,28070,8590338,5955
2017-09-19,38685389.129979774,36182,1131474815.25,11.83,69938096.0,31410.3125,22.698516328088715,15972,11.948393502492385,0.00042,108454917492882.42,25613,7926199,6041
2017-09-20,28751326.34670943,34416,1094825563.7048888,11.44,41369200.0,31159.375,20.952264856402106,15118,11.556851112058368,0.00042,105976599493147.84,24540,7623599,5974
2017-09-21,39447084.06742866,35807,1073722180.1132076,11.21,39347200.0,31227.65625,20.99364480880656,15914,11.353420764416276,0.00042,101605442290009.3,25942,7789705,5975
2017-09-22,18287745.34700669,33300,967405788.7816763,10.1,31855800.0,32685.78125,19.745738979869987,14559,10.189650866991046,0.00042,111332566075945.3,23737,7656180,6261
2017-09-23,20181604.648046333,31501,978294583.9227146,10.21,27727300.0,31187.8125,18.09047044784172,14165,10.322260543604571,0.00042,112977823232743.88,22359,7269925,5976
2017-09-24,20646232.272600353,32748,1016727370.4731799,10.61,21480300.0,31860.625,19.360382012750264,13851,10.69640828630254,0.00042,109882097631649.62,23000,7520261,6081
2017-09-25,18696620.203547988,33618,998024951.0497239,10.41,34197100.0,31114.21875,21.548380465186565,14642,10.493485483063807,0.00042,110668469154236.42,22793,7768784,5979
2017-09-26,30750034.41055397,34374,1042596373.005338,10.87,84319600.0,31939.6875,23.22638813525554,14501,10.976710072130091,0.00042,112614565945880.62,23292,8049985,6119
2017-09-27,45505549.046338364,36158,1077632209.7422924,11.23,119565000.00000001,31639.21875,21.43730395771747,15007,11.327478387002397,0.00042,118265274978934.16,24800,7989659,6075
2017-09-28,43789593.718014985,39376,1212292173.1484683,12.63,175932000.0,31892.03125,33.48524061990096,16694,12.73854859815,0.00042,121399979628292.73,26502,9894009,6104
2017-09-29,38250320.44490802,34462,1225639258.89377,12.77,123657000.0,31443.125,26.839220978752202,14430,12.86958000954489,0.00042,123215613407437.92,22869,8757388,6032
2017-09-30,29774254.554815497,35718,1201726223.043143,12.51,81530800.0,31503.90625,25.999474196091658,14773,12.591998164714019,0.00042,122364789128453.47,23932,8626392,6054
2017-10-01,17957949.448767383,32175,1246878354.5635793,12.98,44133200.0,31503.59375,20.3007044807082,13732,13.06402315096526,0.00042,124374400384325.17,21787,7627444,6018
2017-10-02,23440204.974524397,34293,1223865929.8987138,12.74,36422500.0,31269.21875,21.249344180993393,14615,12.830343901561713,0.00042,123378010240799.77,23088,7768214,6015
2017-10-03,12099714.619620573,32944,1198247694.9580984,12.47,38300200.0,31706.875,20.77984177494735,13872,12.558809660158069,0.00042,122142734655248.95,22108,7734236,6086
2017-10-04,9164569.827413714,32494,1190383558.9356725,12.38,23010900.0,31365.3125,20.008303570940186,13388,12.467568584222816,0.00042,123023172942035.6,21743,7582596,6021
2017-10-05,10785303.590815933,34282,1151125134.266109,11.97,26552900.0,31240.78125,27.143493269674973,13918,12.037236407328134,0.00042,122322967745661.48,22126,8549053,5996
2017-10-06,10433062.681633031,33930,1148605019.854133,11.94,30320700.0,31682.96875,21.11869853023357,14304,12.015787573315716,0.00042,121761538912030.89,22955,7752990,6053
2017-10-07,10220109.885155417,33514,1185337287.6872966,12.32,18414400.0,31639.0625,20.02658504636292,14134,12.405468682220521,0.00042,120056865476658.16,22685,7628027,6050
2017-10-08,14049930.61926566,33457,1182687452.5016503,12.28,32447800.0,31148.75,20.65769670780336,14162,12.360936241114516,0.00042,118583902457426.23,22439,7666682,5992
2017-10-09,28908218.554012407,34626,1166881107.8608694,12.12,40264100.0,31598.90625,21.080111968708106,14554,12.210567912,0.00042,119276860927153.88,23524,7859948,6043
2017-10-10,16356050.001283696,35844,1106726012.9090123,11.49,27817999.999999996,31635.15625,23.504329007620715,14627,11.569727326036748,0.00042,114379099794583.98,24085,8225979,6058
2017-10-11,16758285.56086738,44732,1113555773.315927,11.55,17991900.0,31492.5,37.46918953088781,14639,11.571504595254567,0.00056688,114755686880040.86,32921,10233565,6023
2017-10-12,26142940.707573414,44830,1109787202.5744147,11.51,56959300.00000001,31545.625,38.04746569500311,16052,11.5478547786,0.0004803956589285,115720718169078.89,32005,10138876,6059
2017-10-13,29105718.66467463,38102,1157585346.7980297,12.0,79837000.0,31202.65625,26.077368797082176,15991,12.104809799650319,0.00042,113574804336605.73,25895,8260713,5973
2017-10-14,16690146.980042005,55032,1176587435.4159868,12.2,38425100.0,31412.5,34.38281324121584,18757,12.216479800663697,0.000450949801008,111080011693523.98,42987,12207299,6000
2017-10-15,10936326.45463932,57751,1180991249.8343096,12.24,52181800.0,31399.21875,35.98740983230973,14706,6.58985819492369,0.00059544,110375956764669.55,46056,13289402,6031
2017-10-16,16808774.499290947,38909,1153258733.4188392,11.95,28608500.0,31325.9375,25.4621506854571,15619,12.026543435254881,0.00042,110572575658041.81,26883,8703679,6003
2017-10-17,36625520.188273974,40655,1148619636.828859,11.9,75268896.0,30739.6875,32.34873029750127,16171,11.997207529999999,0.00042,101300910467306.16,27335,9470994,5919
2017-10-18,26808158.85203903,36908,1151146260.412836,11.92,55644799.99999999,31072.65625,27.560682062421343,15018,12.018803196527314,0.00042,94930104896190.83,25050,8299903,5961
2017-10-19,20379803.928775396,37071,1113479820.1904762,11.52,25045399.999999996,31694.84375,30.466885233178836,15204,11.615993385774452,0.00042,93789353388966.7,25013,8251588,6102
2017-10-20,15908316.553609874,36578,1098121766.7878788,11.36,28250900.0,31368.59375,31.25262229649671,14540,11.44376752016312,0.00042,92462675720812.9,24078,8379690,6008
2017-10-21,13217448.187247144,37352,1083760267.0787547,11.21,20451400.0,31497.1875,29.542435416932776,14548,11.286011325431959,0.00042,92035025309721.83,24563,8289754,6023
2017-10-22,10399946.100517133,36387,1056867741.2373037,10.93,19648600.0,31413.59375,26.541382720762524,14141,11.001563300599999,0.00042,92764190160374.11,24097,8332226,6019
2017-10-23,27706461.303607527,38202,1046399890.7509729,10.82,39358200.0,31594.21875,27.989249584492153,15305,10.915565227792385,0.00042,93470883349254.19,25601,8343081,6095
2017-10-24,23436988.093042996,38539,994485465.9773585,10.28,41969800.0,31376.5625,27.925906894511073,14893,10.365932345157049,0.00042,92205581504661.44,25591,8565992,6027
2017-10-25,10699349.758467805,35080,1024303276.2765757,10.58,25582600.0,31259.53125,23.084039792882447,13924,10.664264858464827,0.00042,91074667348805.0,23466,7905222,6000
2017-10-26,25172091.956441037,37049,1028482682.2457142,10.62,18961900.0,31517.8125,25.432051895713016,14616,10.6992541926,0.00042,92479584033062.8,24848,8388516,6039
2017-10-27,32948808.266616154,36579,1015743564.105871,10.49,21540100.0,31347.34375,23.09881088455402,14536,10.576647591708737,0.00042,91376253245560.1,24906,8054293,6012
2017-10-28,11781435.33656747,34292,1007829570.578199,10.4,24204100.0,31141.09375,21.05856895669204,13697,10.490061083583951,0.00042,89670272320563.23,23078,7712277,5982
2017-10-29,20424155.135547914,35981,1026179854.2541437,10.59,65005200.0,31419.84375,24.09563746604985,14268,10.700505505862541,0.00042,90957678263235.23,24196,8014817,6036
2017-10-30,20758828.81804646,37241,1051407094.7672493,10.84,20081700.0,31600.625,29.336100923770974,14615,10.952004699663211,0.00042,88743279907006.94,25142,8235599,6073
2017-10-31,20644564.83799461,38157,1054663573.9491526,10.87,27241200.0,31103.28125,26.32399510122045,15072,10.967279543199998,0.00042,90185699605272.56,25618,8492710,5983
2017-11-01,24360335.721048556,39580,1028953674.4639375,10.6,30011800.0,31742.34375,28.488999140042054,16433,10.676296900756554,0.00042,89645601246676.88,26699,9058611,6104
2017-11-02,23056030.378636185,36559,996814317.7128906,10.27,39190200.0,31024.84375,23.591510751127384,14601,10.372173149,0.00042,88039639609295.92,24414,8302883,5974
2017-11-03,29279504.561286334,38671,994563683.4881517,10.24,146543008.0,32210.15625,25.062471298874264,15338,10.338797287780045,0.00042,87170121166696.97,26359,8504127,6154
2017-11-04,43157532.984561816,40036,1226945416.2439024,12.63,149319008.0,30994.0625,23.874201759702373,19244,12.700903225645003,0.00042,93569450785089.56,28971,8377497,5961
2017-11-05,71429970.46684399,39155,1152627764.0815709,11.86,333395008.0,32859.84375,24.403654128375777,15862,12.005046233531198,0.00042,99649387787576.19,26836,8534135,6295
2017-11-06,89758125.88660784,43044,1292921354.1521285,13.3,435668000.0,31765.0,25.804726291062238,18571,13.493056362101749,0.00042,112215265733458.36,30685,8870810,6100
2017-11-07,50077674.63367638,37863,1375019270.5747128,14.14,173760992.0,31012.65625,24.70340473524374,16309,14.2654827434,0.00042,111721536691822.88,26667,8206211,5966
2017-11-08,48939147.56129727,36596,1370480825.334522,14.09,139534000.0,31293.90625,22.571197992911962,15444,14.215919570094197,0.00042,111183117172021.67,25712,8411544,6002
2017-11-09,40473017.64494799,34800,1360038020.3138635,13.98,129200999.99999999,31290.625,21.04408791978455,15447,14.137002390195722,0.00042,105406704684865.14,24550,7778289,6014
2017-11-10,74433646.02142175,38140,1381270988.4780822,14.19,299856992.0,32374.6875,23.38987396898144,16314,14.36132988381256,0.00042,110670756221834.67,27000,8337364,6213
2017-11-11,123741655.29638453,46565,1423376734.1864057,14.62,958982016.0,33113.4375,28.34318336149711,21597,15.013041392741513,0.00042,129938624589539.62,33932,9426562,6348
2017-11-12,167406914.73939493,48545,1895558874.9354413,19.46,697452992.0,30316.09375,29.06418552196595,22554,19.9932452552,0.00042,142771187562067.94,36332,9430851,5836
2017-11-13,103148066.15103783,41849,1491050587.7802608,15.31,350880000.0,30864.21875,31.087344257466007,18366,15.516274835143756,0.00042,118859242183199.7,30327,8604748,5948
2017-11-14,100529502.00488405,39018,1566602240.6625626,16.08,449737984.0,31772.03125,25.1073204294065,17124,16.275273483927403,0.00042,123407540223402.44,27963,8575454,6096
2017-11-15,63029977.342045195,38100,1738821383.2341878,17.84,149567008.0,31226.71875,23.732282579163854,17170,17.972393370220935,0.00042,121598301292886.34,27115,8330723,5994
2017-11-16,50891349.42280545,38789,1706499124.1113746,17.5,182720992.0,31463.59375,24.035033086647747,17002,17.663631726311724,0.00042,119321213492008.88,27721,8389850,6018
2017-11-17,60970792.71871822,38148,1636205574.2575407,16.77,150956992.0,31826.25,23.84934110373705,16539,16.92014794907993,0.00042,121433503090363.48,27250,8378574,6069
2017-11-18,56402449.55185619,38965,1679098596.418172,17.21,159452992.0,31459.6875,24.351280248309564,18258,17.32688165739331,0.00042,122732844284577.19,25913,8276329,6030
2017-11-19,41093853.9466967,37031,1730213062.65904,17.73,110618000.0,31682.03125,25.022448437241806,15895,17.8873647426,0.00042,119235147487947.6,26173,8154872,6064
2017-11-20,86002334.37523198,38984,1752074117.5693312,17.94,147752000.0,31783.59375,33.54488861765623,17690,18.12603886242546,0.00042,126729789488533.75,28034,8429737,6058
2017-11-21,73353888.85249211,37015,1797071215.3258426,18.4,186209999.99999997,31710.78125,24.69875071670075,15678,18.582111424,0.00042,122941420187124.62,26162,8165728,6036
2017-11-22,147266017.1138235,41388,1733396610.097832,17.74,93779000.0,31833.90625,28.92474274844988,17915,17.903620395134773,0.00042,120312761182196.22,29049,8711005,6064
2017-11-23,63024477.71597822,39748,1760637844.8952274,18.02,186523008.0,31047.34375,31.72097045325888,17475,18.2070584505473,0.00042,118997139735257.45,27712,8465352,5953
2017-11-24,104267435.7706281,42593,1785055122.7282054,18.26,373044992.00000006,31623.4375,29.78696208468308,18384,18.513616609400003,0.00042,117411754999843.27,30109,8813168,6049
2017-11-25,100492201.086512,45380,2085549744.7558727,21.33,370135008.0,32033.28125,37.05570137250754,19578,21.55729846507279,0.00042,119448156603897.88,31674,10278435,6128
2017-11-26,79682184.49728496,42245,2125400073.159316,21.73,494332991.99999994,31866.09375,31.92239257570346,18329,21.93732556969965,0.00042,122582533231284.6,29283,9370279,6092
2017-11-27,148919274.37509614,48544,2168858062.9840775,22.16,718945024.0,32150.9375,40.96633168254554,21597,22.4436093308,0.00042,126323094243696.5,33912,10648653,6154
2017-11-28,424380309.18651676,65917,2519966656.387875,25.74,1640679936.0,33525.9375,54.88709518612818,29700,28.46641832735037,0.00042,155348627846146.88,47798,13694823,6387
2017-11-29,260459540.7788101,58631,3328725713.7769475,33.99,919393024.0,30840.625,40.88470388540221,28005,34.61817989973609,0.00042,158139586841905.66,43541,11523414,5901
2017-11-30,133293271.37181705,48196,2547725334.4363246,26.01,968075007.9999999,31545.78125,33.312947857679944,22129,26.282948549850005,0.00042,149412644122672.88,34840,10143801,6040
2017-12-01,136510744.09988028,41745,2739087628.541667,27.95,853734976.0,32642.8125,29.293060868500653,19654,28.2187440015,0.00042,154184001482058.12,29779,9373488,6247
2017-12-02,131482309.33611459,47087,3056244510.3487015,31.18,605113024.0,31677.1875,29.50757589413901,21132,31.4743513602,0.00042,166153275633295.56,34499,9608484,6062
2017-12-03,96416260.83594568,43776,3016794323.978004,30.77,401675008.0,31501.71875,27.137013735864652,19888,30.999831633098264,0.00042,159963843028808.88,31921,9228479,6058
2017-12-04,87663629.9639385,45821,2985334555.059211,30.44,274351008.0,31450.9375,29.42513705769999,20888,30.7049521952,0.00042,161423980900255.06,33598,9472936,6052
2017-12-05,137421836.79191363,59401,2982301827.33794,30.4,331676992.0,31363.59375,36.591549767924924,21449,30.448213791999997,0.0004216,156253616366258.22,46881,12529650,6024
2017-12-06,176714016.68138838,49051,2992858737.828787,30.49,407100000.0,31207.03125,32.25854905667351,23173,30.968508535499996,0.00042,153964641437301.0,36478,9503598,5999
2017-12-07,133605414.75970267,46765,2739321435.100671,27.9,449012992.0,31534.375,33.36533145642965,21971,28.21335275421828,0.00042,152774535115239.47,35399,9462128,6051
2017-12-08,224232414.02399358,52007,2641085304.0698833,26.89,581400000.0,31447.8125,43.2434019540056,23675,27.184842957460386,0.00042,151761950892741.9,38149,10620582,6042
2017-12-09,191739852.90722075,45920,2924908611.5998626,29.77,585616000.0,31652.34375,34.34413250764801,20817,30.186064171228768,0.00042,155077250249364.78,34065,9272491,6062
2017-12-10,112907465.6643951,42455,2871231931.9962273,29.22,463748000.0,31137.8125,29.912887094450397,18908,29.471977693989466,0.00042,152112806611272.44,30816,9297249,5991
2017-12-11,87929188.65002519,45837,2603233300.960926,26.48,470359008.00000006,29330.71875,31.37930158093049,23909,26.6379974216,0.0004216,153843869655952.9,35586,9234705,6012
2017-12-12,299779256.54297376,54586,2728405241.334103,27.75,819044992.0,23882.5,39.63637219475606,24229,28.07456060997869,0.000441,138842495342086.88,43951,11149656,5948
2017-12-13,286537422.3145856,51684,2979040784.905114,30.29,688510976.0,23597.5,38.35655316031997,22989,30.62832013489363,0.000466570113051,125892257470711.5,40443,10624793,5878
2017-12-14,227737202.37108842,45543,2915962873.9712143,29.64,632755008.0,24180.25,35.42851466142056,22728,30.18565742059341,0.00042,117742134241454.83,32540,9555453,6023
2017-12-15,136072734.75984588,51853,3150207462.410096,32.02,526729984.0,24161.75,40.11228404576032,20429,32.099075034881814,0.00060632,120914012668103.98,41023,11242622,6018
2017-12-16,183581352.06376454,53810,3152313045.326337,32.03,1104770048.0,24516.25,43.72388415895219,28100,32.171175556066835,0.0006573,120978590960461.56,43316,10371780,6107
2017-12-17,137142690.02217007,44112,3423611973.7303824,34.78,428825984.0,24357.25,30.238149209475406,21785,35.225313869950504,0.00042,123646038012925.67,33063,9269811,6065
2017-12-18,285937672.3414825,52566,3431491441.7931476,34.85,1072099968.0,24328.0,38.67396767021468,26609,35.693711878500004,0.00042,126586912797405.9,40643,10379518,6061
2017-12-19,261921904.79728442,52016,3881675305.917556,39.41,931713024.0,24145.0,40.90287048820866,25301,39.93612859091246,0.00042008,126753004427516.56,38328,11870851,6013
2017-12-20,262871773.6240889,52029,3976982070.3827467,40.37,920793024.0,24298.75,40.88538051517118,24242,41.057880069143415,0.00042,127770425101343.61,38117,12221464,6052
2017-12-21,342125125.59083307,54486,4322166966.524466,43.86,825238975.9999999,24064.25,40.938685009842665,25643,44.87156411730171,0.00042,124571192470812.64,41347,11616657,5994
2017-12-22,357751514.30094784,46685,4181064202.99031,42.42,817383999.9999999,24393.75,32.0391744208572,22744,43.76128387956362,0.00042,125163415418201.31,36626,9617607,6076
2017-12-23,290407584.0695249,51905,3110041784.332518,31.54,385223008.0,23951.25,43.54896832743234,28349,31.7596369904,0.00062506,123940951473808.48,40236,10249812,5968
2017-12-24,157778197.44739246,50578,3254661920.7602334,33.0,316552992.0,24350.25,47.681604981162955,28062,33.13604392292667,0.00072326,121176104990694.12,39757,10515237,6067
2017-12-25,132996321.9499691,43781,3049196782.8383307,30.91,258235008.0,24164.75,38.91393677362682,20236,31.3092681792,0.00042,120173766427045.55,31933,10388478,6018
2017-12-26,158482247.56335196,44721,3202812259.0814595,32.46,317646016.0,24191.75,43.55103794205303,20970,33.0584744334,0.00042,116004466056332.08,34006,9830500,6026
2017-12-27,181025626.32645297,43386,3239460994.962663,32.83,217743008.0,24481.25,29.98360492954987,22653,33.52084210092818,0.00042,117137602883474.11,34888,9284071,6101
2017-12-28,110977384.02699307,39575,3174211079.276667,32.16,307104000.0,24081.0,29.2865724748463,20255,32.579322919679996,0.00042,116712949501671.08,31083,9160049,5996
2017-12-29,138504862.77253568,48350,2927983212.1445217,29.65,239663008.0,24502.5,37.84772424205308,23803,30.04929016449861,0.0004216,118712067806600.14,34967,11032883,6105
2017-12-30,141880121.9333029,44232,2966300449.453194,30.04,241644992.0,23729.5,33.93544446271728,20601,30.45058576954221,0.00042,117080347178180.6,32651,10032402,5913
2017-12-31,249619849.67531922,40115,2641299386.6,26.74,169331008.0,23769.5,29.58017002048531,19738,27.2073328408,0.00042,111866190965309.89,30490,8791155,5919
2018-01-01,154354351.87249315,41373,2771408736.044776,28.05,870412992.0,24441.75,30.853177127588197,20362,28.635776549752023,0.00042,110844527998875.61,31898,9369709,6085
2018-01-02,247842849.955907,62339,3405498756.414089,34.46,615984000.0,24447.25,49.36321234967489,24586,34.715129779,0.000462,112609022856093.6,49750,13778230,6088
2018-01-03,192161235.7254234,50478,3451440087.1419964,34.91,910507008.0,24284.25,39.79722809179372,25019,36.886915583444754,0.00042,115193888715319.62,40214,10751116,6050
2018-01-04,201222457.91837296,49718,3405279383.9372244,34.44,1733939968.0,24064.25,43.428965656424545,25866,37.6776990618,0.00042,112787034026296.56,41281,10672782,5992
2018-01-05,347473188.0849614,74991,3577351889.802486,36.17,517583007.99999994,24096.5,59.324732854317084,33075,38.5377173553913,0.000441,112708089093042.11,60526,15149637,6001
2018-01-06,476224381.98064935,65760,3592562295.4302444,36.31,362468992.0,23878.25,55.91613418740576,28266,36.7556279097,0.000433388088441,109173179507205.97,52268,14078118,5946
2018-01-07,235041884.89994854,59868,3804052819.3370924,38.44,423276000.0,24300.0,53.70192671538357,29460,42.50785745419999,0.00042,108449996099660.72,46686,12668939,6053
2018-01-08,302477828.9289713,62393,4069512380.5510387,41.12,798928000.0,24213.5,54.62647060770713,27403,42.31780091981671,0.00042,107447244890285.27,49273,13340127,6031
2018-01-09,283400796.0917643,63156,3375097825.0467124,34.09,808371008.0,23959.25,63.23512066153632,25364,34.78535405689578,0.00046896,105970161568872.58,48945,14680368,5968
2018-01-10,325174574.1985316,67803,3776051570.788904,38.13,862859008.0,23774.75,55.69709609798942,27705,38.51101309317181,0.000546,102196410380117.12,55131,14498994,5923
2018-01-11,274752129.18186903,53664,3656338881.6117716,36.91,586657984.0,24063.0,47.12668848692874,23449,37.30808787081657,0.00042,101879883695578.97,42129,12005347,5994
2018-01-12,233506432.29949808,59759,3275707121.0917587,33.06,536064000.0,23996.25,48.096922897709845,21075,33.109687594128,0.00060632,100182741282638.9,49082,13775728,5977
2018-01-13,451688071.4181641,48251,3585666592.9044585,36.18,876580992.0,24182.5,38.9289569844225,23201,37.199724978599995,0.00042,97595030873450.1,39928,10986544,6024
2018-01-14,327253915.18612796,56007,4251049396.499534,42.89,1314400000.0,24238.25,53.473655922383735,26994,44.59661694609457,0.00042,100002755978855.44,41272,12489910,6038
2018-01-15,334336093.85862166,50897,4231066420.4464197,42.68,615006976.0,24076.0,46.004205838298425,22970,43.172951866,0.00042,103476163781383.25,38357,11884956,5997
2018-01-16,271531200.12973726,45595,4014986570.409698,40.49,699985024.0,23988.0,35.630145240735864,22520,41.5063285577,0.00042,105340797961863.53,35415,9997224,5977
2018-01-17,185454814.24058425,43424,2815456685.1820054,28.38,598707008.0,24074.0,33.236336576976264,20880,28.90265622495574,0.00042,106680076564976.02,32548,9364132,5999
2018-01-18,280072223.23137206,46171,2900751614.0178866,29.24,455046016.0,24040.75,35.683419291322885,21345,29.4949988236,0.00042,106375143438441.12,35486,10143632,5990
2018-01-19,114855856.40591677,52069,2980627343.06877,30.03,394036992.0,24160.75,39.334064667221995,21384,30.108043754042058,0.000462,109466165048664.69,41931,11657702,6020
2018-01-20,119321174.01709373,49582,3185332604.829478,32.09,418291008.0,23539.5,37.95880996739869,20779,32.138502430500004,0.000426661181751,104884719652982.53,40188,11432318,5867
2018-01-21,124912340.3995706,38667,3524013403.6207128,35.49,381507008.0,24118.0,28.05036587899108,20038,35.67676044660001,0.00042,105362322303021.6,30350,8886019,6007
2018-01-22,145627666.3858343,52135,3038467446.272727,30.59,321230016.0,24096.5,37.42383597140129,21362,30.66657547673075,0.00042,106087474824066.47,41984,11673645,6002
2018-01-23,250335571.50998142,48601,2908228089.1364117,29.28,230031008.0,23881.25,34.581322387722594,20749,29.4068090448,0.00042,106972024456006.0,39160,10740772,5949
2018-01-24,69378923.09281118,42529,2829203085.597973,28.47,187788992.0,24223.75,31.035712460488497,19954,28.73509572496772,0.00042,104302861972712.62,32756,9136897,6037
