date,txVolume(USD),txCount,paymentCount,activeAddresses,medianTxValue(USD),fees,medianFee,marketcap(USD),price(USD),exchangeVolume(USD)
2016-01-28,2345591.704474883,1149577,24850,1473,5.2056,13169.163417,0.011,220717178.71667203,0.006507,2203940.0
2016-01-29,2835165.9556708597,874517,36749,1755,3.7368,10237.32064,0.011,211240660.25789475,0.006228,2895430.0
2016-01-30,1565821.3387222479,713948,25055,1433,3.412,8254.963704,0.011,231474084.4968345,0.006824,1233320.0
2016-01-31,977749.953700196,766481,28356,1402,4.111219999999999,8829.644201,0.011,224931376.8904516,0.006631,977856.0
2016-02-01,1100954.1768051567,566979,25441,1489,3.8388,6615.826413,0.011,217011676.92876795,0.006398,830380.0
2016-02-02,725243.0118547576,516973,24039,1474,3.9269999999999996,6038.740599,0.011,222016420.58067375,0.006545,809854.0
2016-02-03,960793.095266366,629374,24253,1491,4.7397,7256.607737,0.011,229658841.94232166,0.006771,803366.0
2016-02-04,1188757.1366240086,820789,27281,1351,4.1292,9481.631347,0.011,233454069.3606887,0.006882,1174600.0
2016-02-05,969542.8264058152,709620,27065,1513,4.8755,8219.773799,0.011,236256641.2042137,0.006965,1186010.0
2016-02-06,1553421.8272176303,994528,31250,1420,4.2183399999999995,11442.396603,0.011,246707992.1084322,0.007273,1859040.0
2016-02-07,3629400.204443467,1094987,32273,1485,3.962,12533.094212,0.011,268788001.6171744,0.007924,2460140.0
2016-02-08,916520.0367483693,914188,24553,1538,5.108750000000001,10472.849095,0.011,285504365.20773375,0.008375,1048160.0
2016-02-09,2367783.2729915567,778478,24501,1188,6.3991999999999996,8959.285641,0.011,272707294.9145233,0.007999,866765.0
2016-02-10,2045512.1721942315,584125,22227,1211,5.94852,6805.994537,0.011,266844645.2047625,0.007827,668185.0
2016-02-11,838243.6919808156,539165,20344,1169,5.499899999999999,6200.779037,0.011,267857909.31247598,0.007857,565522.0
2016-02-12,889558.254573466,621647,22876,1316,4.693200000000001,7121.929439,0.011,266671594.30956262,0.007822,816579.0
2016-02-13,719720.808709693,607927,21192,1142,4.776599999999999,7075.661393,0.011,271412307.7872108,0.007961,684444.0
2016-02-14,1210033.9808128693,854735,24641,1288,4.9578,9771.74152,0.011,281694589.99988353,0.008263,1144830.0
2016-02-15,1193160.076811761,635311,23077,2073,6.8744,7274.053096,0.011,292930381.0621017,0.008593,734275.0
2016-02-16,1062153.1288337526,540299,25365,1440,5.178599999999999,6574.749758,0.011,294234221.5654952,0.008631,1012220.0
2016-02-17,1605107.3906581898,596695,28063,1345,4.56624,7406.811115,0.011,288268966.6679774,0.008456,1556320.0
2016-02-18,1100209.6165073402,660581,24079,1435,5.6945,7628.064212,0.011,277339400.8805503,0.008135,854073.0
2016-02-19,896698.4794124953,383879,23617,1493,5.5958,4750.369546,0.011,272513922.28211033,0.007994,710808.0
2016-02-20,1099444.0434606005,411630,21218,1083,7.4277,4870.0075,0.011,281338077.0,0.008253,515312.0
2016-02-21,837376.3487127929,324393,21413,1270,4.9475999999999996,3854.809715,0.011,281124183.46962965,0.008246,472569.0
2016-02-22,1298104.411579883,255111,22292,1343,6.4799999999999995,3127.537576,0.011,276146448.7080745,0.0081,607198.0
2016-02-23,1275663.591404089,316668,22873,1461,4.0275,4224.41176,0.011,274591045.8011292,0.008055,807139.9999999999
2016-02-24,687412.40942646,350369,18475,1432,4.7826,5223.58769,0.011,271741124.7663447,0.007971,473097.0
2016-02-25,1154897.5848980348,336615,22906,1446,4.35402,4743.071419,0.011,274886438.7996761,0.008063,825297.0
2016-02-26,718006.4929175922,240799,21713,1338,7.222499999999999,2938.329581,0.011,273576625.0093075,0.008025,579986.0
2016-02-27,709450.5622751438,266406,20539,1042,7.2567,3196.893957,0.011,274882384.06472653,0.008063,417576.0
2016-02-28,640276.8473539978,305345,22237,1170,7.1793,3673.959405,0.011,271939194.0076055,0.007977,570935.0
2016-02-29,1711600.6889260218,446643,22648,1492,4.736999999999999,5280.661409,0.011,269132245.45248014,0.007895,689215.0
2016-03-01,989682.0743563041,321901,23478,1401,3.9614999999999996,3874.662771,0.011,270090265.3328754,0.007923,738772.0
2016-03-02,20046413.891676735,220704,20696,1458,6.404,2693.226187,0.011,272903301.8630137,0.008005,409388.0
2016-03-03,23569264.10085072,344770,21803,1284,6.4224000000000006,4085.724591,0.011,273668531.95001227,0.008028,685240.0
2016-03-04,984215.1441279865,320161,21348,1303,5.9466399999999995,3841.511502,0.011,273955015.94169956,0.008036,567974.0
2016-03-05,1379060.9429728382,503496,22977,1192,4.8702,6056.433656,0.011,276712549.34716934,0.008117,1148690.0
2016-03-06,737816.2666535559,349683,22509,1170,5.499899999999999,4442.116925,0.011,267836405.33129767,0.007857,569577.0
2016-03-07,1142575.2432075657,289367,23691,1526,4.701,3618.045065,0.011,267088585.54054055,0.007835,587059.0
2016-03-08,1086512.9039141557,347827,22750,1376,4.7466,4628.570802,0.011,269705198.7320418,0.007911,655974.0
2016-03-09,533995.5895812307,248972,20852,1373,7.951,2992.951583,0.011,271065700.24987584,0.007951,396527.0
2016-03-10,1267918.4724050555,472579,28682,1445,5.3136600000000005,5601.285391,0.011,274480443.69731385,0.008051,1348660.0
2016-03-11,59825599.97927145,810283,37526,1766,4.0915,9393.83307,0.011,278958382.6204703,0.008183,2831220.0
2016-03-12,1465355.8343203454,792902,27249,1303,4.66453,9911.214817,0.011,300042460.8716092,0.008801,1536850.0
2016-03-13,1001506.1846249725,720198,24031,1276,4.348999999999999,8244.795715,0.011,296530379.6995946,0.008698,860868.0
2016-03-14,1216334.4026174129,766782,24718,1684,7.7616,8791.796133,0.011,293998028.67319256,0.008624,846750.0
2016-03-15,1204544.100857415,507249,24745,2205,5.086799999999999,5801.960313,0.011,289012267.18739307,0.008478,284572.0
2016-03-16,1154426.895002144,585117,23763,1568,6.548,6550.685461,0.011,281905850.3582783,0.008185,219047.0
2016-03-17,1390889.173279246,559703,24658,1427,5.7274,6290.516657,0.011,281772737.8860867,0.008182,176475.0
2016-03-18,1787651.75125859,614962,24463,1502,5.7988,6878.470712,0.011,285309022.58997416,0.008284,229313.0
2016-03-19,1313656.9969463039,589784,23797,1306,5.6868,6528.855069,0.011,279776592.31437117,0.008124,164010.0
2016-03-20,762911.0898002506,582997,20907,1189,7.2135,6401.186021,0.011,276026197.6174623,0.008015,115984.0
2016-03-21,695868.8808802817,677519,20705,1321,4.7736,7484.217705,0.011,274006332.6397415,0.007956,79784.0
2016-03-22,6541460.1427127905,656405,21753,1584,4.816800000000001,7266.899096,0.011,276483960.6702837,0.008028,604214.0
2016-03-23,1308553.1653203794,573101,26791,1685,4.0545,6484.541939,0.011,279256820.3457753,0.008109,1022850.0
2016-03-24,1198948.287917975,486019,25574,1715,5.001,5524.641522,0.011,287067131.59356016,0.008335,965196.0
2016-03-25,3096055.8814661573,479397,23392,1601,6.5872,5498.898279,0.011,283580661.8876816,0.008234,753671.0
2016-03-26,613697.9368079687,363112,19645,1276,8.19,4083.721015,0.011,282048550.13885444,0.00819,309664.0
2016-03-27,1117019.605145054,429164,20403,1411,6.4496,4807.692978,0.011,277641439.3463694,0.008062,418222.0
2016-03-28,3710678.967656657,883927,35117,2030,4.8149999999999995,9991.677001,0.011,276366440.6299577,0.008025,2114600.0
2016-03-29,1777170.7222107404,974672,29078,2012,4.1069587234285,10823.186519,0.011,260802452.215041,0.007573,1116900.0
2016-03-30,1844672.930709102,844487,29327,2447,4.5408,9400.273533,0.011,260635962.21276593,0.007568,1210630.0
2016-03-31,16284254.421939377,815960,27736,2354,3.73932,9119.6645,0.011,252529528.6856988,0.007332,1036210.0
2016-04-01,5043749.280355873,780185,26126,1675,5.1737,8713.898363,0.011,254538562.3166622,0.007391,827273.0
2016-04-02,829436.4959879527,648771,21015,1121,5.1926,7229.823704,0.011,255485176.42980936,0.007418,390399.0
2016-04-03,424300.9086578333,514448,20548,1013,6.7536000000000005,5758.398905,0.011,258425420.3555911,0.007504,250112.0
2016-04-04,783383.9952559724,487128,20801,1374,6.0016,5402.118076,0.011,258372046.6431718,0.007502,300359.0
2016-04-05,608031.9415972938,498672,21703,1437,4.4928,5568.731144,0.011,257891959.79662833,0.007488,464037.0
2016-04-06,1021356.9862031385,602340,23846,1455,5.973599999999999,6711.199274,0.011,257168856.11718747,0.007467,796790.0
2016-04-07,1806169.2786011442,765436,30537,1578,3.654,8578.148671,0.011,251704510.7013818,0.007308,1450030.0
2016-04-08,9601315.90511696,701657,26106,1489,4.8125,7875.496274,0.011,236765945.32304004,0.006875,859428.0
2016-04-09,1581985.2570727745,669896,25577,1102,4.0044,7484.49942,0.011,229837804.60114506,0.006674,1032700.0
2016-04-10,1410114.9676783672,764705,26506,1236,4.4023,8580.479766,0.011,216591250.10156646,0.006289,774554.0
2016-04-11,753031.4943712272,987972,14533,1726,2.9684999999999997,11005.182566,0.011,204478300.0545635,0.005937,1871520.0
2016-04-12,445499.6409291073,1131629,735,1056,0.6049209600000001,12440.426763,0.011,208295167.17349198,0.006048,1085670.0
2016-04-13,503733.00760582846,1090902,1634,1311,1.7652,11973.59902,0.011,202632810.75399473,0.005884,1384420.0
2016-04-14,293522.9397773986,924499,9244,1267,2.50668,10200.218121,0.011,196191149.96470025,0.005697,192592.0
2016-04-15,330452.91504686436,917623,9700,1800,3.1515,10139.864748,0.011,217068082.9315068,0.006303,156069.0
2016-04-16,147447.79234422918,887040,7238,801,5.1368,9624.529982,0.011,223893853.9316436,0.006421,70487.0
2016-04-17,154649.52058568381,601176,6829,916,3.8993999999999995,6585.928473,0.011,226618870.0,0.006499,54782.0
2016-04-18,787981.9173920109,1123631,11239,1498,4.48707,12214.053027,0.011,226748751.19063973,0.006503,1066190.0
2016-04-19,365099.56542826653,827187,20532,1366,4.1922,9034.366402,0.011,243639100.79966286,0.006987,426257.0
2016-04-20,953863.420207116,1250038,27192,1549,3.5585,13968.812745,0.011,248163132.79514083,0.007117,1301350.0
2016-04-21,816092.2711674401,1110657,25306,1746,3.6325,12157.951549,0.011,253336292.21377638,0.007265,1011580.0000000001
2016-04-22,648114.9644359355,965668,27085,1606,4.4634,10868.093123,0.011,259382408.5939045,0.007439,955674.0
2016-04-23,626999.3795536064,402682,20539,1111,4.3692,4836.655149,0.011,253928932.8456303,0.007282,345650.0
2016-04-24,381209.33200544614,494588,22044,1286,5.8751999999999995,5689.913259,0.011,256089355.61108813,0.007344,472274.0
2016-04-25,575428.9025656455,502635,23204,1440,4.3500000000000005,5921.988531,0.011,252800355.51970342,0.00725,605219.0
2016-04-26,739580.4388195456,596815,25503,1609,3.34834,6852.653217,0.011,253817346.01536292,0.007279,884879.0
2016-04-27,867467.1368024851,699125,25713,1593,3.5469999999999997,8769.145426,0.011,247347377.76148698,0.007094,797081.0
2016-04-28,969462.6024621754,525605,25337,1748,3.4944,6123.083266,0.011,234332245.5758301,0.00672,752872.0
2016-04-29,632571.6910865036,422002,22697,1528,5.3511999999999995,4896.615129,0.011,233246603.71711788,0.006689,538253.0
2016-04-30,687105.2145789828,385668,21273,1226,4.0565999999999995,4748.73247,0.011,235742296.89415735,0.006761,406123.0
2016-05-01,346489.61733006884,261393,20152,1254,6.130800000000001,3044.023827,0.011,237535937.61684585,0.006812,241732.99999999997
2016-05-02,708317.2860655234,444572,23155,6820,5.16116,5050.099322,0.011,236797081.3016086,0.006791,585826.0
2016-05-03,492243.47738480323,239738,20981,1611,4.7012,2781.682821,0.011,234178050.98963413,0.006716,329125.0
2016-05-04,681907.4594825287,501873,22693,1740,4.590599999999999,5563.523561,0.011,228660843.56507987,0.006558,563556.0
2016-05-05,746942.6487352016,567624,22833,1561,5.0584,6250.269648,0.011,220465047.69756177,0.006323,509188.0
2016-05-06,747939.1047331009,580057,24322,1680,4.3386000000000005,6470.158848,0.011,216101890.44069389,0.006198,680334.0
2016-05-07,464372.289559789,379132,21709,1179,5.116,4331.80384,0.011,222971118.71032357,0.006395,351537.0
2016-05-08,394288.0522979836,429531,21660,1268,3.245,4839.983592,0.011,226292075.50905684,0.00649,389914.0
2016-05-09,423319.8952002928,427938,21185,1631,3.8411999999999997,4860.48882,0.011,223222308.76887015,0.006402,351209.0
2016-05-10,13250544.884987485,580654,20984,1329,4.4793,6772.884618,0.011,223139976.88919008,0.006399,404295.0
2016-05-11,3399258.175404356,570495,21775,1781,3.136,6469.189684,0.011,218678689.58733234,0.006272,476708.00000000006
2016-05-12,603209.2787605408,366484,21315,1544,4.3316,4197.412215,0.011,215769487.39160046,0.006188,362896.0
2016-05-13,634712.6442059028,390136,21828,1317,3.7001999999999997,4556.432637,0.011,215050281.75675234,0.006167,478095.0
2016-05-14,388329.4137024497,345553,20177,1420,5.4999,3944.520839,0.011,213097236.45397663,0.006111,274107.0
2016-05-15,380001.6228699198,286155,20494,1398,3.6432,3292.407689,0.011,211712491.1215971,0.006072,304621.0
2016-05-16,577549.0772995292,482180,21989,1353,4.848800000000001,5507.586288,0.011,211336609.69229496,0.006061,389621.0
2016-05-17,728813.0898247984,378722,21601,1277,4.2154,4249.877704,0.011,209986160.1627096,0.006022,319996.0
2016-05-18,676874.4646443937,569754,25192,1266,3.6132,6326.321052,0.011,209992076.08195084,0.006022,701256.0
2016-05-19,1335964.7438534938,565955,25117,1391,3.7355,6313.3522,0.011,210089714.36505303,0.006025,797005.0
2016-05-20,1454458.2000816609,186406,24149,1397,4.219600000000001,2381.734291,0.012,210180799.55621302,0.006028,549413.0
2016-05-21,188879.95429588886,212377,18811,1046,5.481,2965.022498,0.013,212339622.30550918,0.00609,217884.00000000003
2016-05-22,501793.83331430977,312711,18745,1063,5.3901,4112.133599,0.013,208839075.4107143,0.005989,273758.0
2016-05-23,563681.7263729387,299113,23543,1333,4.748,4073.894489,0.012,206948764.47368422,0.005935,507430.0
2016-05-24,600378.9509529612,232195,21819,1298,4.1377,2977.342933,0.012,206103233.07078162,0.005911,471659.0
2016-05-25,979665.2486067563,257533,22912,1330,4.1734,3328.242438,0.012,207885622.04447535,0.005962,517123.99999999994
2016-05-26,392675.16591139993,398320,18663,1310,3.4542,4997.445506,0.012,200736863.32051507,0.005757,678744.0
2016-05-27,339604.8478236918,514942,10236,1223,2.268,6438.201009,0.012,197713071.72741678,0.00567,1073760.0
2016-05-28,186625.86899311063,486943,9719,817,2.8379999999999996,6069.411694,0.012,197903130.0739176,0.005676,889921.0
2016-05-29,227060.6367787379,504372,8026,951,3.06828,6003.298701,0.011,198141332.17131755,0.005682,829452.0
2016-05-30,130461.89265198019,443543,7875,1098,2.832,5161.971547,0.011,197502385.2025052,0.005664,476095.0
2016-05-31,232994.95453920306,459340,9556,1132,2.93046,5387.263898,0.011,200361050.28811777,0.005746,847636.0
2016-06-01,339542.91352787905,464017,10421,1158,2.33741,5424.820672,0.011,198799687.787571,0.005701,1018470.0000000001
2016-06-02,1003059.4812905489,476932,24535,1246,2.9045,5693.529868,0.011,202538458.80385014,0.005809,611429.0
2016-06-03,20920596.804539777,458707,22890,1215,2.883,5354.643567,0.011,201038659.2129741,0.005766,437812.99999999994
2016-06-04,869698.4922442208,431780,24649,1038,4.0803,5217.698333,0.011,203255862.50449827,0.005829,617159.0
2016-06-05,919002.4482443176,442541,23237,1034,4.0453,5216.573276,0.011,201500535.81314698,0.005779,544201.0
2016-06-06,836344.9968327914,556592,24229,1374,3.477,6557.400196,0.011,202072053.8117525,0.005795,690096.0
2016-06-07,827524.3937318695,573508,24896,1416,2.3056,6293.921866,0.011,200969854.80761245,0.005764,783409.0000000001
2016-06-08,915220.8209544611,563816,22949,1271,3.4680000000000004,2482.352922,6e-05,201556336.38474873,0.00578,754945.0
2016-06-09,800663.1002514855,483702,20279,1242,5.1921,1656.93601,0.000166,201142120.45179683,0.005769,520793.0
2016-06-10,983778.0055122087,429873,20319,1234,4.0495,1086.895398,0.00012,201719179.0594491,0.005785,526917.0
2016-06-11,246550.71484720896,342602,19637,937,6.3107,618.368413,2e-05,200039185.57145333,0.005737,398756.99999999994
2016-06-12,373390.64891187253,576503,23715,1102,3.4596,569.403352,6e-05,201053493.3116883,0.005766,1133540.0
2016-06-13,1682387.837819793,628572,29074,1398,3.10156,880.137906,0.000117,204048358.93750003,0.005852,1537720.0
2016-06-14,6306792.532698967,699469,47979,2176,2.9139999999999997,1759.029816,6e-05,203220098.52273047,0.005828,9904250.0
2016-06-15,2603785.8815507437,555747,35588,2446,3.5465,1376.953334,6e-05,247312770.08203864,0.007093,3269290.0
2016-06-16,51087444.971801825,722953,37551,1503,3.10005,1485.190566,6e-05,241868147.45790896,0.006889,3072370.0
2016-06-17,1406918.7664801963,554341,25851,1533,4.0086,1217.039857,6e-05,234566442.22859707,0.006681,2143830.0
2016-06-18,634172.5725949616,544978,20420,1290,4.0158000000000005,890.564495,0.0001,234980743.55678377,0.006693,1190870.0
2016-06-19,1311222.5898893217,638151,14225,1371,3.9509999999999996,1259.658315,0.000124,231172045.39850286,0.006585,2413110.0
2016-06-20,1262696.308438364,689331,17096,1417,3.4090000000000003,1247.65823,0.0001,239369657.3051615,0.006818,1710410.0
2016-06-21,2912415.003329848,757200,23158,1405,3.9779999999999998,1553.345394,0.000124,232758402.39468563,0.00663,3258040.0
2016-06-22,3800094.4785424317,765837,23185,1613,4.63425,1639.328782,0.000133,216927338.37859893,0.006179,5052140.0
2016-06-23,1390434.7712405622,687870,18054,1603,4.5633,1961.794831,0.000228,228854684.8636577,0.006519,3207640.0
2016-06-24,1128606.6386058358,582291,13392,1497,2.1054,1716.462115,0.000254,223981377.8520361,0.00638,2408230.0
2016-06-25,880335.4521813362,440481,17879,1106,1.2854,1138.807276,0.00023,225626794.07623947,0.006427,1175110.0
2016-06-26,1403114.7743681767,508358,20083,1056,2.5636,1750.678222,0.000258,226530638.36609375,0.006409,1236360.0
2016-06-27,672467.3702999311,483522,31243,1337,0.6402,1367.956005,6e-05,226302316.76211315,0.006402,1136160.0
2016-06-28,913152.0913339632,696824,23783,1583,0.6407,2159.401681,0.000258,226450682.35257643,0.006407,3149120.0
2016-06-29,1505083.6580889728,685198,9999,1329,2.981,2618.111163,0.000337,239475752.051055,0.006775,2063960.0000000002
2016-06-30,643398.4906531653,691463,9167,1443,4.7446,1918.147048,0.000322,239579676.121376,0.006778,1046580.0
2016-07-01,454909.6554156008,516497,8786,1339,2.6604,1612.996443,0.000313,235076707.05289525,0.006651,993538.0000000001
2016-07-02,211289.66764348428,624621,7375,937,4.7516,1474.102907,0.000319,239937410.89356622,0.006788,503769.0
2016-07-03,196450.2063283129,673742,7256,916,2.6856,1408.221917,0.000303,237329378.317542,0.006714,536311.0
2016-07-04,479617.81206615473,809942,8862,1332,2.6484,2298.873512,0.000338,234015356.9995731,0.006621,875970.0
2016-07-05,361189.27967118606,761625,14181,1373,4.2174,1409.975165,6e-05,248441644.99507388,0.007029,598865.0
2016-07-06,502318.1630708475,650816,15036,1289,2.6864,1509.268386,6e-05,237371130.07502615,0.006716,600195.0
2016-07-07,490148.0029061255,564647,17965,1295,3.3445,1600.765104,6e-05,236443539.44058806,0.006689,789693.0
2016-07-08,295594.3687466704,570727,16135,1276,3.9654000000000003,1297.937398,6e-05,233616835.4707372,0.006609,604076.0
2016-07-09,285081.01373963547,594605,13080,762,6.0453,1362.253765,0.000118,237421737.0202126,0.006717,577447.0
2016-07-10,254533.5787748932,508418,13819,1038,6.672,709.59802,6e-05,235832564.78513634,0.006672,571047.0
2016-07-11,677016.4626701049,620873,22759,1403,3.66905,1596.532477,0.000113,235789370.04377103,0.006671,722627.0
2016-07-12,701798.7227873934,487452,25307,1394,3.267,1313.189288,6e-05,230938578.86173227,0.006534,977958.0000000001
2016-07-13,702370.8863542367,622440,25330,1337,5.08,1169.249359,6e-05,224433968.14849475,0.00635,942245.0
2016-07-14,588485.8495068295,661014,24369,1362,4.4856,1370.802602,6e-05,227085509.7133907,0.006408,682894.0
2016-07-15,2190820.3706864985,608372,24591,1880,4.4716,1490.828239,6e-05,226379941.11766532,0.006388,753167.0
2016-07-16,507320.2672744645,506434,19765,1143,3.221,1309.590297,0.00012,228291171.56512478,0.006442,659904.0
2016-07-17,244152.46163601588,414844,6992,874,5.256799999999999,785.207981,0.000107,232864434.71306205,0.006571,529265.0
2016-07-18,617951.0035607658,463369,20405,1261,4.5766,936.778254,0.0001,231691038.68466526,0.006538,442793.00000000006
2016-07-19,497332.2834320837,544892,22175,1345,5.1832,1229.105196,6e-05,229613433.42701015,0.006479,550843.0
2016-07-20,748389.0740340865,599806,25448,1478,3.8424,1447.065255,0.000108,226938084.3483972,0.006404,790117.0
2016-07-21,1992086.0223366255,591030,25988,1479,4.473,1539.679719,0.000109,227177095.74968827,0.00639,811193.0
2016-07-22,2463319.1083373553,290112,17875,1284,5.1336,999.042757,6e-05,228122732.2603522,0.006417,780192.0
2016-07-23,291136.17402958765,294237,6829,860,8.8242,868.569685,6e-05,224062617.0636378,0.006303,356569.0
2016-07-24,616384.6437385015,432556,7633,1044,3.164,1028.782391,6e-05,224943766.60133633,0.006328,315687.0
2016-07-25,2108303.0885058553,562377,18287,1464,3.1465,1528.141126,0.000104,223727792.95677233,0.006293,881632.0000000001
2016-07-26,2696356.799469296,650348,31501,1433,3.1229999999999998,1224.63439,6e-05,222032123.834945,0.006246,1547830.0
2016-07-27,1781191.4458266704,664313,32001,1440,3.5976,1297.853073,6e-05,213159012.45970845,0.005996,1370090.0
2016-07-28,1830405.3347398145,705903,31328,1389,2.4937275,1832.445465,0.000108,212327465.1237027,0.005973,1264650.0
2016-07-29,1275445.4544727642,589760,25234,1303,4.1818,1340.229766,6e-05,212368876.4817542,0.005974,779667.0
2016-07-30,187406.01913973672,496125,15158,863,3.6672000000000002,911.629615,6e-05,217268597.14687145,0.006112,442025.0
2016-07-31,223537.7838735318,560082,16712,943,3.4260800000000002,1155.930309,6e-05,217492449.71269977,0.006118,648205.0
2016-08-01,281872.193316183,674154,18977,1191,2.3768000000000002,1803.75452,0.000113,211248217.29630885,0.005942,958956.0
2016-08-02,1164193.17283095,684877,23526,1732,2.3644,1942.780454,6e-05,210122460.93304038,0.005911,1553690.0
2016-08-03,434484.6040722715,712844,22554,1325,1.93392,1576.986617,6e-05,202203811.11583424,0.005688,1570659.9999999998
2016-08-04,699338.3814317667,635825,17372,1223,2.823,1380.098121,6e-05,200746001.58115545,0.005646,1007960.0
2016-08-05,274596.8874386475,629808,17339,1240,2.3284,1262.88594,6e-05,206989180.07445323,0.005821,697388.0
2016-08-06,1044559.2677851291,780171,27407,1264,2.51472,2927.690181,0.000969,229262758.9054758,0.006448,2164530.0
2016-08-07,1348775.6936082821,741668,39914,1187,1.2673999999999999,2898.185257,6e-05,225321916.94528973,0.006337,1303100.0
2016-08-08,233336.86888191677,703143,13028,1117,3.0183999999999997,2992.182566,0.001163,219028565.85365853,0.00616,722628.0
2016-08-09,622588.2852774326,684744,15484,1160,1.8081,2809.670789,0.001073,214309448.79701445,0.006027,1105300.0
2016-08-10,1373158.7098891232,580946,23097,1268,0.6147,2257.347934,0.00106,218586306.74733612,0.006147,865808.0
2016-08-11,295220.32653491147,485381,7730,1148,5.5764000000000005,1956.999429,0.00123,220332610.22006786,0.006196,407711.0
2016-08-12,629935.1390192333,559056,11483,1089,0.6188,2189.524565,0.001151,220024569.45222932,0.006188,646843.0
2016-08-13,358359.1754525599,621083,24476,806,0.6119,2421.492078,0.00025,217592903.5755089,0.006119,602600.0
2016-08-14,406446.1854100411,660009,16693,1103,0.6092,2527.539924,6e-05,216623235.7337337,0.006092,499048.0
2016-08-15,572974.3839121227,613881,19008,1534,0.5993,2331.936312,0.0001,213097612.8516129,0.005993,488337.0
2016-08-16,2142026.884342905,610420,26011,1222,0.6045,2545.745007,0.0003,214954695.50570035,0.006045,1249860.0
2016-08-17,1738554.315961295,571008,29976,1083,0.6144000000000001,2425.744858,0.001024,218465779.34457356,0.006144,1352830.0
2016-08-18,1895598.627257362,521520,23903,1359,0.61,2255.124015,0.00104,216918018.71937275,0.0061,1080170.0
2016-08-19,3106057.1266045053,454998,22229,1108,0.612,1904.467828,0.0003,217653762.34025165,0.00612,1356390.0
2016-08-20,313360.5212705156,341441,14206,875,0.6126,1520.080097,0.001204,217851838.09224734,0.006126,399635.0
2016-08-21,412332.5205803555,376533,10464,950,0.6116,1585.247098,0.00025,217486860.89160606,0.006116,411952.00000000006
2016-08-22,289910.9720124648,435758,605,940,0.6054999999999999,1070.046426,6e-05,215333738.94666663,0.006055,686434.0
2016-08-23,323040.8762603446,479502,8347,1143,3.0010000000000003,1162.9494,0.000864,213458105.56637317,0.006002,979256.0000000001
2016-08-24,556942.8140679181,466851,9653,1108,2.7669,1223.960364,0.001047,213888553.81031066,0.006015,1118660.0
2016-08-25,3657773.4903253266,352055,12169,1297,1.8147,955.42418,0.00015,215123202.0307616,0.006049,716326.0
2016-08-26,2496363.59613101,354199,22986,1140,4.8664,1084.043225,0.001,216334545.96932006,0.006083,578722.0
2016-08-27,899623.0439010166,253814,19728,955,4.2126,815.049669,0.001037,214006481.74192467,0.006018,233262.0
2016-08-28,448538.36287303676,379176,23358,988,4.1818,995.713545,6e-05,212445338.2257253,0.005974,592108.0
2016-08-29,1098420.090211937,463983,29114,1316,3.5766,1212.105666,6e-05,211991164.53400752,0.005961,1527760.0
2016-08-30,894414.9348270589,393119,25093,1423,4.284,994.3327,6e-05,217650049.96349153,0.00612,928042.9999999999
2016-08-31,953032.5219542644,402669,25457,1279,3.6216,1070.2853,6e-05,214669851.05588824,0.006036,1169040.0
2016-09-01,478340.63826459175,411775,24374,1244,4.2091,1037.832372,6e-05,212350414.363135,0.006013,660021.0
2016-09-02,619146.8360873146,382792,22914,1250,4.1853,879.574539,6e-05,211156041.52512562,0.005979,583636.0
2016-09-03,662128.5663566919,428843,25163,1043,3.5802,981.925227,6e-05,210745670.5910463,0.005967,698318.0
2016-09-04,484748.24602112547,481469,24818,1078,2.9819999999999998,1056.549925,6e-05,210622043.67349678,0.005964,800373.0
2016-09-05,705218.4337621983,538278,25416,1301,4.1636,1148.741354,6e-05,210066882.6763318,0.005948,784460.0
2016-09-06,1077051.2890514154,552027,25790,1411,3.5598,1261.7196,6e-05,209525436.45602164,0.005933,773525.0
2016-09-07,607863.582123466,511053,25395,1313,3.549,1091.401532,6e-05,208912422.08842498,0.005915,686254.0
2016-09-08,1762698.070897001,545111,28054,1303,3.5351999999999997,1227.095168,6e-05,208076362.35106742,0.005892,869388.9999999999
2016-09-09,807875.6984785219,380344,26933,1340,2.9505,824.347585,6e-05,208412228.85483044,0.005901,849260.0000000001
2016-09-10,691916.7564536708,326422,21752,1088,3.5231999999999997,649.289463,6e-05,207379876.4729131,0.005872,310034.0
2016-09-11,405926.9285657672,320281,23185,1034,4.6928,741.436361,6e-05,207177885.21704894,0.005866,533904.0
2016-09-12,1094049.1989889361,360576,25642,1378,3.5064,812.938548,6e-05,206405727.47363067,0.005844,680932.0
2016-09-13,849521.8333483227,366333,27284,1373,3.18546,791.338659,6e-05,208338041.74074072,0.005899,836942.0
2016-09-14,607523.7180747759,418760,17422,1383,3.5328,839.240318,6e-05,207958963.42761284,0.005888,1048560.0
2016-09-15,7106260.2944711605,638368,24785,2572,0.5969,2106.474769,0.0003,211650072.29061785,0.005969,15967599.999999998
2016-09-16,14109660.059608713,908137,46700,2178,0.8286,1986.944947,6e-05,293802382.906527,0.008286,12342800.0
2016-09-17,1490780.991102946,559695,2176,1329,29.564,972.593673,6e-05,262078892.85750926,0.007391,1646260.0
2016-09-18,18191266.582768112,635797,25554,1174,28.067999999999998,1251.756847,6e-05,248791607.50751495,0.007017,2231350.0
2016-09-19,877436.4934218167,640884,17018,1260,0.6855,1434.017765,0.001019,243073338.17147857,0.006855,2930120.0
