date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2017-01-31,1028306.681100016,906743.042941576,1800,22463980.050607283,39.8,973401.0,27917328.84,7150.0,0.18561293,16957,1025594.05798667,93643,64.18545999999999,0.0001,7864621,572
2017-02-01,861338.0210037226,774336.9744672562,2064,22614965.25620456,39.57,635382.0,28201552.66,7112.5,0.20140283,17093,973142.923539213,92663,12.1615114647,0.0001,7206360,569
2017-02-02,832823.7988579118,790180.7321373848,1757,23094874.498725787,39.91,678128.0,28422802.29,7100.0,0.23694212,17182,973513.385643677,99602,79.6916398616,0.0001,8379019,568
2017-02-03,900177.3594419775,850950.4611309775,1685,22996837.538441822,39.25,843232.0,28698788.9,7300.0,0.19525484,16685,1007119.61564494,95821,228.1092002725,0.0001,8267897,584
2017-02-04,4430740.482102208,4340158.966155174,1767,23154218.118962884,39.04,635301.0,28290322.04,7062.5,1.15896284,16869,1023570.47207922,98897,312.7223068096,0.0001,11999195,565
2017-02-05,850953.2162610297,785317.0132793675,1475,23634128.76624738,39.37,615852.0,28535112.02,7262.5,0.1953409,16240,1075763.67781586,94167,354.58793727939997,0.0001,7430751,581
2017-02-06,806546.3539321201,743403.3641494184,1766,23192786.8443735,38.18,639128.0,28770316.05,7175.0,0.33149424,16914,987042.357232073,94460,57.5927046142,0.0001,9553164,574
2017-02-07,1592018.1853199427,1477423.1005429209,2460,23127694.535145525,37.63,966072.0,28882066.89,7087.5,0.82136302,18010,957810.650789642,108185,269.7556274282,0.0001,20247444,567
2017-02-08,833864.1115520161,766172.5226137486,2299,22662225.7776204,36.45,951820.0,29002123.46,7175.0,0.54194697,15865,921701.808494169,98009,145.8,0.0001,28495025,574
2017-02-09,922049.8116262644,826501.0566038265,1833,22211735.224955007,35.32,1148210.0,29198923.1,7150.0,0.22068468,16492,984813.126906305,94261,145.126664114,0.0001,8086766,572
2017-02-10,834582.1529512081,724945.8012724256,1795,21208065.603975534,33.35,602423.0,29427963.99,7100.0,0.21444569,16173,1032251.17824006,98960,114.3130663025,0.0001,7693927,568
2017-02-11,699512.9577692826,635125.1853885507,1599,21037109.999084253,32.71,521365.0,29633709.06,7212.5,0.19227483,15868,934574.32207893,94380,258.7999145932,0.0001,7177921,577
2017-02-12,789192.3364265761,714492.0248189492,1524,21264398.27586207,32.7,515968.0,29798065.21,7075.0,0.24304983,15897,961868.154375521,95590,295.583796768,0.0001,8622940,566
2017-02-13,956812.0923344208,858163.5433995024,1698,20725506.001316655,31.52,771020.0,29943875.65,7262.5,0.20842738,16016,983389.939207656,92122,265.7331606816,0.0001,8559290,581
2017-02-14,815592.93034256,774368.093096128,1491,20205408.365770776,30.4,750407.0,30168647.02,7100.0,0.16905374,15679,931258.632832604,92846,249.921128096,0.0001,7302508,568
2017-02-15,1296761.0684932817,1222562.7618489158,1616,21699647.365126677,32.3,852288.0,30880130.44,7212.5,0.19195890000000002,15716,953772.928677216,94644,292.70022272,0.0001,7558860,577
2017-02-16,777404.4848810192,699189.2239527636,1572,22788360.384520885,33.56,679495.0,31125196.13,7150.0,0.1886054,15832,915614.62620185,96621,265.31227160000003,0.0001,7814062,572
2017-02-17,646953.9924344204,598440.0106792878,1500,22326418.80537332,32.54,495639.0,31332871.0,7225.0,0.20270526,15789,989616.207878288,97881,277.99084927779995,0.0001,7764662,578
2017-02-18,840383.516578563,761321.4980175601,1535,22258958.112840466,32.1,638843.0,31503119.89,7225.0,0.21543009,15794,1015530.80602697,103968,302.53447243200003,0.0001,8100118,578
2017-02-19,617650.3260051057,562498.9922030888,1429,21566689.366906475,30.79,515481.00000000006,31672649.53,7012.5,0.18978349,15390,969780.944822495,91060,282.21263518620003,0.0001,6902687,561
2017-02-20,774675.4893730021,686868.6393142741,1545,21653611.72011662,30.6,556168.0,31822913.31,7225.0,0.20420054,15609,1029680.64595257,93061,269.567131428,0.0001,7826179,578
2017-02-21,790051.938143607,733153.881344249,1510,22086073.126421407,30.89,685559.0,32030154.2,7237.5,0.18601446,15155,930509.906276641,94260,252.87903213419997,0.0001,7786333,579
2017-02-22,1024425.2556599363,911685.3229372207,1773,21606647.726067748,29.93,1044579.9999999999,32095545.12,7062.5,0.21753628,15846,1056838.33568215,100497,232.5752273651,0.0001,7894334,565
2017-02-23,1407937.0826276785,1226125.4441246155,1874,19819403.05737158,27.18,1441340.0,31647291.25,7100.0,0.22088447,15585,911130.43288833,95170,232.0903170774,0.0001,10185389,568
2017-02-24,1579460.0367842729,1468981.7004173065,1772,22168944.179953687,30.11,1180920.0,30906004.89,7237.5,0.18104941,15560,903272.915731988,93167,301.05116368769995,0.0001,9985898,579
2017-02-25,1308373.4836076868,1098007.0064911393,1487,22388792.200343054,30.12,508970.00000000006,30348142.88,7087.5,0.16891773000000002,15016,974460.128650917,92700,289.8261524664,0.0001,9499728,567
2017-02-26,1377309.0356297584,1293854.141878388,1617,21875527.62105263,29.14,505968.99999999994,29859986.93,7262.5,0.18191656,15174,945927.540702117,95744,291.394172,0.0001,9976795,581
2017-02-27,1372603.4408345127,1298169.0744479625,1952,22256769.86894825,29.37,2214690.0,29638954.6,7137.5,0.24761283,15619,1013365.57284508,90791,266.6144262078,0.0001,10037648,571
2017-02-28,1387698.9070979063,1279673.3074541287,2082,27856428.05628518,36.42,2551690.0,29925707.71,7150.0,0.34874199,16655,961428.070063882,97018,218.88026664,0.0001,11746159,572
2017-03-01,1957294.4282048848,1514520.125688525,2570,28786291.709248975,37.28,2376490.0,30356869.35,7262.5,0.62638782,19153,967965.0992213,99722,262.5015421664,0.0001,18482383,581
2017-03-02,3100365.1930009373,2133712.7548202462,2299,32400635.898663975,41.58,2385790.0,30519768.32,7062.5,0.32358203,17658,953131.420686422,101629,350.4904939998,0.0001,9623741,565
2017-03-03,2408735.251899643,1991826.0678680828,2087,31232910.6,39.71,2223230.0,31154881.31,7225.0,0.28838474000000003,16934,938013.7910018,105069,354.5859065441,0.0001,8946316,578
2017-03-04,1601089.7305918788,1298603.3594992277,1804,33226538.86119116,41.86,1619630.0,31478152.61,7225.0,0.23170131,16670,953357.935726732,99528,406.088046,0.0001,7925829,578
2017-03-05,1157823.9827528896,985839.0729240519,1685,33364187.472870186,41.67,802597.0,31742250.46,6987.5,0.20842137,16425,936015.640361876,103955,356.5678081428,0.0001,8076763,559
2017-03-06,1706263.6784179206,1472753.608426248,1895,31860758.85714286,39.44,1250700.0,32077142.27,7225.0,0.25689042,16875,955977.575778184,106298,350.6006029328,0.0001,9773098,578
2017-03-07,1745093.9646169445,1461365.1681362698,1779,32707589.811201684,40.13,1051440.0,32343507.01,7200.0,0.23145377,16170,981016.570184312,99992,341.68906004600007,0.0001,8013886,576
2017-03-08,1926969.2313150282,1718565.014618107,1825,31275293.143816452,38.03,1056640.0,33145764.07,7125.0,0.34788011,16838,980781.768714103,106048,370.2021971991,0.0001,9286072,570
2017-03-09,1542701.3260841325,1313746.225915695,1672,29650993.532135077,35.75,891767.0,33597388.54,7162.5,0.24269755,16354,966814.350497988,101082,306.71252612,0.0001,7970038,573
2017-03-10,1967898.4698700362,1686163.7052588891,1903,30701389.671852898,36.7,1938790.0,34119551.28,7212.4999,0.28251895,16716,991466.371708626,104649,366.99266000000006,0.0001,10170854,577
