date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2018-06-24,468758.2943151318,420441.21389427804,1354,246140841.15089512,12.02,233909.0,,868.75,0.42452267,1957,112978.851082128,6837,18.9221305302,0.0001,3242285,556
2018-06-25,829748.4425092326,799370.0615920649,1355,240568114.1025641,11.75,309060.0,,901.56237134,0.5700663300000001,1970,111019.18176305,6339,18.361751555,0.0001,3521349,577
2018-06-26,474331.9024067472,398340.2459558376,1431,250541799.63503647,12.24,322816.0,,885.93685233,0.32320744,3584,123164.225891742,6645,19.2962525328,0.0001,10031819,567
2018-06-27,1609739.0541833236,1377019.7094993193,1339,224162726.00092247,10.95,266467.0,,879.68729624,0.23848948,1882,111433.380549464,6694,17.263862199000002,0.0001,2910853,563
2018-06-28,159681.4768550084,137372.1526943292,1355,221858161.884,10.84,204554.0,,909.37304742,0.33184045,1892,93544.5604757287,7751,16.9375,0.0001,3374722,582
2018-06-29,1089388.0754425824,864931.7696578093,1351,203826584.85517243,9.96,306163.0,,887.4998,0.3058379,1844,94954.5888218439,7179,15.563532055200001,0.0001,3283230,568
2018-06-30,243856.3985621688,218235.4435762206,1227,206939839.06521738,10.11,267029.0,,893.7477436500001,0.22729918000000002,1815,101342.026912151,6629,15.7979403918,0.0001,2995014,572
2018-07-01,140662.77346122082,124537.1845781376,1315,226793090.6252354,11.08,228597.0,,889.06151851,0.29668767,1811,99514.5621810092,7893,17.3113368216,0.0001,3336474,569
2018-07-02,495044.2457835597,419173.7498119074,2462,216800575.3677649,10.59,261977.99999999997,,915.62475925,1.23722083,54024,100574.477937228,6747,21.18,0.0001,100217927,586
2018-07-03,399958.1082758163,314307.59323841444,1341,229873895.2557932,11.23,194979.99999999997,,884.37465146,0.40005943,11570,109925.915402647,5323,17.545752,0.0001,23062193,566
2018-07-04,234000.400777892,189504.739581772,1294,231354699.52511418,11.3,154273.0,,904.68645367,0.38226883,1959,110414.971095684,6514,17.740987231000002,0.0001,4437975,579
2018-07-05,235685.39922334,219961.25082041,1151,225345217.16489878,11.0,279617.0,,890.62358741,0.66005152,1825,109012.718706519,6326,29.18390904,0.0001,3040475,572
2018-07-06,188841.26253891122,153600.36747139323,1323,212544277.178771,10.38,219036.0,,901.4260884500001,0.636382,1784,101488.23234312,5135,16.232285104800003,0.0001,3619176,577
2018-07-07,278855.1359730826,203220.2698076581,1131,219799034.15889633,10.73,219193.0,,878.10535367,0.3669958,1536,101455.940780667,4886,16.766781801300002,0.0001,2893381,562
