date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),generatedCoins,fees,activeAddresses,medianTxValue(USD),medianFee,averageDifficulty,paymentCount,blockSize,blockCount
2018/4/28,1256323798,1256323798,775321,63890962789,644.65,2496659968,20268,518.9793615,336484,0,0.000209928,3.12886E+15,339023,140281616,5713
2018/4/29,1262516804,1262516804,756651,67796474148,683.91,2740559872,20730.75,546.6994679,311136,0,0.000257103,3.19083E+15,321818,143806146,5833
2018/4/30,1510130949,1510130949,778133,68390882144,689.76,2853100032,20547.84375,566.5703318,351506,0.550377162,0.000261755,3.19632E+15,357808,148201676,5724
2018/5/1,1403159282,1403159282,713839,66490842263,670.46,2678960128,20449.21875,444.8190941,318285,0.274352232,0.00020794,3.11397E+15,331150,138403564,5622
2018/5/2,1936352898,1936352898,787722,66863536076,674.08,2822269952,20866.03125,476.3513384,354322,0.53387136,0.000207232,3.11133E+15,370186,146376738,5712
2018/5/3,2115694946,2115694946,839586,68118950663,686.59,4210939904,20616.09375,569.7496083,386468,0.80193712,0.000210712,3.16459E+15,400508,149623503,5681
2018/5/4,2199810279,2199810279,1000526,77083076650,776.78,3533410048,20592.5625,545.7123579,638526,94.43222298,0.000168,3.20279E+15,663947,156377573,5632
2018/5/5,1511353340,1511353340,789261,77872965100,784.58,3035040000,20715.28125,428.6602544,389456,0.92501982,0.00018248,3.2422E+15,397266,138377788,5741
2018/5/6,1367154077,1367154077,691273,81017424915,816.09,3105570048,20624.34375,383.3744288,367165,2.295244964,0.000147,3.27198E+15,358239,129020462,5763
2018/5/7,3258956914,3258956914,789863,78775777750,793.34,4316120064,20720.8125,443.7282341,396944,0.141508056,0.000145198,3.32778E+15,360462,134721240,5835
2018/5/8,1800244823,1800244823,820098,74984342712,755.01,2920489984,20376.1875,496.3102784,395700,0.075501,0.000177416,3.34357E+15,376039,136808576,5734
2018/5/9,2024033217,2024033217,831127,74790028012,752.9,2877870080,20529.375,522.4814705,383315,0.07529,0.000252,3.26843E+15,383016,140440996,5730
2018/5/10,1803153293,1803153293,854827,74773841485,752.58,2748950016,20462.90625,737.346626,384351,0,0.000385211,3.27976E+15,374198,152021290,5683
2018/5/11,1759480353,1759480353,826099,72248165993,727.01,3290080000,20663.90625,721.7511623,381228,0.3053442,0.00036688,3.28521E+15,385251,144454990,5751
2018/5/12,1216852953,1216852953,788487,67578742523,679.88,2668480000,20610.9375,498.4794577,372003,0,0.000227913,3.36708E+15,348935,136668318,5754
2018/5/13,936611346.7,936611346.7,762439,68317231118,687.17,2362500096,20442.5625,522.0638708,350873,0.0549736,0.000312084,3.39701E+15,347663,135474754,5760
2018/5/14,2025383384,2025383384,801788,72861958786,732.73,3005110016,20394.46875,667.4935225,389529,2.19819,0.0004154,3.32217E+15,394159,146202108,5638
2018/5/15,1587210496,1587210496,779210,72719081259,731.14,2523069952,20565.375,673.4983669,394958,0.3801928,0.000436289,3.26263E+15,361356,142106913,5732
2018/5/16,1332236701,1332236701,807257,70440905476,708.09,2476130048,20434.96875,718.1260497,404850,0.271134742,0.00042,3.28635E+15,360209,139676937,5645
2018/5/17,1425719227,1425719227,835761,70517923012,708.72,2350619904,20649.65625,790.2105624,405108,0.425232,0.000452424,3.28093E+15,372253,140366383,5704
2018/5/18,1258905152,1258905152,831831,66888121284,672.1,2305740032,20695.59375,747.6604025,407181,0.591462786,0.000450926,3.23663E+15,390094,138888487,5636
2018/5/19,923069785,923069785,846288,69188816155,695.07,2021549952,20709.375,663.3039379,419000,0,0.00037329,3.25021E+15,376917,137044728,5603
2018/5/20,968360539.3,968360539.3,777283,69486843058,697.92,2156910080,20657.8125,604.6158069,376987,0,0.000394078,3.30796E+15,328397,134050623,5642
2018/5/21,1314715877,1314715877,802211,71420554715,717.19,2005170048,20708.90625,683.1888249,389890,0.3872826,0.000418584,3.34172E+15,365251,145475141,5687
2018/5/22,1836465051,1836465051,822409,69740910803,700.18,2230469888,20527.6875,769.998111,417018,0,0.000483,3.32328E+15,370307,141851150,5601
2018/5/23,1934135668,1934135668,833377,64423959190,646.67,2995429888,20889.1875,780.8703267,401870,0.388002,0.000449313,3.25217E+15,401470,146831736,5655
2018/5/24,1715188943,1715188943,811167,58246215440,584.54,2791099904,20350.40625,718.8213981,410528,0.350724,0.000462,3.22361E+15,375755,141675376,5563
2018/5/25,1198626526,1198626526,800838,60013304046,602.14,2110919936,20646.46875,688.2782333,386639,0.005347003,0.00042,3.20299E+15,365892,140479317,5635
2018/5/26,853640867,853640867,761932,58558969489,587.43,1694300032,20713.03125,596.3848044,370233,0,0.000372329,3.25313E+15,318753,131838044,5719
2018/5/27,1497359535,1497359535,776024,58679424252,588.52,1788790016,20422.6875,546.7187057,393678,0,0.000335304,3.21511E+15,334223,132382504,5634
2018/5/28,1760411346,1760411346,861002,57147588449,573.04,2356900096,20672.53125,862.6594072,438415,0.57304,0.000484029,3.23239E+15,414516,144962259,5704
2018/5/29,1518486288,1518486288,812183,51484990394,516.15,2330820096,20649.375,825.6802638,401387,0,0.000539224,3.21895E+15,360540,143102184,5649
2018/5/30,1372810658,1372810658,817167,56552138349,566.83,2053970048,20679.65625,867.2843499,404788,0.453464,0.00055092,3.17726E+15,376568,143075140,5609
2018/5/31,1442732292,1442732292,832842,55732178696,558.5,1985040000,20744.0625,1073.93136,410575,0.732367752,0.000644393,3.2493E+15,379999,154932441,5647
2018/6/1,1852143247,1852143247,758242,57757609565,578.67,1945890048,20559.65625,875.7634616,365993,0.231468,0.000588,3.15168E+15,362322,141328739,5624
2018/6/2,832130199.8,832130199.8,768017,57944805337,580.43,1880390016,20712,602.9513988,394145,0,0.00040502,3.19413E+15,336803,138640228,5632
2018/6/3,736758059.8,736758059.8,809997,59037857333,591.26,1832550016,20484.65625,590.8946015,408189,0,0.000404381,3.20259E+15,325439,140906916,5619
2018/6/4,1369044540,1369044540,807165,61865521596,619.44,1903430016,20805.1875,738.6209742,388905,0.0743328,0.00047939,3.15915E+15,368231,149892618,5672
2018/6/5,1383328466,1383328466,780654,59277676048,593.41,1844269952,20343.84375,634.6733058,374314,5.93E-05,0.000441024,3.23284E+15,355649,144514502,5591
2018/6/6,1565794075,1565794075,754070,60973572885,610.26,1756530048,20625.84375,809.1185128,368496,0.185980946,0.000463914,3.16339E+15,333879,137310031,5633
2018/6/7,1429750960,1429750960,775828,60728713659,607.69,1880140032,20803.5,631.6295473,395148,0,0.00042,3.16172E+15,347338,137499719,5639
2018/6/8,1548935467,1548935467,720017,60516410173,605.44,1637779968,20691.5625,547.8908297,357935,0,0.00037884,3.19686E+15,320595,139209862,5679
2018/6/9,779506989.4,779506989.4,769427,60076621474,600.91,1519309952,20815.78125,439.1600615,382919,0,0.000266455,3.3035E+15,308033,135556734,5610
2018/6/10,1242710083,1242710083,771280,59431612910,594.34,2234880000,20455.6875,439.1247735,388784,0,0.000236282,3.25214E+15,333704,138541069,5641
2018/6/11,1262420682,1262420682,768985,52495316830,524.86,1982119936,20814.65625,473.3576376,384747,0.047903972,0.000252,3.23594E+15,360843,138427840,5657
2018/6/12,1793161123,1793161123,770199,53291355820,532.71,1932760064,20591.25,466.8333736,337753,0,0.000275814,3.33304E+15,325101,135316991,5714
2018/6/13,2167900526,2167900526,797637,49831361149,498.02,2080130048,20531.15625,486.7650944,358451,0,0.00032214,3.26956E+15,357178,146377790,5752
2018/6/14,2176497313,2176497313,765916,47875798650,478.38,2458650112,20492.8125,523.1928112,362151,0.13059774,0.00036785,3.27691E+15,368925,139216504,5765
2018/6/15,2088820188,2088820188,763803,52100031135,520.48,1808269952,20527.3125,601.6083195,378227,0.071679465,0.00042,3.25705E+15,350721,130759425,5782
2018/6/16,814015709,814015709,639775,49099909957,490.41,1314109952,20577.375,575.5698808,299072,0,0.00021,3.29327E+15,270458,154717806,5871
2018/6/17,635718693.3,635718693.3,648548,50015782968,499.46,1264870016,20422.40625,310.6739134,316566,0,0.000137424,3.29529E+15,295199,118108440,5915
2018/6/18,886849328.3,886849328.3,695753,50018378893,499.38,1513869952,20617.875,331.4533702,329955,0,0.000188635,3.39701E+15,317221,131428356,5954
2018/6/19,1054793125,1054793125,778765,51995769728,519.02,1726569984,20475.9375,465.7939264,364511,0,0.000273,3.43503E+15,336081,145050212,5802
2018/6/20,1224217731,1224217731,803076,53959484128,538.51,1596290048,20589.5625,437.7374078,375822,0,0.00021,3.37574E+15,340206,148993739,5823
2018/6/21,1074653620,1074653620,752035,53763934552,536.45,1462070016,20457.75,416.0302689,369141,5.36E-05,0.000206168,3.45654E+15,342265,138145529,5872
2018/6/22,1404927115,1404927115,770457,52846728452,527.19,2226030080,20648.25,882.1732267,374567,0.0632628,0.000184052,3.42884E+15,367704,142592486,5820
2018/6/23,645823483.6,645823483.6,675918,46749901530,466.27,1651379968,20649.1875,347.1432827,330058,4.66E-05,0.000103238,3.39447E+15,312564,121940172,5922
2018/6/24,1043127144,1043127144,671994,47612019255,474.77,2490579968,20356.78125,514.9629244,341624,0.0522247,0.0001218,3.45486E+15,329220,123314242,5881
2018/6/25,1254152283,1254152283,837265,45732834442,455.94,4007950080,20535.75,527.3968611,479603,0.022797,0.000273,3.39668E+15,377580,142918020,5665
2018/6/26,1048187365,1048187365,732170,46223001270,460.73,1356560000,20640.5625,388.5284561,366153,0.014718941,0.000183915,3.36283E+15,346502,137149795,5748
2018/6/27,948883411,948883411,771938,43373920805,432.24,1368940032,20586.09375,388.4721177,375753,0,0.000183467,3.48666E+15,332323,143719298,5847
2018/6/28,862668871.2,862668871.2,744784,44391444976,442.29,1360790016,20384.4375,370.1612634,387760,0.044229,0.000151416,3.4065E+15,354001,137859501,5762
2018/6/29,1015423181,1015423181,735092,42422226052,422.59,1564499968,20375.4375,392.3022174,367633,0.0887439,0.000168,3.37895E+15,347489,133831720,5764
2018/6/30,582023220.7,582023220.7,632981,43798579441,436.21,1475939968,20640.09375,1998.55679,249733,0,0.0007556,3.47009E+15,249772,129637689,5870
2018/7/1,491966488.4,491966488.4,622633,45718425468,455.24,1511730048,20427.28125,3237.253063,194679,0,0.001986412,3.36152E+15,213340,131329959,5837
2018/7/2,759755639,759755639,489559,45585108159,453.82,1625789952,20666.8125,5862.526226,233289,18.53623465,0.00226656,3.39211E+15,256882,116357723,5929
2018/7/3,945751786.1,945751786.1,573532,47761299859,475.39,1683939968,20492.34375,4020.762462,229396,0,0.002604,3.45592E+15,262253,128070565,5809
2018/7/4,768398827.9,768398827.9,447112,46641842607,464.15,1549769984,20472.09375,2942.86512,227124,19.25804765,0.00154938,3.43679E+15,246250,110408253,5837
2018/7/5,828850935.7,828850935.7,527586,46967336536,467.29,1828610048,20418,2561.443824,248749,3.925236,0.001297758,3.56041E+15,271391,124825511,5808
2018/7/6,820950981,820950981,459075,47687609711,474.36,1627609984,20421.375,3356.132066,216613,13.39040959,0.0021,3.5119E+15,240419,112328149,5844
2018/7/7,557817878.4,557817878.4,484105,47666984681,474.06,1358360064,20521.40625,3015.040919,213952,2.84436,0.00189,3.52543E+15,233105,114711948,5820
2018/7/8,670438494.7,670438494.7,631505,49487844866,492.07,1344560000,20415,1382.161999,268810,0.134187489,0.000985196,3.45275E+15,277248,127418442,5697
2018/7/9,948226861.9,948226861.9,651926,49177434874,488.88,1533799936,20650.03125,1096.827246,285437,0,0.000673223,3.53117E+15,293891,130928929,5855
2018/7/10,981304384.7,981304384.7,691771,47907822853,476.16,1789069952,20358.9375,734.2391122,287126,0,0.000518202,3.49909E+15,289076,135492173,5783
2018/7/11,671659887.8,671659887.8,643920,43726685338,434.52,1422470016,20674.6875,838.9375287,266501,0,0.000462484,3.35707E+15,261753,131108742,5931
2018/7/12,644828867.8,644828867.8,566058,44942040482,446.5,1495440000,20510.4375,1363.060301,250055,0,0.00080409,3.44198E+15,244781,127278578,5993
2018/7/13,573529878.1,573529878.1,563317,43363775459,430.74,1489670016,20293.5,1531.902623,233406,0,0.000911908,3.44624E+15,238527,123779359,5953
2018/7/14,440713121.4,440713121.4,508951,43752098682,434.51,1235820032,20451.5625,2932.261846,226290,0.397476713,0.001706736,3.42454E+15,245729,117613442,6006
2018/7/15,383603888.1,383603888.1,453706,43899432922,435.88,1350160000,20612.625,3561.566983,225375,3.687518647,0.00105,3.4221E+15,228349,113308422,6067
2018/7/16,920859239.8,920859239.8,703999,45372816389,450.42,1858680064,20378.8125,583.1445101,328177,0,0.000315,3.44554E+15,308413,137106823,5851
2018/7/17,938876937.1,938876937.1,701292,48370950336,480.08,2288100096,20738.8125,506.7684905,337051,0,0.000231,3.45089E+15,302076,138882182,5889
2018/7/18,1125127880,1125127880,746145,50472943545,500.84,2371559936,20329.3125,478.4705163,390949,0,0.000231,3.47838E+15,321586,135810428,5757
2018/7/19,891283173,891283173,734702,48445665856,480.63,2068739968,20430.5625,431.9500706,358453,0,0.000160065,3.43382E+15,305491,137454375,5793
2018/7/20,960888297.7,960888297.7,671608,47314007277,469.31,1821350016,20184.75,558.2191419,329710,0.0046931,0.00025343,3.42789E+15,303478,123938282,5838
2018/7/21,572836102.8,572836102.8,620634,45444886304,450.68,1504310016,20569.78125,591.2097617,281165,0.0045068,0.000273,3.23643E+15,265524,114955132,5997
2018/7/22,529990335.7,529990335.7,675356,46640412829,462.44,1338589952,20770.21875,367.8291677,323243,0,0.00011398,3.34571E+15,265599,124237960,5975
2018/7/23,830863804.3,830863804.3,758657,46347852184,459.44,1596999936,20435.4375,558.4596575,385355,0,0.000293504,3.51598E+15,279755,135215590,5862
2018/7/24,866762565.9,866762565.9,784910,45519816054,451.14,2287520000,20564.53125,475.6229721,408340,0,0.000174768,3.42594E+15,328947,140866157,5815
2018/7/25,819248619.5,819248619.5,787527,48432659474,479.91,1930780032,20769.5625,443.4595071,409873,0,0.000143095,3.47559E+15,318789,142537560,5900
2018/7/26,630102252.9,630102252.9,725630,47676720052,472.33,1621560064,20423.90625,390.9988004,368304,0,0.000130509,3.52912E+15,317742,137545648,5852
2018/7/27,685514459.8,685514459.8,788715,46846323316,464.01,1734259968,20513.71875,363.1461194,402719,0,9.29E-05,3.50312E+15,303939,134525520,5909
2018/7/28,432637690,432637690,703973,47428580024,469.68,1531890048,20441.0625,512.5395943,361596,0,7.98E-05,3.54492E+15,294761,117337958,5991
2018/7/29,388726451,388726451,716354,47159131779,466.92,1631910016,20493.28125,303.7594064,350970,0,6.30E-05,3.55747E+15,290071,131445206,6010
2018/7/30,798661742.8,798661742.8,757712,47160183669,466.83,2141590000,20414.90625,343.2327125,368814,0,8.38E-05,3.56292E+15,321268,142212588,5963
2018/7/31,1383671512,1383671512,745063,46201393055,457.25,1820680000,20594.625,355.7223476,367696,0.018404011,8.37E-05,3.52974E+15,335943,141576274,5919
2018/8/1,730268813.5,730268813.5,757758,43847873799,433.87,1888060000,20427.84375,747.8227231,368593,0,8.40E-05,3.51528E+15,327362,144924805,5861
2018/8/2,741857401.3,741857401.3,779928,42537059653,420.81,1569300000,20550.75,333.9574573,363699,0,8.41E-05,3.55408E+15,296340,144018513,5854
2018/8/3,597641648.5,597641648.5,753190,41712693240,412.57,1722340000,20516.8125,344.0355467,387947,0,0.00012312,3.47733E+15,313729,132487957,5916
2018/8/4,435749314.6,435749314.6,720548,42294581048,418.24,1466540000,20602.3125,401.410556,335531,0,8.38E-05,3.56568E+15,263298,127698377,6003
2018/8/5,396998314.3,396998314.3,704249,41201088010,407.35,1396820000,20529.46875,262.7422295,315434,0,8.38E-05,3.56762E+15,275591,131727253,5932
2018/8/6,545536867.3,545536867.3,699536,41535345915,410.57,1384880000,20410.3125,426.6788801,342889,0,0.00010934,3.59533E+15,288126,138106489,5923
2018/8/7,622976437.8,622976437.8,636342,41162990323,406.8,1828350000,20398.3125,1344.326975,310986,2.4408,0.000380202,3.56636E+15,276781,116345405,5875
2018/8/8,896261025.4,896261025.4,565663,38447674804,379.89,2016080000,20559,2878.016385,272400,23.211279,0.001638,3.5912E+15,284864,96877164,5957
2018/8/9,637541349.1,637541349.1,538530,36134818721,356.97,1616610000,20526.75,2484.608659,264336,17.88946099,0.00152276,3.60604E+15,267817,92170358,5930
2018/8/10,752880519.7,752880519.7,613892,37033867847,365.78,1699400000,20444.625,1520.599826,300800,7.915543423,0.000861,3.58238E+15,287151,110198409,5926
2018/8/11,631710667.7,631710667.7,657312,33850096897,334.26,1790370000,20636.625,507.3081495,327441,0,0.0002514,3.55379E+15,278297,120592145,5945
2018/8/12,362514384.3,362514384.3,641927,32495378966,320.82,1625420000,20352.375,362.4777797,325900,0,0.000185032,3.49094E+15,262497,115265909,5835
2018/8/13,928432490.6,928432490.6,694941,32439553592,320.21,1751190000,20398.78125,526.7219968,342713,0,0.00020094,3.50041E+15,296171,128911834,5872
2018/8/14,1038197359,1038197359,690348,29017864125,286.37,2137850000,20333.625,599.4077824,325295,0.0515466,0.000242803,3.5453E+15,307473,130121230,5952
2018/8/15,727851011.4,727851011.4,648565,28417811613,280.39,1878150000,20347.3125,590.0925901,318018,0,0.000316476,3.50691E+15,280616,117898133,5965
2018/8/16,482332485.6,482332485.6,716732,28660961317,282.74,1552970000,20427.65625,524.7852013,345015,0,0.000207318,3.43668E+15,292714,132630688,5940
2018/8/17,596814393.1,596814393.1,607270,29167926756,287.68,1995460000,20502.65625,1935.163008,301690,6.266844226,0.000789525,3.48303E+15,282401,119799727,5840
2018/8/18,388603709.3,388603709.3,627522,32126201600,316.79,1764020000,20471.34375,441.9532235,294917,0,0.000207145,3.44165E+15,232833,132440767,5883
2018/8/19,271721901.8,271721901.8,599660,29990632585,295.67,1447910000,20455.6875,394.1787101,289102,0,0.000105,3.46887E+15,225425,130550756,5930
2018/8/20,485536963.1,485536963.1,663769,30576127954,301.38,1413790000,20446.21875,406.4102185,323288,0,0.0001071,3.49474E+15,282689,149092855,5932
2018/8/21,442145430.3,442145430.3,605639,27735841656,273.33,1164120000,20493.28125,377.6185594,286020,0,0.000158706,3.51609E+15,251340,150507287,5961
2018/8/22,548964846.4,548964846.4,594918,28617990624,281.97,1507660000,20301.375,891.3464764,295214,0,0.000207044,3.59397E+15,248217,135197700,5922
2018/8/23,466813447.5,466813447.5,599557,27586560191,271.75,1271160000,20343.84375,599.9089978,292229,0.0570675,0.000168,3.45197E+15,263137,142271749,5853
2018/8/24,432912915.7,432912915.7,596227,28237256475,278.11,1450170000,20734.03125,1055.963557,306330,0.166866,0.000210694,3.43123E+15,257054,135916665,5946
2018/8/25,326915168.5,326915168.5,577239,28767849229,283.28,1208360000,20423.25,333.5205168,292297,0.07478592,0.000114431,3.5005E+15,259547,147774706,5926
2018/8/26,300896557.3,300896557.3,574072,28391826545,279.52,1206650000,20420.625,950.6227641,303180,0.041928,0.000128336,3.56973E+15,258487,143877724,5947
2018/8/27,519111451.5,519111451.5,645935,27974513890,275.35,1406790000,20543.4375,376.4535855,322121,0,0.000173557,3.49542E+15,271235,147734568,5942
2018/8/28,465828292.6,465828292.6,613844,29127993345,286.65,1513350000,20388.09375,380.6203823,313812,0.28665,0.000174383,3.49116E+15,287051,153252282,5898
2018/8/29,501265860.8,501265860.8,546841,30100669843,296.16,1474460000,20270.25,530.7446625,258942,0.08707104,0.000228444,3.45609E+15,238511,144609036,5890
2018/8/30,457862294.5,457862294.5,592847,29454389491,289.75,1513100000,20488.40625,441.3912495,276280,0.028975,0.00019855,3.43229E+15,257030,139877930,5910
2018/8/31,483690872.3,483690872.3,577258,28888802060,284.12,1411910000,20430.9375,447.8920557,280262,0.198884,0.000217931,3.46588E+15,260138,131668077,5953
2018/9/1,352302159.7,352302159.7,656254,28831229501,283.5,1546630000,20385.9375,360.5635231,310362,0,0.000168,3.42722E+15,279066,139635900,5880
2018/9/2,296492759.2,296492759.2,620267,30052573630,295.45,1321050000,20499.9375,332.101884,318097,0,0.000143034,3.38592E+15,261168,138990835,6027
2018/9/3,572169382.2,572169382.2,631429,30030903467,295.18,1394490000,20327.53125,372.2637422,320341,0.044277,0.000147,3.40654E+15,287623,147202668,5887
2018/9/4,1213529554,1213529554,589521,29439042346,289.3,1554870000,20544.28125,459.9784573,299259,0.317653714,0.000201777,3.39475E+15,267488,137784899,5968
2018/9/5,808418032.2,808418032.2,626957,29113952769,286.05,2390390000,20329.5,362.3802098,306686,0.429075,0.000175335,3.43548E+15,296219,151363404,5956
2018/9/6,801284212.6,801284212.6,588959,23581321841,231.65,2097310000,20565.75,511.1588385,293094,1.8532,0.000251175,3.39979E+15,300386,141998572,6048
2018/9/7,651384283.5,651384283.5,582184,23370975931,229.53,1678260000,20218.3125,506.5995081,296253,0.15493275,0.000261105,3.39966E+15,260736,148491755,5913
2018/9/8,525260687.2,525260687.2,543337,22192044629,217.91,1517200000,20289.75,404.4954836,277064,0,0.000259548,3.37592E+15,225257,149634966,5936
2018/9/9,474110006.7,474110006.7,565631,20207427644,198.38,1585980000,20266.875,433.0789371,279792,0,0.000269216,3.20959E+15,232806,130475678,5899
2018/9/10,535372081.2,535372081.2,561611,20156971637,197.85,1502960000,20436.75,448.3095812,273425,0.284944776,0.000252,3.22098E+15,260489,141297601,6007
2018/9/11,560128367.4,560128367.4,557317,20194273183,198.18,1568900000,20245.125,512.2545276,250195,0.1337715,0.000293372,3.19734E+15,248044,133946969,6002
2018/9/12,789882307.1,789882307.1,570673,18898335892,185.42,1874850000,20403.1875,519.5831464,250192,0.10708005,0.000320382,3.13309E+15,258962,145832808,6043
2018/9/13,494880046.4,494880046.4,555753,18724996952,183.68,2330720000,20422.78125,535.6552614,266721,0.36736,0.000347859,3.04996E+15,264723,144342373,6004
2018/9/14,513765995.2,513765995.2,514394,21684171660,212.67,2232190000,20431.96875,392.4331379,241300,0.319005,0.00027713,3.14274E+15,242080,159592770,6066
2018/9/15,329423461.2,329423461.2,479695,21397334937,209.81,1670490000,20437.03125,385.3834832,210965,0.0755316,0.000280112,3.14668E+15,210294,156163251,6051
2018/9/16,296968490.4,296968490.4,458432,22726174343,222.8,1502260000,20509.125,370.1968075,209730,0.097751094,0.000251175,3.12949E+15,203708,166179667,6113
2018/9/17,476426126.1,476426126.1,553720,22605798651,221.58,2019910000,20476.3125,442.1436325,254632,0.058694548,0.000286616,3.14009E+15,241181,157588581,6080
2018/9/18,390605010.6,390605010.6,500513,20112274008,197.09,1800640000,20181.65625,543.0786263,225908,0.19709,0.000317298,3.17889E+15,224322,156194415,5967
2018/9/19,376563696.3,376563696.3,507255,21379291461,209.47,1733330000,20548.875,698.459808,217447,0.83788,0.000432112,3.17066E+15,240308,122608861,6123
2018/9/20,442537322.2,442537322.2,498146,21467483356,210.29,1782070000,20424.28125,494.7573116,234016,1.038201779,0.0003747,3.17654E+15,239757,145802634,6014
2018/9/21,758710594.1,758710594.1,544686,22999618130,225.25,2836200000,20719.40625,680.1526918,246239,2.748596231,0.00042,3.11211E+15,268053,159668470,6084
2018/9/22,419292629.8,419292629.8,470309,25259772083,247.34,1921820000,20321.53125,419.3769929,217764,0.74202,0.000296635,3.27809E+15,220613,151077283,6038
2018/9/23,371972223.4,371972223.4,468627,24616171928,240.99,1693470000,20322.28125,370.2980719,215113,0.338634044,0.000252009,3.24898E+15,211285,156625559,6080
2018/9/24,507134802.9,507134802.9,480337,25014414743,244.84,1748740000,20342.25,679.3868126,217868,1.46904,0.00035076,3.26468E+15,219279,174276721,6075
2018/9/25,470166635.5,470166635.5,519108,23332847269,228.33,2120360000,20418,514.7491823,230533,0.68499,0.00037624,3.22256E+15,235617,172456307,6113
2018/9/26,464185909.1,464185909.1,493507,22347341093,218.65,1756100000,20603.15625,535.1262979,215166,0.65595,0.000417428,3.28367E+15,227359,181786029,6112
2018/9/27,401032724.9,401032724.9,504047,22024367121,215.44,2030320000,20514.375,569.9970431,235020,1.50808,0.00042,3.27677E+15,237501,179252393,6081
2018/9/28,420196697.9,420196697.9,500407,23419168599,229.04,2018120000,20415,620.865649,237296,1.60328,0.000442071,3.28565E+15,240680,171156020,6098
2018/9/29,340227744.4,340227744.4,434315,22674457625,221.71,2208720000,20239.6875,662.1583292,201919,1.556595092,0.000483,3.26576E+15,203006,124506705,6095
2018/9/30,333340409.8,333340409.8,479351,23662327450,231.33,1765560000,20511.09375,522.1374114,231316,0.92532,0.000403608,3.26016E+15,225678,145793056,6114
2018/10/1,327751125.8,327751125.8,476308,23860383795,233.22,1597500000,20302.40625,611.8068788,222642,1.39932,0.000451625,3.24065E+15,220008,149896751,6095
2018/10/2,280175439.9,280175439.9,490262,23648538352,231.1,1542080000,20514.1875,646.2650811,219856,0.27732,0.000475726,3.21193E+15,214714,148979852,6180
2018/10/3,402749305.8,402749305.8,559006,23172999410,226.41,1683930000,20293.21875,444.7257819,259693,0,0.000273,3.22609E+15,230837,130142896,6075
2018/10/4,385579141.6,385579141.6,559181,22567386601,220.45,1479500000,20371.875,441.2275467,269797,0.042702047,0.000268568,3.26175E+15,245847,139236168,6146
2018/10/5,377926618,377926618,595361,22758489564,222.27,1547330000,20177.0625,429.8314017,285832,0,0.000230866,3.277E+15,251591,127159907,6099
2018/10/6,267972513.4,267972513.4,596865,23303676389,227.55,1505070000,20491.96875,290.7691987,284750,0.00236652,0.000103422,3.25261E+15,265479,109566965,6222
2018/10/7,240300634.8,240300634.8,497767,23092114682,225.44,1470480000,20521.3125,314.1878292,231585,0.0135264,0.000176312,3.27529E+15,215643,96121905,6241
2018/10/8,401059846.2,401059846.2,542842,23206947922,226.51,1470740000,20424.9375,431.4967026,251483,0.020122967,0.000295662,3.3116E+15,236715,105264175,6179
2018/10/9,361058088,361058088,537028,23539170426,229.71,1405130000,20352.9375,387.4958371,255081,0,0.000225447,3.28936E+15,216626,112188265,6149
2018/10/10,387803952.6,387803952.6,516772,23329324042,227.62,1384040000,20361.75,447.9409647,246000,0.136572,0.000315,3.29491E+15,226089,104033046,6168
2018/10/11,771323591.8,771323591.8,570525,23127920091,225.61,2167620000,20485.3125,471.9269088,260509,0.028111006,0.000303096,3.2197E+15,243204,111592995,6143
2018/10/12,431836680.9,431836680.9,562140,19348849609,188.71,1487900000,20384.0625,617.706521,255526,0,0.000315,3.23721E+15,223000,124643546,6170
2018/10/13,256209350.5,256209350.5,541797,20137639443,196.36,1167610000,20437.125,341.1145822,252755,0,0.000167286,3.19643E+15,217205,106962595,6176
2018/10/14,253480149.8,253480149.8,511719,20482607952,199.69,1169260000,20461.3125,295.7844661,237994,0,0.000164697,3.22078E+15,203419,94228890,6182
2018/10/15,751102086.8,751102086.8,562011,20034100883,195.27,2865830000,20317.125,409.7144918,268107,0.097635,0.000311333,3.21546E+15,248781,107153415,6095
2018/10/16,538804853.9,538804853.9,575450,21511256921,209.63,1532280000,20380.96875,351.7551678,276792,0.036259701,0.00021,3.2056E+15,250671,107881069,6114
2018/10/17,444476442,444476442,580354,21576398640,210.22,1444130000,20397.28125,382.899377,283208,0.013189413,0.000227429,3.18985E+15,249995,108888589,6130
2018/10/18,535927617.1,535927617.1,565791,21291103000,207.4,1365860000,20439.46875,362.9863773,269712,0,0.000217094,3.23758E+15,245004,109136645,6142
2018/10/19,399436270.4,399436270.4,601119,20869716153,203.26,1264480000,20293.59375,414.5677448,264053,0,0.000285747,3.21361E+15,234777,112470618,6065
2018/10/20,318550793.9,318550793.9,534080,20899859118,203.51,1238780000,20449.96875,365.6828936,255541,0.010796206,0.000259861,3.15721E+15,231475,97001285,6158
2018/10/21,432292940.5,432292940.5,508014,21097310359,205.39,1190300000,20354.71875,331.5280219,244529,0,0.000230979,3.12831E+15,207553,98694145,6124
2018/10/22,364251662.9,364251662.9,577314,21079072981,205.17,1328980000,20250.65625,399.5440083,284591,0,0.000223752,3.11462E+15,245202,118695553,6065
