date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),medianTxValue(USD),fees,medianFee,activeAddresses
2018-01-08,7939230.558455261,21374,1284934005.8694057,12.85,72190304.0,6.225825e-05,20.3514787,0.001,6506
2018-01-09,13567131.470792254,34844,1352854180.138568,13.53,62959200.0,8.61861e-05,34.36619614,0.001,13587
2018-01-10,8656955.707440158,69791,1304327535.321821,13.04,62348700.0,1.304e-07,69.52985476,0.001,9233
2018-01-11,14366985.377719745,11586,1265283473.3893557,12.65,46240500.0,0.075523789,62.44644286,0.001,9168
2018-01-12,5339119.347944582,6938,1078076049.382716,10.78,43342800.0,8.669756572399999,8.79953819,0.001,4884
2018-01-13,7155951.488303779,10787,1134865680.4733727,11.35,42000200.0,0.01135,64.814942,0.01,8058
2018-01-14,8407844.020053033,5431,1185128223.6248872,11.85,46611100.0,23.68815,4.27545827,0.001,3911
2018-01-15,7330916.610162159,5500,1101989767.8737233,11.02,47209300.0,27.5142069849,4.59726569,0.001,4046
2018-01-16,5344942.0829573525,5385,1083105847.4374254,10.83,42325600.0,29.03673537,5.93905684,0.001,3511
2018-01-17,5598074.238257793,8394,835725122.3733003,8.36,86632304.0,0.1672,7.93500001,0.001,4406
2018-01-18,4656717.858868923,20500,847813637.2093024,8.48,35228000.0,0.0005432712000000001,72.59692484,0.001,10159
2018-01-19,5004144.212177919,19209,851111463.5535308,8.51,45279300.0,4.0252299999999994e-05,19.63704761,0.001,5682
2018-01-20,4988782.322656356,30530,888049025.0000001,8.88,51892200.0,3.26784e-05,28.93949837,0.001,7098
2018-01-21,6316766.801733509,42680,964726952.8415962,9.65,36459600.0,4.062650000000001e-05,97.51031435,0.001,11595
2018-01-22,5779539.980835423,89602,838189812.0481927,8.38,30657000.0,8.380000000000001e-08,89.54090872,0.001,6611
2018-01-23,3369506.3696463117,41119,828347356.097561,8.28,37418900.0,2.0699999999999997e-06,42.17552789,0.001,6157
2018-01-24,4880756.342319878,52302,820262474.4608399,8.2,45927300.0,8.199999999999999e-08,51.73657402,0.001,6152
2018-01-25,4789750.380335351,29309,892450922.7373067,8.92,38346500.0,5.3966e-05,82.40534086,0.001,12130
2018-01-26,4656999.492735883,4935,903605508.9285713,9.04,34796200.0,0.15389018,6.05135044,0.001,3620
2018-01-27,3701323.8909196,4931,895147365.532382,8.95,39528900.0,0.0895,3.4638677,0.001,3679
2018-01-28,7254777.395115724,12192,916625226.0869565,9.17,34527300.0,0.0031964786,67.65650936,0.01,8621
2018-01-29,3538881.5482402793,20660,919297540.7577496,9.19,33554900.0,3.55653e-05,19.46446159,0.001,5826
2018-01-30,11909797.019933455,25597,870891268.0683311,8.71,29051000.0,2.4997700000000003e-05,26.32975,0.001,5523
2018-01-31,2208666.911992081,6485,762889722.65625,7.63,27535700.0,0.00763,6.995361,0.001,3933
2018-02-01,3548089.095774223,10706,769460884.5577211,7.7,27774000.0,0.011206118000000001,64.75042588,0.01,8683
2018-02-02,5360553.745508946,5196,665216661.2903225,6.65,26726300.0,0.6683250000000001,5.77932169,0.001,3614
2018-02-03,2259600.3145124246,8060,620608479.6380091,6.21,23023200.0,6.96141e-05,6.85951992,0.001,3951
2018-02-04,1805603.7314503654,24412,664163108.0139372,6.64,25765100.0,5.18584e-05,81.97937836,0.001,10162
2018-02-05,5987959.891924294,21534,570429000.0,5.71,22395200.0,2.10128e-05,30.53150668,0.001,5611
2018-02-06,4820822.417586361,25036,453880667.98418975,4.54,20248500.0,1.3937799999999999e-05,24.24361782,0.001,5566
2018-02-07,3894756.506145176,23957,501154231.38833004,5.01,16135000.0,1.3827599999999998e-05,23.606864,0.001,5185
2018-02-08,1311300.6202421004,33532,491701978.49462366,4.92,31567200.000000004,2.22876e-05,88.61363275,0.001,11105
2018-02-09,2764199.3512450797,18734,560239205.2980132,5.6,24332800.0,2.3296e-05,18.57225102,0.001,6100
2018-02-10,4055057.877470952,5373,606421657.3426573,6.06,29552400.000000004,0.8605199999999998,5.42683,0.001,3273
2018-02-11,2413059.032609368,11879,572078715.5963303,5.72,21599600.0,0.0014718132,70.07784043,0.01,8423
2018-02-12,2706609.79567346,4630,549339765.7342658,5.49,20167600.0,0.0681118497,2.76834044,0.001,3532
2018-02-13,5839227.786000475,3514,574444850.0,5.74,17030400.0,5.74,2.653236,0.001,2613
2018-02-14,1589922.9819414278,3458,559336967.2897196,5.59,20068500.0,6.345921166,2.647843,0.001,2600
2018-02-15,6814190.414147718,12957,642153539.0334573,6.42,61670200.0,0.00642,68.92634599,0.001,9530
2018-02-16,6007967.51760448,7875,800043544.3037975,8.0,44143700.0,0.00922064,8.90322327,0.001,4580
2018-02-17,4220044.589812539,4836,788186948.9795918,7.88,34458200.0,1.0601096778,3.30385503,0.001,3685
2018-02-18,3906198.7203386785,12992,783903299.734748,7.84,40081300.0,0.002148356,72.3953525,0.01,8976
2018-02-19,3275912.783488288,4698,754216891.3580247,7.54,37813100.0,7.5102147757,3.20535452,0.001,3626
2018-02-20,16095322.335880943,4450,809575330.0124533,8.1,46087500.0,23.728359753,3.49785288,0.001,3302
2018-02-21,5655061.680732154,5459,802257037.1389271,8.02,39877300.0,8.9022603906,4.625856,0.001,3980
2018-02-22,8569562.422981976,16058,726023170.2127659,7.26,28774100.0,0.00726,73.50122087,0.001,11330
2018-02-23,3021077.9464084785,11030,658420145.1851852,6.58,24788900.0,0.00658,11.55635873,0.001,5572
2018-02-24,3242420.07741954,9255,675506250.0,6.75,20271100.0,0.00675,8.3853503,0.001,4148
2018-02-25,3697060.190221467,25370,655602761.1710323,6.56,20420000.0,6.0516e-05,85.01936087,0.001,10399
2018-02-26,4553965.632028296,29159,649176295.5223881,6.49,21780800.0,5.09465e-05,27.3643706,0.001,12891
2018-02-27,4151928.808406614,22864,670894106.2215477,6.71,23597200.0,2.83833e-05,21.88357187,0.001,5938
2018-02-28,6275893.2969823945,7219,661791612.0826709,6.62,23822800.0,0.033100000000000004,6.388873,0.001,4767
2018-03-01,6591973.6733165905,12537,629867168.6746987,6.3,23214300.0,0.0063,11.04668494,0.001,9529
2018-03-02,2575320.0896603973,6136,662760803.8922156,6.63,19421300.0,0.039633278099999995,6.60635326,0.001,4242
2018-03-03,1673685.0056477196,3385,666357130.4347826,6.66,19895900.0,1.1840806008,2.502886,0.001,2589
2018-03-04,1837637.427038596,14746,689460002.9154518,6.89,22357700.0,0.0010982659999999999,74.68840998,0.001,9424
2018-03-05,1813968.939745539,8639,685832311.1111112,6.86,26863300.0,0.034300000000000004,6.81490758,0.001,5772
2018-03-06,1690798.7831804212,4078,676525048.5436894,6.76,23312400.0,0.9191273884,3.643708,0.001,2990
2018-03-07,4068260.5059678117,3889,615567510.4669887,6.16,27654600.0,7.117621896,2.88691598,0.001,2836
2018-03-08,7581634.534737681,11062,620178500.8517888,6.2,31160000.0,0.009595368,10.26892203,0.001,9169
2018-03-09,3273005.9587224578,5527,584051646.2585034,5.84,25548400.0,0.00584,6.73327324,0.001,3857
2018-03-10,1033456.4098119996,6768,586919618.018018,5.87,18057800.0,0.02935,5.83294001,0.001,4470
2018-03-11,2074417.578220771,12859,551640732.2033898,5.52,21654300.0,0.0015503472,78.19345025,0.01,9414
2018-03-12,1067018.2993991135,5361,588359333.3333333,5.88,25160400.0,0.0020970432,3.4509626,0.001,3565
2018-03-13,8087812.845931451,6923,555619000.0,5.56,22695500.0,0.0278,6.32375897,0.001,4778
2018-03-14,3436117.508245189,10172,555109216.8674698,5.55,22462700.0,0.02775,9.271966,0.001,6990
2018-03-15,3367767.811952747,13959,497839724.13793105,4.98,24144400.0,0.0059646456,12.78447222,0.001,10602
2018-03-16,3864067.1039254316,10379,521665544.9101796,5.22,21433900.0,5.22,11.92133031,0.001,4438
2018-03-17,1314221.6070919929,13418,500805468.5466377,5.01,19627900.0,5.01,11.78697773,0.001,4785
2018-03-18,3431749.839171787,22755,457806829.9319728,4.58,22563500.0,0.0082464274,84.10907944,0.001,9990
2018-03-19,2596278.7629447742,27800,438902139.5833334,4.39,19329400.0,0.00439,26.27297756,0.001,6605
2018-03-20,2421881.2300590957,21826,485474372.5099602,4.85,23723900.0,4.820899999999999e-05,21.18657401,0.001,3854
2018-03-21,1978188.394185977,22927,503326950.0,5.03,21143800.0,4.0743000000000006e-05,22.85100105,0.001,3470
2018-03-22,1519350.91849705,29145,500435550.935551,5.0,20288200.0,0.0013451000000000001,28.13998031,0.001,10545
2018-03-23,4890092.685398684,100173,482076914.89361703,4.82,18434200.0,9.64,111.91542445,0.001,7640
2018-03-24,4699420.302833257,149558,476672000.0,4.77,22757700.0,14.30523,155.8669953,0.001,7066
2018-03-25,2950654.3802430877,114387,469633122.3628692,4.7,20281200.0,9.4,176.46500031,0.001,12574
2018-03-26,4302498.100207492,92438,472690772.20956725,4.73,18962800.0,14.185270000000001,97.9310006,0.001,6952
2018-03-27,2549539.6456658067,62197,437374267.63990265,4.37,18969500.0,13.105630000000001,258.96420098,0.001,5912
2018-03-28,4870540.577042045,167714,412077552.9411765,4.12,20722100.0,12.35588,167.806001,0.001,4924
2018-03-29,5351911.468410495,95527,425677902.4390244,4.26,19824800.0,12.775739999999999,97.29050633,0.001,11045
2018-03-30,2025150.8474572885,64711,367212203.9106145,3.67,18422800.0,11.00633,71.46349744,0.001,6139
2018-03-31,985081.9839705062,37224,357898418.73278236,3.58,16178399.999999998,10.73642,35.47201347,0.001,6393
2018-04-01,1905928.0300068427,78483,363107131.80515754,3.63,17474100.0,7.26,1152.21922339,0.001,12651
2018-04-02,3972997.9395760447,99246,350793694.1489362,3.51,21036900.0,10.526489999999999,102.76002999,0.001,7222
2018-04-03,3175191.0783380894,46656,375755832.09876543,3.76,25762400.0,11.28,45.88542398,0.001,5093
2018-04-04,2577072.1406779983,70470,405773944.59833795,4.06,16433600.0,12.175939999999999,191.913022,0.001,7543
2018-04-05,1740141.2841985489,63820,360588297.752809,3.61,18183800.0,7.22,62.70253035,0.001,12805
2018-04-06,2735726.8396077305,99407,353078097.3451327,3.53,14229200.0,10.58647,98.29402546,0.001,6860
2018-04-07,2094616.4335628839,74807,339728957.74647886,3.4,18526000.0,10.2,77.54253554,0.001,5937
2018-04-08,1580747.6774259366,68258,354886868.13186806,3.55,16253799.999999998,7.1,1152.14703305,0.001,12368
2018-04-09,2847700.1793426005,64381,364330432.27665704,3.64,15736199.999999998,10.916360000000001,63.06554003,0.001,6750
2018-04-10,2798819.2026957897,73925,348427047.0914127,3.48,16422300.0,10.43652,73.14352804,0.001,7673
2018-04-11,3541311.92809322,67261,361234034.1207349,3.61,19941700.0,10.83,66.71752302,0.001,5126
2018-04-12,2213905.2989200903,58296,380218705.0359712,3.8,21516200.0,7.6,95.401031,0.001,13471
2018-04-13,2935612.0798315913,52852,416822944.31554526,4.17,26641100.0,12.50583,55.95652242,0.001,8520
2018-04-14,3160197.968250913,73764,430686461.3733905,4.31,26077800.0,12.92569,80.85654556,0.001,7886
2018-04-15,4413750.373404806,108096,467131254.5824847,4.67,26946799.999999996,9.34,1198.73254697,0.001,17003
2018-04-16,3560006.5766690825,50484,491208827.8008298,4.91,26720800.0,9.82,48.55555212,0.001,10405
2018-04-17,5632308.577818665,89650,484550010.6157112,4.85,28594800.0,14.54515,89.19144401,0.001,7742
2018-04-18,3655570.9196254634,46940,471225509.09090906,4.71,29511600.0,9.42,45.80304398,0.001,12519
2018-04-19,5663740.354899842,128042,497019956.0229445,4.97,30285200.0,14.90503,131.09700346,0.001,12100
2018-04-20,3831215.2005971097,81904,523931694.5996276,5.24,36027400.0,15.714760000000002,83.68655745,0.001,9075
2018-04-21,5112924.5427982295,124178,536360108.7378641,5.36,28699900.000000004,16.074640000000002,122.92605203,0.001,8362
2018-04-22,2640350.3428211343,68395,514682847.49034756,5.15,26916600.0,10.3,1165.03155804,0.001,14024
2018-04-23,4123747.644690563,61258,515966589.9280576,5.16,30460200.0,15.47484,58.48556944,0.001,9431
2018-04-24,3793364.491859863,58437,555964727.8797996,5.56,36611400.0,11.12,57.69915096,0.001,11850
2018-04-25,3645815.1487081554,49739,595097023.5756385,5.95,29605200.0,17.844050000000003,48.69813,0.001,8064
2018-04-26,4354577.991880318,94466,513681853.3094812,5.14,30401599.999999996,15.41486,98.189052,0.001,14166
2018-04-27,5698991.148812407,109911,558717954.4626594,5.59,27561500.000000004,16.76441,108.15703895,0.001,5850
2018-04-28,13769057.901650924,150161,546952508.5271317,5.47,74545904.0,16.40453,155.22815804,0.001,8571
2018-04-29,45518375.21313913,95367,646135466.4764622,6.46,124323999.99999999,19.38,1191.91506681,0.001,24612
2018-04-30,13677679.547022745,86085,700912244.4113263,7.01,52958700.0,21.02299,84.79251307,0.001,8202
2018-05-01,8460221.076725107,111805,672011824.0469208,6.72,36221300.0,20.15328,111.019901,0.001,4966
2018-05-02,11106573.122891834,142093,681398923.5924932,6.81,43600200.0,20.423189999999998,140.02419201,0.001,7484
2018-05-03,8847820.415063608,68266,745013320.5619413,7.45,46859200.0,14.9,70.30654258,0.001,14761
2018-05-04,11871730.862954987,60243,782856990.9326426,7.83,39694400.0,23.48217,63.14553203,0.001,6365
2018-05-05,6744406.18822823,65743,770964286.1035422,7.71,34997800.0,23.12229,65.72050044,0.001,4239
2018-05-06,4681849.281306892,71735,733583890.6474819,7.34,29302600.0,14.68,1170.97551597,0.001,13442
2018-05-07,6103524.264037166,82279,694603453.4534535,6.95,30819700.0,20.84305,82.12651005,0.001,8647
2018-05-08,4455133.755408479,63584,666692075.1533743,6.67,29039899.999999996,20.003330000000002,64.5215,0.001,5360
2018-05-09,5984087.382084371,115774,648340900.1490314,6.48,31702700.0,19.43352,116.7755,0.001,7616
2018-05-10,6908618.52047871,114258,668873013.8888888,6.69,30911200.0,13.38,117.70950462,0.001,11737
2018-05-11,6682564.901053851,97204,646462093.4891485,6.47,30847199.999999996,19.40353,101.96846086,0.001,8177
2018-05-12,6442245.555462424,139471,596282668.8102894,5.96,27323400.000000004,17.87404,143.6595,0.001,5156
2018-05-13,5194291.396312,78283,625212138.5083714,6.25,29907500.0,12.5,1186.04601035,0.001,13614
2018-05-14,4495278.111112932,86001,660185000.0,6.6,32230800.0,19.7934,85.23406777,0.001,7023
2018-05-15,5307576.057926208,62092,660456097.5609756,6.6,32033500.0,19.7934,62.97440098,0.001,5339
2018-05-16,12066533.10702898,53292,613829278.0487804,6.14,29288500.0,18.41386,53.57402,0.001,8155
2018-05-17,6477951.805479852,69029,617126180.2426344,6.17,27222400.0,12.34,72.11450359,0.001,14510
2018-05-18,6696288.850643593,80925,578150241.7218543,5.78,30762400.0,17.334220000000002,83.40000256,0.001,8359
2018-05-19,10022745.529775131,120856,605112796.6101694,6.05,29222600.0,18.14395,120.8655,0.001,7398
2018-05-20,4312342.448878628,84245,591131441.5156507,5.91,28313700.0,11.81409,1212.47051317,0.001,14393
2018-05-21,7055465.933124814,117412,606515870.2422146,6.07,30064300.0,18.203930000000003,116.98301019,0.001,7361
2018-05-22,17264470.06325923,86471,578302236.6412214,5.78,31049600.000000004,17.334220000000002,86.16173901,0.001,7769
2018-05-23,19042463.287805844,73984,525194701.98675495,5.25,23755200.0,10.5,72.608922,0.001,8131
2018-05-24,7086093.716658,108183,452928623.9495799,4.53,23032900.0,9.06,110.43743869,0.001,14536
2018-05-25,3924593.671676516,53033,477092838.92617446,4.77,20935600.0,14.30523,54.60826144,0.001,5771
2018-05-26,3614550.8635853766,67998,446480621.00456625,4.46,21695600.0,8.92,71.1432429,0.001,5701
2018-05-27,3245002.5663839313,79824,438777379.1469194,4.39,20537400.0,8.78,1207.86301261,0.001,10977
2018-05-28,5221884.800843874,115524,422021696.6580976,4.22,22225000.0,8.44,112.86149879,0.001,6472
2018-05-29,3078849.308374661,84531,388709378.1902553,3.89,24131500.0,11.666110000000002,83.34098296,0.001,5378
2018-05-30,7249408.127849934,132070,430752335.8208955,4.31,29197700.0,8.62,131.21736,0.001,5148
2018-05-31,6183473.158043487,59679,401690622.3277909,4.02,32115900.0,8.04,61.68808858,0.001,12118
2018-06-01,2511944.0534917023,75434,421229728.3653846,4.21,26609800.0,8.42,76.20917608,0.001,5858
2018-06-02,3464519.3795374245,111620,415655259.2592593,4.16,25845600.0,8.32,110.41456171,0.001,5448
2018-06-03,2917873.2448666394,73407,431245020.5479452,4.31,27913200.0,8.62,1204.27513554,0.001,11983
2018-06-04,2645194.4317192403,44242,440785922.33009714,4.41,27343200.0,8.82,42.94544719,0.001,6097
2018-06-05,3301303.690978507,44062,411909398.1481481,4.12,26460700.0,8.24,42.60881798,0.001,5532
2018-06-06,3447123.288443893,59491,432685273.1481481,4.33,24931200.0,8.66,62.08346608,0.001,5491
2018-06-07,4507697.892759225,78720,432527896.4757709,4.33,29436400.0,8.66,139.746554,0.001,12182
2018-06-08,9790279.653553853,95415,455144772.7272727,4.55,42605100.0,9.1,101.98897406,0.001,6893
2018-06-09,4651426.046707164,52144,462409260.27397263,4.62,29148000.0,13.85538,57.133711,0.001,4810
2018-06-10,4214923.511360437,69158,437745937.007874,4.38,22437400.0,8.76,1213.40569132,0.001,10274
2018-06-11,2325481.036209512,57690,380874632.3907455,3.81,20485500.0,7.62,57.31836562,0.001,5824
2018-06-12,1234004.1260562707,1869,389529259.15492964,3.89,23858900.0,0.0252893568,17.28340296,0.001,1661
2018-06-13,4846557.8612078335,2190,355876601.22699386,3.56,28242000.0,0.0052516763999999995,12.47500117,0.001,8465
2018-06-14,1703352.5683616975,1959,325357681.56424576,3.25,28851400.0,11.375,1.9655,0.001,1559
2018-06-15,1647545.54093922,3069,357770754.38596493,3.58,21531500.0,1.5751849998,5.18497602,0.001,2321
2018-06-16,659879.5631108055,2456,340848662.8242075,3.41,21571600.0,0.0233996246,1.295186,0.001,2196
2018-06-17,718697.4775849632,9657,347705223.5294118,3.48,16771900.0,0.0015306606,1161.90700417,0.15,7785
2018-06-18,1246529.2988109088,3604,339007409.8360656,3.39,21505300.0,0.0033900000000000002,1.47067003,1e-06,3205
2018-06-19,929284.42288729,2808,370027750.0,3.7,21524600.0,0.0037,2.398568,0.001,2524
2018-06-20,3183631.581215412,2991,360477729.7297297,3.6,25665000.0,0.023046444,2.3821842,0.001,3037
2018-06-21,1928199.3698566072,3183,369990593.220339,3.7,23635000.0,0.0037,5.40019157,0.001,9518
2018-06-22,2773981.6564021246,4454,353810876.7123288,3.54,20929600.0,0.016406731799999998,5.50869542,1e-05,4121
2018-06-23,1505563.690946703,2636,290536187.7133106,2.91,22509900.0,0.0029100000000000003,5.79419142,0.001,2610
2018-06-24,2038143.2995629907,11513,293048653.13653135,2.93,20921300.0,0.0027026906,1174.72570207,0.15,9915
2018-06-25,902334.881166916,6998,270834660.6498195,2.71,20366700.0,0.0174524,5.15721358,0.001,7034
2018-06-26,1091407.7997868955,5641,276761651.16279066,2.77,17806900.0,0.00277,5.43030808,0.001,6388
2018-06-27,1773476.325911411,2095,258879256.22775796,2.59,39263300.0,0.02049328435,3.2895,0.001,3573
2018-06-28,1069364.3619884104,3870,279417401.5748031,2.79,25903199.999999996,0.00279,6.6620456,0.001,11245
2018-06-29,1703283.5531007405,3433,254653160.91954023,2.55,16409900.0,0.0025499999999999997,2.77715244,0.001,4837
2018-06-30,1170630.321168301,3268,259195136.98630133,2.59,32676600.0,0.0083351121,5.483224,0.001,3225
2018-07-01,561267.8453739947,1645,293414912.58741266,2.93,16877300.0,0.14650000000000002,1.66300142,0.001,1550
2018-07-02,753149.9849934346,10420,286379800.6430868,2.86,19161600.0,0.0015280408,1176.71201318,0.15,8387
2018-07-03,663536.9979346656,1599,310892544.8504983,3.11,18132300.0,3.11,2.16460284,0.001,1387
2018-07-04,903048.95118828,2209,300397324.41471565,3.0,13212500.0,0.03,20.753877,0.001,2036
2018-07-05,594963.0527022321,4400,302092764.50511944,3.02,13352800.0,0.00604,6.84423763,0.001,10650
2018-07-06,1361112.1601238032,3687,295194680.1346801,2.95,15700299.999999998,0.008131217750000001,5.36268949,0.001,3588
2018-07-07,388813.34256103955,3452,298677238.410596,2.99,13137700.0,0.0029900000000000005,2.379231,0.001,3466
2018-07-08,427956.53563532187,11954,302572235.2941176,3.03,11797800.0,0.0019642732499999998,1197.23774138,0.15,10639
2018-07-09,413845.6265740756,4684,301957148.6486487,3.02,11281800.0,0.00302,31.20374455,1e-06,4470
2018-07-10,876318.9722561243,2773,296851500.0,2.97,12811600.0,0.01062073485,25.41300744,0.001,2958
2018-07-11,728763.9184175256,1972,267902095.94095942,2.68,11540599.999999998,0.21143771560000002,24.014,0.001,2220
2018-07-12,734684.6186786651,2124,273022923.6641221,2.73,11593800.0,0.0032630052,21.27100409,0.001,9113
2018-07-13,526597.3729731379,6506,263368003.73134324,2.63,10483400.0,2.63e-08,27.48801199,0.001,2718
2018-07-14,300184.464734564,1447,268322574.54545456,2.68,10825100.0,0.00268,17.033,0.001,4120
2018-07-15,471393.69744222244,9112,274604438.4057971,2.75,8995280.0,0.0017963000000000002,1188.05200157,0.15,9236
2018-07-16,510224.1500486087,2723,276098907.8498293,2.76,12620399.999999998,0.0276,17.87851331,0.001,2949
2018-07-17,1351178.1090939976,2239,291970051.28205127,2.92,16767700.0,3.504,66.8865,0.001,1484
2018-07-18,1726876.5252702748,3460,310670824.6753247,3.11,20361000.0,0.01698061555,182.859122,0.001,2197
2018-07-19,1703688.6750692732,5297,307949020.6896552,3.08,14912200.0,0.0032702824,258.53550416,0.001,9620
2018-07-20,1890736.3700874068,2525,290266759.5818815,2.9,17149900.0,0.028999999999999998,3.785,0.001,3611
2018-07-21,466315.6574468714,1184,287147907.8498293,2.87,13783100.0,0.17794977235,5.21,0.001,2029
2018-07-22,2472509.302210346,1495,293501829.0909091,2.93,16725400.0,33.5387930272,1.515,0.001,1048
2018-07-23,1544078.502754789,2241,275984723.24723244,2.76,14873300.0,0.0015898014,6.7515,0.001,8790
2018-07-24,1696796.740770797,2035,271444278.8104089,2.71,16611800.000000002,88.4543476428,2.107,0.001,1244
2018-07-25,855544.9732842993,1693,265655764.70588234,2.66,13164999.999999998,18.62,2.318,0.001,1169
2018-07-26,986227.3082081587,1771,271108810.6060606,2.71,11437500.0,0.0040462197,5.626,0.001,8688
2018-07-27,636575.4660553728,2580,264385082.7067669,2.64,11130900.0,5.26944,2.44530294,0.001,2274
2018-07-28,412193.69776521454,1543,267304858.20895517,2.67,13859199.999999998,5.32932,5.301,0.001,1833
2018-07-29,269082.39151129016,1252,271479853.3834586,2.71,12122400.0,0.0011748392,5.148,0.001,7187
2018-07-30,759675.1777836592,2501,266190443.57976657,2.66,13146100.000000002,0.056532740600000006,2.7295,0.001,2405
2018-07-31,1592395.9731092656,3464,257507493.67088604,2.57,8515840.0,132.57703257999998,3.559,0.001,1157
2018-08-01,1978057.112425228,4557,237417371.68141595,2.37,6048860.000000001,135.09,5.8045,0.001,1533
2018-08-02,3891541.749478956,4362,226630074.0740741,2.27,14925900.0,0.0087635847,9.61426316,0.001,9103
2018-08-03,1783082.6846972867,5282,187805902.70270267,1.88,8055989.999999999,44.7566131456,5.195306,0.001,2021
2018-08-04,991187.4810880146,2507,185908021.97802198,1.86,4921980.0,46.5,6.5135,0.001,1619
2018-08-05,777930.833434937,2251,181756684.49197862,1.82,3437270.0,0.0014547624,6.4685,0.001,7445
2018-08-06,836856.7057117696,3138,187388306.01092896,1.87,3375840.0,9.350000000000001,3.3485,0.001,2024
2018-08-07,879948.5209166921,2386,184415045.45454547,1.84,5663310.0,33.120000000000005,2.484,0.001,1411
2018-08-08,801405.7910836207,3061,175607142.85714287,1.76,5172200.0,1.76,3.2555,0.001,1665
2018-08-09,630159.4617520272,3134,168127415.73033708,1.68,4029810.0,0.005382972,7.556,0.001,8653
2018-08-10,1551898.548234297,3430,177620738.63636363,1.78,7980710.000000001,16.019923637999998,3.49080753,0.001,1447
2018-08-11,1585116.817641315,3981,175325000.0,1.75,8951110.0,7.0597170875,7.177,0.001,2141
2018-08-12,2498336.801051892,2660,182412592.23300973,1.82,14883600.0,0.0020397104,6.7565,0.001,7648
2018-08-13,3401851.9336025678,2407,207016559.99999997,2.07,14084200.0,2.0377476404999997,2.6135,0.001,2223
2018-08-14,4747282.69893144,2355,199713978.49462363,2.0,5098890.0,2.74487378,2.706,0.001,2198
2018-08-15,1052913.796955528,1983,186072492.30769232,1.86,4133930.0,152.6497819836,2.9735,0.001,981
2018-08-16,3247824.911937567,3406,195046760.20408162,1.95,3398700.0,0.0038493195,7.323,0.001,10038
2018-08-17,641643.466266418,2483,196185972.09302324,1.96,4178410.0,0.0392,7.67,0.001,2146
2018-08-18,411449.3894886105,2671,215499619.04761904,2.15,3680330.0,0.0019741299999999997,2.884,0.001,1325
2018-08-19,592280.484380844,2161,210392777.77777776,2.1,2950140.0,0.0006314280000000001,6.038806,0.001,7808
2018-08-20,1224904.3712646335,2298,216156521.73913047,2.16,2726180.0,0.0438968592,2.547,0.001,2379
2018-08-21,561848.6296354148,1606,206894093.02325583,2.07,3416780.0,0.16382432295,1.7245,0.001,1443
2018-08-22,1190982.271413657,862,214553300.97087377,2.15,4456740.0,6.4457,0.9145,0.001,830
2018-08-23,343514.658314145,1446,204823497.75784752,2.05,3023120.0,0.0020006154999999996,5.554,0.001,8581
2018-08-24,16022710.566855177,5767,223284253.2188841,2.23,2707400.0,49.800097361750005,6.0975,0.001,5469
2018-08-25,309839.04138303024,956,232819548.9361702,2.33,2680160.0,0.233,4.7295,0.001,1250
2018-08-26,6871904.868135529,1177,234477309.41704038,2.35,2718070.0,0.0005898265,5.2105,0.001,7406
2018-08-27,3768872.7540959273,1929,222230880.00000003,2.22,2686800.0,0.0053543736,2.498,0.001,2463
2018-08-28,2066867.8402866074,2139,224681828.19383258,2.25,3538880.0,9.9747,2.5244,0.001,1534
2018-08-29,1137095.940191672,1538,227300931.19266054,2.27,4047969.9999999995,6.5212572485,1.6005,0.001,1050
2018-08-30,612932.6889564128,1495,217729596.15384617,2.18,4123340.0,0.00218,5.505,0.001,8768
2018-08-31,447754.0316489136,2799,208254654.20560747,2.08,4609450.0,0.044011718400000004,3.38781365,0.001,3101
2018-09-01,433263.51350574906,2663,213906495.4954955,2.14,3682020.0,0.00428,9.7195,0.001,7740
2018-09-02,1039000.9611796405,4040,222284830.18867925,2.22,3322719.9999999995,0.0029814933,18.5415,0.001,29928
2018-09-03,597858.8533018911,8009,212703901.34529147,2.13,3960510.0,0.00213,39.623,0.001,69283
2018-09-04,1354712.0615235425,7300,223053326.08695653,2.23,5207530.0,0.00223,8.44827387,0.001,8936
2018-09-05,986250.214870975,21674,230240349.99999997,2.3,3111260.0,0.0023,33.5155,0.001,43561
2018-09-06,1307608.6642036,2218,199950505.05050504,2.0,2827340.0,0.00305262,8.3315,0.001,12346
2018-09-07,785335.6742944086,21430,198313851.06382978,1.98,4811480.0,0.00198,24.6203213,0.001,26472
2018-09-08,1469641.3049628953,4612,189193871.13402063,1.89,4906060.0,0.00378,5.545,0.001,5696
2018-09-09,1385653.3647580042,20887,194051871.657754,1.94,4012510.0,0.0019399999999999999,30.397,0.001,29767
2018-09-10,5147248.476662074,6766,187026484.97854078,1.87,24734100.0,0.0018700000000000001,9.6555,0.001,9991
2018-09-11,3743622.8802934843,5967,232210054.05405402,2.32,17277700.0,0.00232,9.156,0.001,10787
2018-09-12,1528360.748512182,3017,221966303.57142857,2.22,9690340.0,0.00444,4.6925,0.001,5261
2018-09-13,1043167.3802603201,2956,224401180.32786888,2.24,16952500.0,0.0044800000000000005,9.271,0.001,14626
2018-09-14,3319364.417417293,2937,246237406.11353713,2.46,8482650.0,0.0095044314,4.34837439,0.001,4336
2018-09-15,692933.1384814224,1721,229311639.1304348,2.29,2972100.0,0.00458,7.7407,0.001,4508
