date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),fees,activeAddresses,medianTxValue(USD),medianFee
2017-02-07,247506.65044738012,542,54398673.794997826,0.006044,521703.99999999994,7695.975192,438,2.4175999999999997,6.0
2017-02-08,150608.4534312379,524,63321908.5302507,0.007036,301717.0,6441.61997,428,2.835508,6.0
2017-02-09,128790.38263953076,516,60055100.36375139,0.006673,268138.0,7349.312512,420,2.749276,6.0
2017-02-10,84591.21598811127,478,56771372.982013255,0.006308,177550.0,6135.35017,409,2.573664,6.0
2017-02-11,32799.316168392485,456,57015978.51830664,0.006335,180360.0,4047.417532,428,2.5086600000000003,6.0
2017-02-12,161422.29234423637,436,62781816.208695665,0.006976,231800.0,5034.571252,347,2.7904,6.0
2017-02-13,321940.68082676706,591,62188500.3165034,0.00691,254472.0,9243.93275,432,2.9713000000000003,6.0
2017-02-14,78706.21665934093,603,59405998.653789006,0.006601,117528.0,6722.628299,423,2.594193,6.0
2017-02-15,98242.33439150914,505,60561085.381361894,0.006729,115753.0,5433.355426,434,2.664684,6.0
2017-02-16,244290.11088446603,572,63728275.70393522,0.007081,219826.0,9069.373752,440,2.804076,6.0
2017-02-17,173402.46491015202,585,63263490.24040488,0.007029,174473.0,7548.178091,448,2.692107,6.0
2017-02-18,253984.00910538586,567,64153028.226723,0.007128,170619.0,8363.129746,454,2.737152,6.0
2017-02-19,234688.54219301572,617,61767680.68167506,0.006863,268886.0,7767.640282,456,2.683433,6.0
2017-02-20,86419.99815917677,475,57481860.681506336,0.006387,161699.0,4891.314769,434,2.465382,6.0
2017-02-21,173642.21747630398,556,58866580.47107177,0.006541,170227.0,8295.125053,455,2.531367,6.0
2017-02-22,86316.17325477963,471,56759267.93049468,0.006307,91865.0,4468.67022,419,2.529107,6.0
2017-02-23,53719.82840648659,510,57405936.807237715,0.006378,121469.0,5679.242162,412,2.51931,6.0
2017-02-24,136671.67004043335,470,61890645.221427485,0.006877,145516.0,5366.060096,424,2.654522,6.0
2017-02-25,72912.4991762456,544,58991091.81388012,0.006555,148274.0,6081.306806,414,2.956305,6.0
2017-02-26,107527.17068477924,507,57096000.0,0.006344,84192.0,5249.052971,387,3.026088,6.0
2017-02-27,299975.5868558539,657,58112909.410756044,0.006457,101345.0,7121.989534,582,2.983134,6.0
2017-02-28,87663.39500323411,463,57688605.72931475,0.00641,189363.0,5404.673782,377,2.8845,6.0
2017-03-01,249029.42207127594,591,63116919.596178345,0.007013,588949.0,28916.885927,445,3.2049410000000003,6.0
2017-03-02,443697.90749742603,581,70866562.55613519,0.007874,442488.0,8713.586543,438,3.3700720000000004,6.0
2017-03-03,641442.8668706932,721,79176207.18802744,0.008797,937683.0,11603.397703,475,3.765116,6.0
2017-03-04,345290.5370985423,565,79955916.42521165,0.008884,392398.0,5501.5,497,3.42034,6.0
2017-03-05,161021.687990848,525,86360191.39177985,0.009596,711024.0,4661.0,460,3.780824,6.0
2017-03-06,774578.6859124432,953,99592159.58606671,0.011066,1425140.0,17814.927629,583,12.951170927178,6.0
2017-03-07,594228.3015664754,749,98599505.74293527,0.010956,625104.0,12403.554999,509,4.349532,6.0
2017-03-08,2287867.896075603,831,98699396.92720637,0.010967,834043.0,16302.847343,501,5.110621999999999,6.0
2017-03-09,285366.33893820696,611,83719203.64299934,0.009302,606455.0,9684.597145,430,4.334732,6.0
2017-03-10,320452.969858944,599,81928523.63964556,0.009103,562324.0,9840.831358,446,4.150968,6.0
2017-03-11,374466.7002830581,619,81563185.35786904,0.009063,546893.0,9632.803117,430,3.915216,6.0
2017-03-12,674302.8598255157,722,88558388.84172225,0.00984,476100.0,10052.886921,537,4.0836,6.0
2017-03-13,1138594.0348576843,692,89178548.62561846,0.009909,1096580.0,11265.096726,493,3.6960569999999997,6.0
2017-03-14,858997.7574576342,774,98500240.39951783,0.010944,701027.0,11009.984853,524,4.0164480000000005,6.0
2017-03-15,573795.5703844224,736,104539348.6385478,0.011616,497301.0,10773.038514,545,4.170144,6.0
2017-03-16,273118.5579226758,798,101414740.3711043,0.011268,640608.0,10940.295229,567,4.011408,6.0
2017-03-17,479260.77093966876,790,99973696.16559213,0.011108,829333.0,11425.73087,556,3.94334,6.0
2017-03-18,687638.4804519712,655,103864656.92423482,0.011541,930344.0,8822.63852,480,4.03935,6.0
2017-03-19,798074.0213648587,1087,107510737.05614568,0.011946,2619470.0,22706.799086,597,41.57171648322,6.0
2017-03-20,899250.6505588149,984,146475000.0,0.016275,2312320.0,13752.469138,600,10.579449198412501,6.0
2017-03-21,805447.3012863038,935,129629461.27215189,0.014403,1174180.0,14585.340124,622,5.084258999999999,6.0
2017-03-22,973041.5168501121,945,142288255.39480138,0.01581,1313950.0000000002,14307.405421,669,5.54931,6.0
2017-03-23,851341.0535191917,858,146836955.1930759,0.016315,801946.0,12905.6701,602,5.693935,6.0
2017-03-24,549776.2047579205,790,134264899.618458,0.014918,918205.0,456534.641832,598,5.116874,6.0
2017-03-25,508255.6707914787,894,125378013.54051928,0.013931,1267940.0,12523.700038,637,4.708678,6.0
2017-03-26,330751.01835445495,890,114202688.48968728,0.012689,602948.0,21615.327087,625,4.326949,6.0
2017-03-27,437864.79859010724,848,122378328.17281727,0.013598,647927.0,11027.628377,609,4.5689280000000005,6.0
2017-03-28,555124.6510983121,762,119973516.37722576,0.01333,440369.0,8843.705186,604,4.46555,6.0
2017-03-29,440958.0746116476,811,122346000.0,0.013594,648006.0,10104.268831,595,4.717118,6.0
2017-03-30,301803.4545106415,836,134027045.1125677,0.014892,496073.0,9050.781132,640,4.9888200000000005,6.0
2017-03-31,334641.4376635199,875,125700473.81430869,0.013967,691479.0,8936.665463,661,4.776714,6.0
2017-04-01,706846.9664750966,1010,134292046.48366606,0.014921,2447890.0,15585.462274,641,5.162666,6.0
2017-04-02,582230.9899553749,953,157995000.0,0.017555,1424000.0,12635.105974,655,5.933590000000001,6.0
2017-04-03,1205572.5966286256,1085,145169274.14999998,0.01613,3046200.0,16758.953264,707,16.13,6.0
2017-04-04,935356.0484384326,866,179777953.91061452,0.019975,1116120.0,18009.120842,629,6.9513,6.0
2017-04-05,326591.0778747568,758,164589170.98659334,0.018288,703122.0,8666.461785,588,6.528816,6.0
2017-04-06,567390.8225471599,795,157326156.19087785,0.017481,876617.0,10343.959569,605,6.240717,6.0
2017-04-07,316600.35681230185,745,149321654.4027021,0.016591,537684.0,9034.235484,595,5.773668000000001,6.0
2017-04-08,339182.3680483933,725,151341537.65388578,0.016816,566747.0,8790.726647,570,5.751072000000001,6.0
2017-04-09,461288.79923741915,1052,166113829.9425431,0.018457,1427210.0,11770.896034,712,6.183095000000001,6.0
2017-04-10,912716.8896914583,1047,183977118.92150757,0.020442,935290.0,10901.439257,720,7.011606,6.0
2017-04-11,449577.7531407752,872,186555768.5369426,0.020728,624476.0,8793.505947,644,7.171888,6.0
2017-04-12,290800.2856455029,787,177412725.5095649,0.019713,352057.00000000006,7639.859031,620,6.8995500000000005,6.0
2017-04-13,465127.3462545676,830,187235114.13701743,0.020804,913704.0,9121.853952,640,7.260596,6.0
2017-04-14,540426.7521351571,856,190836864.45008156,0.021204,646718.0,8653.997017,640,7.336584,6.0
2017-04-15,1881364.0189324364,1054,197647374.7306965,0.021961,3447680.0,15010.957944,725,7.664389000000001,6.0
2017-04-16,530385.5063374348,965,220588170.44040808,0.02451,1125710.0,11351.926381,690,8.16183,6.0
2017-04-17,501088.43068296305,1279,217653501.270473,0.024184,1170530.0,11142.859178,850,8.174192,6.0
2017-04-18,1463157.1557251993,1554,235399153.49190104,0.026155,1941180.0000000002,16475.8272,944,8.918855,6.0
2017-04-19,3683872.749789356,2152,255580427.09089792,0.028398,11247000.0,36404.03458,1107,141.45619981221,6.0
2017-04-20,1320619.5454760238,1267,292512864.86201817,0.032502,3557250.0,15897.582522,805,11.375700000000002,6.0
2017-04-21,1740133.99998242,1148,254878453.91404572,0.02832,3036720.0,40358.040703,798,9.71376,6.0
2017-04-22,1238481.227551475,1195,295310771.11041605,0.032812,2138240.0,11845.550587,848,11.4842,6.0
2017-04-23,1022440.7761814035,1054,288788325.9183868,0.032088,1484040.0,12506.987939,768,11.39124,6.0
2017-04-24,1442462.2175788528,1017,282412651.6229019,0.031379,2517040.0,59633.232242,765,10.857133999999999,6.0
2017-04-25,1658492.042885638,1419,309664654.3594401,0.034407,5342870.0,16124.364917,932,12.008043,6.0
2017-04-26,3946741.8434565663,1983,336822302.00052065,0.037425,13731300.0,30510.880684,1049,112.06362378712501,6.0
2017-04-27,6607919.192852899,2255,449883000.0,0.049987,21176600.0,31587.943267,1168,98.874286,6.0
2017-04-28,1821735.1146336757,1485,422340395.03484863,0.046927,7871700.0,16819.902123,994,15.95518,6.0
2017-04-29,6818683.233225874,1321,436629635.59607816,0.048514,4997420.0,14207.760162,915,16.640302000000002,6.0
2017-04-30,1490840.0275187376,1354,431963152.4467292,0.047996,4804860.0,13933.317996,926,16.31864,6.0
2017-05-01,3950979.2534909244,1669,461379545.4325399,0.051264,9305290.0,20010.827766,1028,51.26769669830399,6.0
2017-05-02,3570277.12700174,1410,474831916.14926004,0.052759,5264940.0,15384.973954,940,17.990819000000002,6.0
2017-05-03,1487952.998004087,1189,465376605.96532965,0.051709,3604820.0,10618.464355,881,17.994732,6.0
2017-05-04,3426930.1014327505,1475,479832729.5231936,0.053315,10730500.0,14680.519887,997,26.05620713883,6.0
2017-05-05,12263113.412436102,2162,570735782.6006471,0.063415,16512500.0,22830.743691,1236,78.4696044749375,6.0
2017-05-06,5592262.042530838,1497,654408891.5518863,0.072712,6168840.0,13672.984737,994,25.839939818312,6.0
2017-05-07,5383077.106099729,1929,660040670.9850193,0.073338,21352200.0,23657.287252,1205,73.191324,6.0
2017-05-08,12903963.950471736,3148,894816000.0,0.099424,43509000.0,27051.388629,1632,166.998759130528,4.0
2017-05-09,6547802.415948454,2487,1121337000.0,0.124593,21064200.0,19229.445637,1432,66.19376903999999,4.0
2017-05-10,6758497.1818583375,1912,1044171000.0,0.116019,10328900.0,16508.47603,1282,44.319258,6.0
2017-05-11,3745779.0371004036,1946,1001430000.0,0.11127,7214730.0,27617.67339,1137,87.44096747523,6.0
2017-05-12,3046936.633046415,1938,984546000.0,0.109394,12794300.0,14019.968954,1263,38.2879,6.0
2017-05-13,5923737.657539604,1957,1180107000.0,0.131123,9053670.0,14443.495707,1309,44.18845099999999,6.0
2017-05-14,8708765.394140968,1833,1147815000.0,0.127535,6278030.0,27099.676805,1246,42.214085000000004,6.0
2017-05-15,5533247.035504882,1691,1131623999.9999998,0.125736,8761660.0,12470.446496,1125,40.8642,6.0
2017-05-16,11143821.667143738,2063,1054764000.0,0.117196,14914200.0,16629.384515,1264,82.0372,6.0
2017-05-17,7248818.205962287,2243,947727000.0,0.105303,13923900.0,20440.133132,1341,105.303,6.0
2017-05-18,13133029.614914887,3718,1081161000.0,0.120129,72737904.0,33262.532889,2002,138.2172805607805,4.0
2017-05-19,15894313.531972839,3900,1990098000.0,0.221122,73752704.0,39171.918791,2139,218.91078000000002,4.0
2017-05-20,8739749.24818967,2567,1921230000.0,0.21347,28870599.999999996,18377.747458,1643,81.33207,4.629481
2017-05-21,7299734.963524282,2532,2030094000.0,0.225566,22914700.0,17221.52766,1585,119.85622080773,5.0
2017-05-22,11524525.553963272,2836,2192346000.0,0.243594,33772700.0,21008.954853,1831,103.36052441016899,4.0
2017-05-23,11300421.07975403,2502,2341215000.0,0.260135,19114200.0,26219.123921,1680,81.942525,4.0
2017-05-24,10261654.749682926,2356,2401911000.0,0.266879,23787600.0,15714.699263,1591,82.465611,4.0
2017-05-25,8730812.994113667,2555,2353878000.0,0.261542,24245600.0,20470.104767,1646,85.79024627586399,4.0
2017-05-26,10177714.64219939,2699,1844982000.0000002,0.204998,20842000.0,20395.202915,1448,223.36529313514802,4.795844
2017-05-27,11972227.402694779,2853,1631646000.0,0.181294,28283500.0,21604.733383,1476,358.236944,5.0
2017-05-28,4285140.8432318205,2109,1822707000.0,0.202523,19680000.0,13372.731933,1327,81.0092,5.0
2017-05-29,3049077.301694088,1684,1856772000.0,0.206308,9990310.0,9875.534424,1184,63.749171999999994,6.0
2017-05-30,3672930.687089873,1968,1874331000.0,0.208259,13067800.0,12025.53547,1378,64.143772,4.772023
2017-05-31,3605515.969170554,1969,1672128000.0,0.185792,13405700.0,12418.20708,1314,74.80673424716801,5.0
2017-06-01,3454795.157792032,2018,1818990000.0,0.20211,16924700.0,12513.991252,1392,62.856210000000004,4.0
2017-06-02,5746948.08932006,1974,2070531000.0000002,0.230059,13133400.0,13093.843973,1344,71.08823100000001,5.0
2017-06-03,6025892.8233181555,3611,2039813999.9999998,0.226646,13544800.0,18012.524037,1999,8.385902,2.0
2017-06-04,5534905.69119554,3429,1944477000.0,0.216053,10367500.0,15036.965026,1899,7.993961,2.0
2017-06-05,4013951.6137067718,3153,1946565000.0,0.216285,22743200.0,14164.075443,1874,21.412215,2.0
2017-06-06,5439353.534985459,3716,2124693000.0,0.236077,12949100.0,15189.154179,2158,8.734849,2.0
2017-06-07,29195683.19163241,4107,2105847000.0,0.233983,12271700.0,17056.287155,2331,8.657371,2.0
2017-06-08,3823945.2993239337,3551,1860057000.0,0.206673,11301000.0,15382.256218,2054,7.646901,2.0
2017-06-09,3937726.1029792083,2597,1970649000.0,0.218961,11839500.0,13133.644033,1608,21.8961,2.0
2017-06-10,9675307.63483433,2946,1958400000.0,0.2176,20436700.0,20813.527611,1535,66.80319999999999,4.0
2017-06-11,4244518.561996143,2450,1816137000.0,0.201793,17539500.0,16542.365256,1354,62.757623,4.0
2017-06-12,45391809.36395379,2060,1962126000.0000002,0.218014,19158000.0,13113.141857,1241,66.49427,3.0
2017-06-13,21951369.760194626,2934,1816254000.0,0.201806,11999300.0,14767.76674,1744,7.4668220000000005,2.0
2017-06-14,6419677.506997274,3865,1893096000.0,0.210344,19994300.0,16440.32022,2176,7.7827280000000005,2.0
2017-06-15,10360972.188042251,3490,1806020999.9999998,0.200669,11938800.0,15160.865228,2004,7.424752999999999,2.0
2017-06-16,4078581.685862686,1565,1758411000.0,0.195379,7807150.000000001,8756.460299,1148,59.981353,4.758547
2017-06-17,63694419.983194426,2337,1736280000.0,0.19292,19853500.0,23586.742825,1115,406.63927392816,6.0
2017-06-18,7474576.571497996,1601,1856376000.0,0.206264,8272620.0,11138.355614,1034,64.148104,6.0
2017-06-19,8358975.849087864,3880,1782000000.0,0.198,10282000.0,15455.241329,2857,6.732,1.0
2017-06-20,6595880.861252518,5584,1760004000.0,0.195556,17721300.0,18889.359497,4500,6.648904,1.0
2017-06-21,6348024.845897578,2016,1802151000.0,0.200239,7562060.000000001,12633.735921,1153,93.221079226535,4.0
2017-06-22,4179914.1274255244,1567,1720521000.0,0.191169,5643220.0,10961.692818,1062,60.600573000000004,6.0
2017-06-23,3200638.2325722277,1409,1645956000.0,0.182884,6104580.0,9728.241349,1026,57.791343999999995,6.0
2017-06-24,9133719.698961161,1427,1777707000.0,0.197523,8007700.0,12706.819405,994,62.417268,6.0
2017-06-25,3108061.180149792,1378,1667502000.0,0.185278,6781830.0,10536.863997,967,57.250901999999996,6.0
2017-06-26,5168559.19290447,1682,1597941000.0,0.177549,8615680.0,12503.134088,1135,86.646847950264,6.0
2017-06-27,100080412.17196818,1687,1461294000.0,0.162366,5954270.0,19378.115614,1105,64.94640000000001,6.0
2017-06-28,25451197.103499267,1870,1477107000.0,0.164123,7495030.0,14213.062241,1212,52.355236999999995,6.0
2017-06-29,3249972.4160074517,1608,1540503000.0000002,0.171167,4851220.0,17130.092204,1097,54.602273000000004,6.0
2017-06-30,2559642.651452073,1679,1474290000.0,0.16381,4116550.0,10200.061576,1114,51.43634,5.0
2017-07-01,5334094.667213288,2094,1436364000.0,0.159596,3496010.0,11253.036283,1355,50.113144,3.0
2017-07-02,4822128.28866539,2230,1307286000.0,0.145254,5179360.0,12707.46101,1373,45.02874,2.0
2017-07-03,2641353.027517305,2495,1434681000.0,0.159409,5657780.0,12133.374855,1532,49.41679,2.0
2017-07-04,5837052.2728197025,1975,1586619000.0,0.176291,12967300.0,12277.460066,1206,55.531665000000004,5.0
2017-07-05,2163647.1878158934,1951,1685079000.0,0.187231,3884360.0,10801.842986,1320,58.790534,4.0
2017-07-06,3225377.99392187,1825,1569402000.0,0.174378,3867280.0,9949.210326,1217,54.754692,4.0
2017-07-07,7198283.590853057,2236,1523511000.0,0.169279,4444970.0,11005.244339,1348,51.291537000000005,2.0
2017-07-08,5414089.995573903,1942,1402875000.0000002,0.155875,4663310.0,12008.330856,1168,50.035875000000004,4.0
2017-07-09,2050907.39500585,1731,1428984000.0,0.158776,2789610.0000000005,8920.812313,1148,49.379336,4.0
2017-07-10,14226469.866119388,1987,1380663000.0,0.153407,5462569.999999999,13302.225069,1206,48.16979799999999,4.0
2017-07-11,5520504.288380009,3418,1212930000.0,0.13477,4746410.0,40616.100378,2242,5.47884011974,6.0
2017-07-12,4171789.376012928,2520,1058535000.0,0.117615,3307920.0,24691.456009,1849,36.46065,6.0
2017-07-13,3446201.6676373426,2023,1209348000.0,0.134372,3135620.0,11287.935178,1305,51.330104,4.0
2017-07-14,2598414.885481994,2482,1104372000.0,0.122708,2077229.9999999998,31216.038195,1897,4.3929464,6.0
2017-07-15,2537149.118438376,1934,1057428000.0,0.117492,3213760.0,14381.91721,1195,70.4952,4.0
2017-07-16,2241492.780430859,1376,999832889.419697,0.111093,2583610.0,9315.746891,995,38.104898999999996,6.0
2017-07-17,3872808.820691938,1657,876888000.0,0.097432,4458730.0,13080.763036,1101,30.301352,6.0
2017-07-18,2448955.5972611657,2004,1222821000.0,0.135869,5351550.0,11463.484608,1324,41.168307,4.0
2017-07-19,2029649.0052378685,1434,1187568000.0000002,0.131952,2800439.9999999995,8644.025887,1131,39.981456,6.0
2017-07-20,2228867.1871998725,1503,1140831000.0,0.126759,3545910.0,9343.209191,1108,39.041772,6.0
2017-07-21,1907243.3571473237,2030,1384740000.0,0.15386,2788780.0,18783.908599,1479,46.158,6.0
2017-07-22,1992509.054042046,2229,1291779000.0,0.143531,5211550.0,20251.874884,1600,42.628707,6.0
2017-07-23,3758949.8427294763,1736,1590561000.0,0.176729,5915450.0,9838.564798,1143,52.488513,5.0
2017-07-24,3781533.8201533062,1668,1493910000.0,0.16599,2995870.0000000005,11637.36611,1196,48.96705,6.0
2017-07-25,4723031.6311763255,1660,1526895000.0,0.169655,6075319.999999999,12382.818097,1110,54.96822,5.0
2017-07-26,2048463.2486811308,1650,1421082000.0,0.157898,2508770.0,8228.58793,1175,51.158952000000006,4.0
2017-07-27,2351780.2279374194,2040,1411812000.0,0.156868,5341670.0,11861.127942,1422,45.021116,4.0
2017-07-28,2385550.8880638285,1709,1540926000.0,0.171214,5062930.0,9573.630425,1261,49.823274000000005,4.0
2017-07-29,1871811.284825561,1572,1488302999.9999998,0.165367,2496500.0,8680.403599,1156,48.121796999999994,5.0
2017-07-30,1538932.033974917,1468,1535976000.0,0.170664,2475570.0,8161.230515,1078,49.321896,5.0
2017-07-31,1348404.7458554565,1603,1447335000.0000002,0.160815,2892660.0,8388.051912,1169,47.440425000000005,6.0
2017-08-01,8742202.403485928,2992,1490445000.0,0.165605,3956940.0,27314.420083,2075,18.09735845093,6.0
2017-08-02,7006172.155510623,2736,1637361000.0,0.181929,14489000.0,17818.159975,1847,56.216061,3.0
2017-08-03,9230541.444298688,3372,1990683000.0,0.221187,14302400.0,21111.014178,1708,209.615416076733,4.0
2017-08-04,5033319.44921346,2227,2048553000.0000002,0.227617,7870619.999999999,11122.263604,1378,78.527865,4.0
2017-08-05,6341903.9593231,2004,2016117000.0,0.224013,7322590.0,10295.651077,1212,70.564095,4.0
2017-08-06,2837966.703305704,2132,2062755000.0,0.229195,5886540.0,9768.727337,1282,68.987695,3.0
2017-08-07,41656190.153440684,3162,2260827000.0,0.251203,23044000.0,18069.486616,1866,104.78893693568851,4.0
2017-08-08,14038456.709921826,3250,2534094000.0,0.281566,21374100.0,20164.538366,1911,202.573779051114,4.0
2017-08-09,6220384.767152062,2403,2468727000.0,0.274303,10081100.0,14409.650419,1544,82.016597,4.0
2017-08-10,8630023.761601217,3356,2510118000.0,0.278902,11712700.0,20318.478852,1957,81.43938399999999,3.0
2017-08-11,8922000.59832027,3325,2643426000.0,0.293714,8240999.999999999,24118.656621,2257,85.17706,4.0
2017-08-12,4376452.608426672,2310,2645685000.0,0.293965,6159860.0,13222.381328,1502,85.24985,4.0
2017-08-13,5873411.03656605,2103,2496654000.0,0.277406,8310079.999999999,12656.023794,1416,80.44774,4.930368
2017-08-14,8589553.290482443,2245,2311857000.0,0.256873,12505500.0,15452.682696,1486,83.483725,6.0
2017-08-15,6974234.608089958,2465,2306529000.0,0.256281,12637400.0,16224.495097,1605,83.291325,4.0
2017-08-16,3678213.798938152,2071,2241882000.0,0.249098,10039900.0,12021.733105,1313,86.894380567054,4.0
2017-08-17,3104718.4369468624,2118,2309625000.0,0.256625,6487950.0,12241.455372,1401,81.09349999999999,4.0
2017-08-18,4009380.2630881076,1971,2196180000.0,0.24402,7653200.0,12365.803197,1271,74.67012,4.904999
2017-08-19,4536368.2239776645,1955,2181078000.0,0.242342,9197000.0,12704.185378,1254,73.429626,4.410906
2017-08-20,6794015.177538539,2221,2286954000.0,0.254106,13189900.0,13082.895162,1427,75.723588,4.0
2017-08-21,6178571.496527459,3996,2446191000.0,0.271799,13775000.0,24463.878994,2444,16.3448357629535,2.0
2017-08-22,10011333.15404486,3126,2294685000.0,0.254965,10350500.0,15654.594683,1823,75.724605,3.0
2017-08-23,5786400.686448371,2404,2285820000.0,0.25398,8303140.0,11216.027827,1528,74.9241,2.0
2017-08-24,6049101.599008067,2321,2250738000.0000005,0.250082,10249000.0,11241.945812,1461,74.274354,2.0
2017-08-25,3604639.9930272107,2136,2364057000.0,0.262673,8676560.0,9206.551252,1395,82.741995,2.0
2017-08-26,14148551.167218221,2451,2426580000.0,0.26962,7902690.0,8892.415214,1478,82.77334,2.0
2017-08-27,16572920.420167387,2664,2435058000.0,0.270562,8192460.0,12069.00158,1608,79.54522800000001,2.0
2017-08-28,5508644.673373569,2316,2472354000.0,0.274706,9644680.0,10567.958366,1534,79.390034,2.0
2017-08-29,6513142.508332033,2321,2522412000.0,0.280268,7845260.0,7681.223323,1533,81.838256,1.0
2017-08-30,7094372.047382869,3263,2546532000.0,0.282948,8605120.0,8294.547398,2201,9.903179999999999,0.5
2017-08-31,15149446.658835474,4134,2655054000.0,0.295006,22669900.0,13225.934207,2683,73.55877390772699,1.0
2017-09-01,6728641.7225137735,2574,3029418000.0,0.336602,12082700.000000002,7148.038445,1682,97.951182,0.3
2017-09-02,6591522.559673991,3117,2984643000.0,0.331627,9560410.0,7828.578179,1972,94.513695,0.15
2017-09-03,6682981.776226398,2816,2683530000.0,0.29817,7413990.0,6939.838888,1423,85.87295999999999,0.15
2017-09-04,15967156.284025885,2646,2769615000.0,0.307735,9299200.0,8525.811028,1771,88.93541499999999,0.15
2017-09-05,14206557.992765473,2558,2487447000.0,0.276383,7635410.0,7463.452051,1659,79.598304,0.15
2017-09-06,7038401.801963511,2313,2584116000.0,0.287124,4629700.0,6667.540718,1548,82.978836,0.25
2017-09-07,8293822.769202247,2077,2717154000.0,0.301906,4079349.9999999995,6634.323675,1336,88.760364,0.15
2017-09-08,26100325.824656937,2094,2636766000.0,0.292974,6704690.0,6578.759599,1331,85.25543400000001,0.15
2017-09-09,11494885.720631175,2097,2411235000.0,0.267915,4871730.0,6175.462191,1270,76.62369000000001,0.15
2017-09-10,8301267.842432207,2104,2402757000.0,0.266973,6543570.0,6262.822549,1282,76.88822400000001,0.15
2017-09-11,6104454.866809268,1927,2304144000.0000005,0.256016,3639410.0,5970.044228,1244,87.04544000000001,0.15
2017-09-12,5645817.358101188,1968,2262987000.0000005,0.251443,3902820.0,6066.687412,1355,84.987734,0.175
2017-09-13,11518650.851354567,2091,2231991000.0,0.247999,9181580.0,10793.153012,1279,78.32056419,0.5
2017-09-14,11218292.329746235,2443,2103506999.9999998,0.233723,7570880.0,8493.312862,1465,116.86149999999999,0.35
2017-09-15,9625374.53006156,2775,1480347000.0,0.164483,13231800.0,11009.789028,1535,134.703754353003,0.25
2017-09-16,7848994.881715013,1949,1907343000.0,0.211927,5334960.0,5799.789597,1218,84.346946,0.15
2017-09-17,6917967.308255916,2001,1871811000.0,0.207979,4402470.0,6017.534314,1198,60.105931,0.15
2017-09-18,4987921.948798631,2096,1836522000.0,0.204058,6232240.0,5617.01761,1330,60.197109999999995,0.15
2017-09-19,4782565.514438494,1963,2246373000.0,0.249597,5278220.0,5789.451374,1365,73.63111500000001,0.15
2017-09-20,7842967.104884025,1842,2141460000.0,0.23794,3008920.0,4278.167516,1288,69.47848,0.15
2017-09-21,4442426.151168729,1712,2072961000.0,0.230329,3361070.0,4448.33547,1234,67.256068,0.15
2017-09-22,3412956.1687861555,1543,1900035000.0,0.211115,2929650.0,4538.503965,1144,62.91227,0.15
2017-09-23,2171384.633547364,1482,1889595000.0,0.209955,1997070.0,3162.85595,1090,61.936725,0.15
2017-09-24,1836410.443951626,1391,1994571000.0,0.221619,2016529.9999999998,3204.7936,1040,67.593795,0.15
2017-09-25,5661257.2184412675,1716,1945053000.0,0.216117,2800870.0,4745.486173,1168,63.754515,0.15
2017-09-26,2927822.631943919,1642,2090241000.0,0.232249,2282950.0,4176.480493,1177,69.21020200000001,0.15
2017-09-27,5048230.793248607,1697,2052900000.0,0.2281,3733480.0,4264.283976,1155,66.6052,0.15
2017-09-28,4562777.987455862,1954,2192634000.0,0.243626,3738470.0,5219.763887,1242,72.356922,0.15
2017-09-29,5290220.878668547,1800,2143395000.0,0.238155,5254500.0,5497.278702,1122,72.160965,0.15
2017-09-30,4961980.742383592,1823,2126646000.0,0.236294,3376060.0,4240.976107,1108,83.411782,0.2
2017-10-01,10346047.331907423,2014,2120526000.0,0.235614,4232170.0,4695.097854,1250,74.454024,0.2
2017-10-02,13747577.408049176,3292,2206665000.0,0.245185,3983190.0,7191.582666,1709,119.65028,0.15
2017-10-03,5021604.87596364,2382,2079216000.0,0.231024,3327450.0,5899.793034,1347,92.52511200000001,0.15
2017-10-04,2735548.3312208666,1841,2010213000.0,0.223357,2401820.0,3791.59027,1178,66.113672,0.15
2017-10-05,8108855.955376613,2108,1963305000.0,0.218145,4460130.0,6906.253208,1386,66.75237,0.2
2017-10-06,4273975.058547679,1845,1905597000.0,0.211733,5122770.0,6776.592062,1210,61.190837,0.15
2017-10-07,3894865.459116544,1660,1907487000.0,0.211943,4376190.0,5258.622329,1119,62.523185,0.15
2017-10-08,3902490.7705944325,1687,1896111000.0,0.210679,4830460.0,5021.322437,1197,60.886231,0.15
2017-10-09,4333132.752123381,2010,1752840000.0,0.19476,6003100.0,8208.004497,1226,57.4542,0.15
2017-10-10,3333691.503959208,2013,1745487000.0,0.193943,5169550.0,7035.998888,1264,55.467698,0.2
2017-10-11,1875511.977424873,1856,1892916000.0,0.210324,2753270.0,4203.509405,1198,62.255904,0.15
2017-10-12,2901956.2532885787,1769,1933173000.0,0.214797,4425210.0,5756.986081,1183,62.291129999999995,0.15
2017-10-13,3796691.608808709,1911,1851318000.0,0.205702,5996320.0,6978.091093,1316,60.270686,0.15
2017-10-14,2759221.048552943,1628,1905507000.0,0.211723,3189400.0,5089.908001,1143,63.5169,0.15
2017-10-15,3239487.556420923,1639,1896390000.0,0.21071,2933540.0,5527.862384,1131,69.74501000000001,0.15
2017-10-16,4348601.154744677,2057,1862595000.0,0.206955,14101500.0,8501.225474,1280,60.84477,0.2
2017-10-17,3216995.2177312584,2081,2017791000.0,0.224199,4990440.0,7657.512532,1388,67.25970000000001,0.5
