date,txVolume(USD),adjustedTxVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),realizedCap(USD),generatedCoins,fees,activeAddresses,averageDifficulty,paymentCount,medianTxValue(USD),medianFee,blockSize,blockCount
2016-11-29,2397.2002798836807,2333.949640777968,323,717413.4757653062,0.023055,4112.0,3471926.91,29400.0,0.1477,407,582.179853911124,215,1.15275,0.0,324405,588
2016-11-30,1462.5681345813339,1386.9641915832437,333,708133.1273943448,0.022736,7211.0,3472502.42,29000.0,0.3852,412,596.895697713923,235,1.1368,0.0,328703,580
2016-12-01,1284.5476662096385,1243.2275670892034,285,718223.1725243886,0.02304,3634.0,3472722.3,26700.0,0.1403,377,575.718948737999,171,1.1520000000000001,0.0,296349,534
2016-12-02,1112.8729473271064,1080.2173971628395,327,701348.5981639406,0.022477,2334.0,3473084.86,30200.0,0.45556068,355,593.714239651869,187,1.12385,0.0,340357,604
2016-12-03,2501.570805683305,2467.3611834862704,427,669010.0018986141,0.02142,1622.0000000000002,3473024.16,29750.0,0.6203,498,593.55835957777,231,1.0710000000000002,0.0,722369,595
2016-12-04,1606.9830741143937,1591.9903706891507,379,659021.8345997611,0.021083,1745.0,3473023.6,26050.0,0.24510001,434,582.093824226886,225,1.0541500000000001,0.0,372874,521
2016-12-05,2042.0236411003252,2013.1839834564523,363,657541.796329581,0.021014,3283.0,3473217.96,31200.0,2.60787863,393,606.604543778901,222,1.0507,0.0,372021,624
2016-12-06,3774.5021341752736,3587.500055743191,390,662239.6745415123,0.021143,3435.0,3472164.93,31950.0,0.73826804,408,676.223703193073,212,1.05715,0.0,351598,639
2016-12-07,1471.8283073258294,1400.2471616587625,252,721667.2320199384,0.023019,5345.0,3472650.91,28300.0,0.75997784,393,755.162193132332,226,2.3019000000000003,0.0,381045,566
2016-12-08,1850.3509826179113,1818.8708857089857,369,792978.1651257956,0.025271,3527.0,3473217.23,28250.0,1.43053095,423,719.877135230818,233,1.8057254835319698,0.0,358809,565
2016-12-09,40654.5559290123,40604.54365597122,356,828719.02060417,0.026386,7358.0,3470808.19,28200.0,0.59440001,471,722.062659629029,213,1.87691504880944,0.0,740519,564
2016-12-10,1579.1234936822252,1543.2342003869737,237,773668.668722771,0.024613,3215.0,3471167.61,26800.0,0.2352,285,714.831865448211,159,2.28925388335155,0.0,337718,536
2016-12-11,31562.283259947046,31442.155980005868,374,722196.394303445,0.022952,5629.0,3470383.74,31400.0,0.2279,376,677.806994043795,210,1.1476,0.0,316687,628
2016-12-12,1529.9771615714533,1420.8950536600441,338,791682.8577455558,0.025139,4825.0,3470738.09,26850.0,0.2404,420,719.539986929676,261,1.25695,0.0,329280,537
2016-12-13,1513.739639710741,1445.3816826598395,373,765158.2585793466,0.024276,3764.0,3471141.79,27550.0,0.47110473,459,652.208332622506,310,1.2138,0.0,287865,551
2016-12-14,5046.26668256809,4915.728643161182,548,801759.9507004408,0.025432,10825.0,3470681.45,30300.0,0.5221000100000001,695,684.477223294326,419,1.2716,0.0,540782,606
2016-12-15,49662.54537958639,49406.978123988534,609,880106.5553055386,0.027917,24137.0,3475549.83,32300.0,1.4401606200000001,827,799.259300042158,490,1.39585,0.0,536667,646
2016-12-16,14182.11405647683,13896.685885812358,451,980071.7467974679,0.031088,6085.0,3475652.51,30300.0,0.2758,551,864.682101892979,377,1.5544,0.0,387641,606
2016-12-17,5740.740634330172,5520.002077935375,415,1041374.9560313317,0.033033,5250.0,3472871.53,26000.0,0.5132,635,916.700748711879,387,1.6520794289999998,0.0,496500,520
2016-12-18,2509.920896942028,2323.4604460739206,399,905828.8066616148,0.028733,3136.0,3473098.57,30050.0,0.6349,528,827.070955999287,353,1.43665,0.0,763954,601
2016-12-19,2563.815440781387,2476.1588951014633,425,920399.4487129553,0.029039,8701.0,3472936.25,26700.0,0.5601,502,821.404337327357,301,1.4519499999999999,0.0,521533,534
2016-12-20,2142.7757939329576,2049.7656677459972,409,895920.529744125,0.02824,4751.0,3473434.36,30000.0,0.36570001,531,775.729658567925,304,1.4120000000000001,0.0,480588,600
2016-12-21,1762.2382163335121,1524.2524633064688,317,883420.1649973075,0.027822,6143.0,3473947.92,27200.0,0.1883,434,790.096491793038,266,1.3911,0.0,298868,544
2016-12-22,2867.339717674327,2747.488464595589,431,886616.6009220424,0.027898,6015.0,3474044.96,27450.0,0.4118,491,764.540051686697,314,1.3949,0.0,416732,549
2016-12-23,3251.004754344447,3219.489438447265,411,917664.6291161771,0.028849,4234.0,3474278.78,29500.0,0.5027,413,697.953317771719,237,1.44245,0.0,641346,590
2016-12-24,2367.162921604975,2282.654321770581,428,950216.886712171,0.029843,6976.0,3472508.78,30800.0,0.4803,528,783.827501703927,372,1.49215,0.0,578375,616
2016-12-25,6099.673270967482,5959.1526525588,342,1078773.4188781665,0.033853,3693.0,3472744.96,26550.0,0.11399861,426,863.736573426677,257,1.69265,0.0,313202,531
2016-12-26,1502.034433154348,1406.2989866089501,491,951432.6469646997,0.029828,2594.0,3473577.39,30000.0,0.1942,525,770.688475658872,347,1.4914,0.0,319399,600
2016-12-27,14626.963953611183,14541.72668086906,430,978619.6730358416,0.030654,16862.0,3475484.68,28000.0,0.21882000000000001,546,808.418941557167,291,1.8493807784868,0.0,363879,560
2016-12-28,10123.659998531391,10042.72508705434,390,1077163.8364015175,0.033711,6216.0,3476758.55,27950.0,0.19355,453,728.187039989453,264,1.6855499999999999,0.0,328687,559
2016-12-29,5238.683285255138,5164.336219636198,299,1025110.4050470488,0.032053,7134.0,3477289.78,28650.0,0.1265,320,761.853943930828,178,1.60265,0.0,331195,573
2016-12-30,3389.6158957500206,3347.6663958760923,385,1047738.4083742864,0.03273,4730.0,3478531.06,30300.0,0.14150000000000001,348,717.409617938243,205,1.6365,0.0,320606,606
2016-12-31,2426.3741533569196,2340.570402922879,396,1128113.0812991846,0.035207,2397.0,3479729.23,30400.0,0.23530001,403,789.96072228641,233,1.7610048505520701,0.0,376419,608
