date,txVolume(USD),txCount,marketcap(USD),price(USD),exchangeVolume(USD),activeAddresses,medianTxValue(USD)
2018-08-21,1267774.7444020847,80,61945173.341417745,0.41354,4607060.0,65,1184.332801799
2018-08-22,3067303.4438896254,109,63114753.05367202,0.421348,28987700.0,107,689.7723802631108
2018-08-23,351125.74040445604,55,66326752.55712863,0.442791,16015400.0,51,1936.5597222299998
2018-08-24,12125273.039935384,481,71239346.01779604,0.475587,16518400.0,421,5274.4184382645
2018-08-25,5924541.830375283,240,62856809.65320645,0.419626,8799340.0,193,356.66949863122
2018-08-26,2458365.725326396,133,61124309.90825155,0.40806,8858790.0,62,1319.528284460971
2018-08-27,1508405.1315522164,247,56761754.92431053,0.378936,19220600.0,89,1479.5193048534575
2018-08-28,1784595.6121183708,245,66137264.90149122,0.441526,12074300.0,114,1244.6617939999999
2018-08-29,4809794.879059804,643,64929637.6576083,0.433464,10524700.0,429,7.145537183370628
2018-08-30,624559.024729637,145,59777526.29172593,0.399069,8008080.0,69,1196.408862
2018-08-31,683399.3058618378,189,58583531.227645785,0.391098,8354520.000000001,81,1065.2974125376045
2018-09-01,385247.9048895602,82,57641036.365771964,0.384806,7660050.0,33,1975.9699833199718
2018-09-02,318803.29959000467,58,58634310.11605794,0.391437,6695480.0,36,1952.0310483970684
2018-09-03,5953333.915335205,247,58276756.26836562,0.38905,4831640.0,79,1147.30845
2018-09-04,2516081.209073167,315,57271349.19323226,0.382338,11067900.0,116,2024.0811705228346
2018-09-05,1781481.9121533344,214,60454439.055780485,0.403588,10395900.0,70,2532.05184106632
2018-09-06,958618.5043295864,195,45517584.11153375,0.303871,8861600.0,80,2139.475176509483
2018-09-07,1270454.1343392357,239,48993517.531895936,0.327076,10652600.0,105,3803.67146832
2018-09-08,993119.2826662855,433,51604999.57761364,0.34451,10499100.0,275,962.0650887792738
2018-09-09,1502592.970541956,214,53777439.73517656,0.359013,11897400.0,89,2153.359974
2018-09-10,361561.3745589568,91,48758942.58443861,0.32551,6552850.000000001,50,1388.6256600000002
2018-09-11,407144.145707771,100,47351044.06227631,0.316111,5858110.000000001,70,1589.5534428230346
2018-09-12,330879.3468248483,78,43622409.825316474,0.291219,4440690.0,50,1241.1753780000001
2018-09-13,755653.1570403111,161,42951788.73230114,0.286742,6841849.999999999,61,1863.823
2018-09-14,862411.0296351394,149,46241381.482615806,0.308703,5598190.0,50,2160.921
2018-09-15,414609.16491669556,122,43177975.79803479,0.288252,6267550.0,43,1444.0413550780802
2018-09-16,581022.448810605,139,43933828.187737755,0.293298,6987719.999999999,46,2199.735
2018-09-17,596485.778928507,134,43463630.042598546,0.290159,6614540.0,63,1297.4577119006449
2018-09-18,298243.1650459648,82,43276089.17559833,0.288907,4476760.0,50,1866.8942871818167
2018-09-19,142724.57525062672,36,42198632.951247916,0.281714,5299560.0,26,1290.267308962824
2018-09-20,161506.41887378343,67,42434106.129069164,0.283286,4546520.0,51,1133.144
2018-09-21,1365553.3317309478,152,43612374.03904996,0.291152,8015410.0,59,2329.2160000000003
2018-09-22,415985.5433907142,63,47310000.99496837,0.315837,7954600.0,41,1347.044805
2018-09-23,554549.1966785521,49,48351058.20966164,0.322787,6293209.999999999,33,1915.4419636052198
2018-09-24,1103410.0345573633,57,47775855.02962783,0.318947,5436970.0,56,1913.0441059999998
2018-09-25,938414.84651289,105,45146847.81066669,0.301396,4611760.0,52,1562.163497828
2018-09-26,124155.86555571119,33,44606995.67270547,0.297792,4700030.0,27,1234.34784
2018-09-27,288234.25135195587,445,43609228.235619605,0.291131,4256140.0,337,1.32194430487496
2018-09-28,390807.7704705686,102,45940148.875899374,0.306692,4433650.0,71,950.7452000000001
2018-09-29,79906.61002631778,30,45393855.605003886,0.303045,2945460.0,32,680.3362583446501
2018-09-30,132875.63985429108,30,46030174.28158465,0.307293,3049520.0,37,1151.5805175
2018-10-01,674614.0089083828,127,46364959.575500906,0.309528,7459050.0,80,2785.7520000000004
2018-10-02,2517697.811602403,379,53146064.09322596,0.354798,22447500.0,120,2837.674404
2018-10-03,991649.2610253001,169,58694676.77497237,0.39184,14119600.0,57,2646.8792000000003
2018-10-04,1218883.9818423733,189,52982791.097140536,0.353708,6251040.0,107,1768.5400000000002
2018-10-05,623714.4883158127,132,51397386.936602995,0.343124,5007090.0,44,2289.1065346823375
2018-10-06,399067.78420575254,79,52180652.39209502,0.348353,3636790.0,45,2295.994623
2018-10-07,296789.16647919687,74,49961776.44729488,0.33354,4849050.0,41,3001.86
2018-10-08,3064347.9938024664,118,49990387.10911836,0.333731,3392380.0,68,1410.9070513413092
2018-10-09,172465.19889880874,37,51568151.19061296,0.344264,2606140.0,32,1239.3504
2018-10-10,417119.9629472506,62,50612624.515980914,0.337885,2993870.0,48,1689.425
2018-10-11,485445.11220301606,81,50358427.2858598,0.336188,2112780.0,53,3360.448511496
2018-10-12,338591.52445687965,69,41254640.145534135,0.275412,1966469.9999999998,43,2739.2322593864697
2018-10-13,537338.5422937425,37,43473066.72876685,0.290222,1395320.0,37,870.6659999999999
2018-10-14,56671.55100567559,27,44876023.36406476,0.299588,2319350.0,29,1835.6586618760002
2018-10-15,246043.0120411802,64,43444456.419144064,0.290031,2983140.0,56,724.787469
2018-10-16,282860.84121693677,31,45010386.97470186,0.300485,2690570.0,32,1098.68013266
2018-10-17,576151.0460023697,77,46683568.10260423,0.311655,2720670.0,62,2492.6166900000003
2018-10-18,218983.3775725831,47,46858077.005113706,0.31282,1950090.0000000002,51,586.663650546016
2018-10-19,821016.7425194978,60,45318959.45122342,0.302545,2509530.0,70,169.42520000000002
2018-10-20,394530.3585663643,104,44411666.70747345,0.296488,3439599.9999999995,60,1621.937604
2018-10-21,611823.3979224286,135,49503262.19186791,0.330479,2923600.0,69,2643.1710420000004
2018-10-22,1144289.4320535315,116,47477319.11067093,0.316954,1586050.0,80,1901.565523
2018-10-23,115890.24670983126,61,46256809.36203565,0.308806,992503.0,60,922.1412839448001
2018-10-24,110467.83548208477,50,46074512.06673965,0.307589,1430870.0,50,612.8710825
2018-10-25,182475.73661215053,59,46314928.76435964,0.309194,1416040.0,65,1545.97
2018-10-26,60639.50733299404,49,45044389.212151155,0.300712,1517930.0,42,476.027096
2018-10-27,51854.28062055645,31,44905681.498139024,0.299786,1655910.0,35,1385.3111059999999
2018-10-28,27246.66025015702,26,45342327.0159396,0.302701,1633909.9999999998,35,326.3989058639351
2018-10-29,144863.48717467775,70,45282859.00721777,0.302304,1826110.0,55,849.7429882560001
2018-10-30,158226.05396142014,70,42525928.96804703,0.283899,1579900.0,61,614.11612185
2018-10-31,70784.44745678855,51,42321013.019284554,0.282531,1628390.0,47,429.44712
2018-11-01,125605.87554013371,69,42528175.967852935,0.283914,1866750.0,58,709.217172
2018-11-02,1094096.9880390181,147,44408520.31810486,0.296467,1889280.0,78,12336.90357296363
2018-11-03,2655817.8589992123,246,44474279.264908336,0.296906,2223610.0,110,13294.679875090766
2018-11-04,2430637.09100441,283,45057122.03799181,0.300797,2169500.0,134,8988.039175677799
2018-11-05,2019098.2589120085,208,44850558.62543103,0.299418,1668600.0,101,13629.627978314948
2018-11-06,2610743.42302315,280,45275798.18936816,0.299655,1397570.0,135,12847.211202079086
2018-11-07,2583703.766886293,340,45079440.73023174,0.300946,1336010.0,165,3611.352
2018-11-08,2033366.765686515,265,45962916.479180165,0.306844,1964760.0,137,2498.5386388
2018-11-09,2590720.4833267205,245,44830037.038746096,0.299281,2340270.0,140,16923.790283630788
2018-11-10,2663063.905895036,192,44802175.703069225,0.299095,2437630.0,115,16900.051300128307
2018-11-11,1688197.1865360646,160,45055624.1182299,0.300787,2040570.0,97,14739.43754711392
2018-11-12,1815482.6900227377,244,44900888.741198026,0.299754,3766860.0,143,2997.5400000000004
2018-11-13,937332.5521856814,115,43817738.7087737,0.292523,4375690.0,83,14046.369413999999
2018-11-14,538613.2708103317,67,42423171.89537822,0.283213,3340220.0,52,2831.563574
2018-11-15,447533.8382247279,142,35212761.12687524,0.235077,5110340.0,97,1513.760992155334
2018-11-16,917257.9783449975,78,33642786.9528856,0.224596,3171240.0,57,2547.592428
2018-11-17,155387.23054516976,39,31261985.970061157,0.208702,2764870.0,36,1766.600028102
2018-11-18,9177.555660582433,12,30358587.31788926,0.202671,1897519.9999999998,16,686.76081705
2018-11-19,121142.20491387454,163,30942777.386271033,0.206571,3926760.0,34,0.0061971299999999995
2018-11-20,368258.9985489921,2694,23884108.309359502,0.159448,3285200.0,844,21.843180311850983
2018-11-21,181834.76996885077,130,20126713.53365749,0.134364,1227600.0,107,32.403265683912124
2018-11-22,124717.56872018539,408,21614153.339990653,0.144294,1379060.0,230,19.731128779213066
2018-11-23,135543.58991474053,31,19971228.86766436,0.133326,5204600.0,32,453.3084
2018-11-24,368733.1843910778,36,19992949.41724765,0.133471,4911580.0,39,721.4774905
2018-11-25,100105.6478841418,62,17507742.553220067,0.11688,5285140.0,56,951.34476
2018-11-26,79640.89290360568,68,17753551.58743695,0.118521,5069110.0,45,431.1444822017065
2018-11-27,55076.75202709616,24,16344903.784197558,0.109117,3885050.0,27,1309.404
2018-11-28,549282.3946159756,249,16544727.032896448,0.110451,5491510.0,61,1528.531389
2018-11-29,1674174.8540151317,333,23765241.54211401,0.158654,4282361.0,87,2221.156
